drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,time_s
11_0040.JPG,3201,sat_tile_y0_x19904,50,2,7,0.293,0.000,"(0.559,0.626,0.672,0.689)",0.590,0.441,N/A,N/A,N/A,22248.66184119,638.62607925,89.478,N/A,N/A,9.4426,-2.6888,N/A,9.8179,9.8179,0.2680
11_0041.JPG,3101,sat_tile_y0_x19904,672,2,27,0.626,1.747,"(0.889,0.524,0.925,0.717)",0.620,0.623,22756.91601562,659.80999756,90.348,22788.35857392,653.04618570,90.361,-1.5087,-7.1003,5.8029,-5.0808,7.2588,11.2323,7.7129,0.2977
11_0042.JPG,3015,sat_tile_y0_x22392,636,2,24,0.750,1.791,"(0.817,0.481,0.880,0.707)",0.577,0.664,23386.77624512,625.85351562,88.467,23364.01213210,638.24276891,89.755,14.8125,2.4006,9.5189,-1.2986,15.0057,8.7964,9.6071,0.3026
11_0043.JPG,3213,sat_tile_y0_x19904,575,2,34,0.790,1.513,"(0.916,0.488,0.937,0.720)",0.599,0.694,23848.27319336,606.92620850,89.774,23893.24628588,620.99485235,89.500,-7.0203,6.7762,3.4377,2.5756,9.7571,11.1497,4.2955,0.3105
11_0044.JPG,3453,sat_tile_y0_x22392,555,2,34,0.679,1.923,"(0.970,0.508,0.972,0.756)",0.626,0.653,24413.50280762,627.06958008,87.846,24436.27077292,621.27938778,89.619,-5.7196,2.6754,-0.4252,4.4042,6.3144,6.4999,4.4247,0.2945
11_0045.JPG,3457,sat_tile_y0_x22392,59,2,6,0.146,0.000,"(0.548,0.158,0.561,0.505)",0.272,0.209,N/A,N/A,N/A,24990.22092834,617.59458447,89.619,N/A,N/A,-1.7560,4.8665,N/A,5.1737,5.1737,0.2438
11_0046.JPG,3513,sat_tile_y0_x22392,34,2,6,0.182,0.000,"(0.374,0.074,0.355,0.702)",0.195,0.188,N/A,N/A,N/A,25544.17108377,613.90978116,89.619,N/A,N/A,-2.0899,5.3289,N/A,5.7241,5.7241,0.2451
11_0047.JPG,3605,sat_tile_y0_x24616,559,2,41,0.701,2.062,"(0.987,0.515,0.992,0.714)",0.630,0.665,26122.98327637,564.55761719,88.855,26112.15249593,574.51773058,88.796,2.3693,19.4266,-0.1493,16.4527,19.5706,6.7217,16.4534,0.3452
11_0048.JPG,3628,sat_tile_y0_x22392,307,2,21,0.534,1.917,"(0.992,0.524,0.993,0.721)",0.638,0.586,26615.19042969,456.69155884,90.325,26710.62057357,503.88952928,87.509,-13.3191,50.9955,8.8720,36.9031,52.7062,31.9152,37.9546,0.3499
11_0049.JPG,3533,sat_tile_y0_x24616,614,2,40,0.666,1.734,"(0.974,0.524,0.960,0.709)",0.631,0.649,27172.12841797,598.61718750,86.960,27220.79369594,546.04364483,89.524,-12.9582,10.5328,-1.6417,26.2303,16.6990,46.3571,26.2816,0.2997
11_0050.JPG,3355,sat_tile_y0_x24616,705,1,26,0.538,1.903,"(0.954,0.462,0.949,0.633)",0.577,0.558,27755.97119141,767.88671875,90.997,27759.75839738,648.44476239,93.360,-7.3293,-39.3699,-6.4486,-3.7069,40.0464,28.8833,7.4381,0.2740
11_0051.JPG,3182,sat_tile_y0_x24616,673,1,31,0.571,2.061,"(0.851,0.591,0.914,0.690)",0.659,0.615,28329.73364258,813.73693848,91.487,28309.52208277,748.89387550,95.579,-3.0560,-53.6978,-7.7560,-34.3369,53.7847,17.2448,35.2020,0.2688
11_0053.JPG,3074,sat_tile_y0_x24616,846,1,52,0.817,2.264,"(0.904,0.484,0.927,0.733)",0.595,0.706,27782.11791992,1915.30651855,-89.714,27797.25585301,1919.75995312,-85.906,-17.1497,14.7546,-13.6294,13.4249,22.6233,8.9793,19.1309,0.2652
11_0054.JPG,3194,sat_tile_y0_x24616,767,2,49,0.817,1.882,"(0.816,0.505,0.884,0.761)",0.599,0.708,27182.71264648,2042.10766602,-89.110,27258.39390882,2008.01965434,-95.575,-26.3894,-20.5554,-8.7897,-10.3774,33.4504,30.8060,13.5996,0.3105
11_0055.JPG,3315,sat_tile_y0_x24616,766,2,50,0.819,1.847,"(0.955,0.511,0.954,0.751)",0.623,0.721,26754.82568359,1954.34558105,-89.639,26715.63416830,1979.22140941,-90.921,3.2605,3.0983,-5.8535,-4.3291,4.4978,37.4171,7.2804,0.3063
11_0056.JPG,3568,sat_tile_y0_x24616,745,2,58,0.845,2.282,"(0.982,0.501,0.988,0.767)",0.624,0.735,26165.21740723,1958.23156738,-90.308,26181.81602304,1967.35771156,-90.090,-3.7096,3.2138,0.1504,0.4889,4.9081,8.2082,0.5115,0.3156
11_0057.JPG,3401,sat_tile_y0_x24616,753,2,67,0.850,2.006,"(0.986,0.510,0.987,0.771)",0.631,0.740,25528.99523926,1915.26013184,-89.620,25588.36984511,1934.09380641,-88.597,-22.5080,15.4064,-8.7005,9.7830,27.2757,9.1521,13.0922,0.3103
11_0058.JPG,3500,sat_tile_y0_x22392,776,2,46,0.790,1.780,"(0.975,0.480,0.974,0.795)",0.611,0.700,24945.55712891,1975.48229980,-91.763,24998.16890989,1954.43563749,-90.350,-28.0345,-3.2127,-15.7997,3.0714,28.2180,13.6431,16.0954,0.3237
11_0059.JPG,3731,sat_tile_y0_x22392,727,2,31,0.662,1.850,"(0.886,0.464,0.931,0.775)",0.584,0.623,24520.94677734,1966.20788574,-89.395,24523.17004732,1961.21503839,-90.371,2.3773,0.1943,2.8943,1.6851,2.3852,4.3140,3.3491,0.3165
11_0060.JPG,3828,sat_tile_y0_x22392,753,2,46,0.820,1.835,"(0.918,0.533,0.956,0.818)",0.642,0.731,23980.62231445,2098.77319336,-90.886,23975.63339151,2048.99879184,-93.527,6.8682,-38.7493,5.7081,-23.8876,39.3533,4.6601,24.5601,0.3298
11_0061.JPG,3765,sat_tile_y0_x22392,809,2,42,0.794,2.002,"(0.964,0.461,0.980,0.799)",0.597,0.695,23363.08526611,1856.92431641,-91.003,23352.86841772,1950.54487245,-88.611,-7.5850,31.5486,-9.9609,3.5953,32.4476,39.1005,10.5899,0.3226
11_0062.JPG,3546,sat_tile_y0_x19904,877,2,56,0.838,1.730,"(0.896,0.520,0.939,0.853)",0.633,0.735,22798.03491211,2141.87255859,-89.561,22801.10348263,2060.57932678,-92.982,-8.8355,-50.3433,-8.1219,-26.0707,51.1128,13.1056,27.3065,0.3115
11_0063.JPG,3245,sat_tile_y0_x19904,873,2,71,0.865,2.037,"(0.936,0.511,0.963,0.847)",0.632,0.749,22336.35180664,2050.92211914,-87.821,22291.41056469,2063.57705625,-91.352,13.9435,-23.1872,3.4924,-26.9658,27.0568,35.0787,27.1910,0.3145
11_0064.JPG,2844,sat_tile_y0_x17416,678,2,58,0.845,2.298,"(0.972,0.503,0.974,0.842)",0.631,0.738,21829.93896484,1914.24121094,-89.615,21745.66966679,1981.12385447,-88.012,25.3322,15.7106,5.7354,-4.2593,29.8084,35.0748,7.1440,0.3232
11_0065.JPG,2898,sat_tile_y0_x17416,885,2,90,0.891,2.018,"(0.943,0.522,0.971,0.860)",0.643,0.686,21210.01391602,2045.86486816,-88.985,21216.07115105,2007.50258738,-89.804,11.3120,-23.5897,12.7206,-12.1355,26.1617,13.8074,17.5808,0.3000
11_0066.JPG,3172,sat_tile_y0_x17416,923,2,77,0.816,1.952,"(0.977,0.513,0.982,0.857)",0.641,0.729,20583.34326172,1955.77026367,-90.542,20641.39753463,1978.53609955,-89.117,-4.2682,3.3108,9.2323,-3.4866,5.4018,23.5261,9.8687,0.3187
11_0067.JPG,3499,sat_tile_y0_x17416,862,2,87,0.720,2.080,"(0.945,0.510,0.968,0.869)",0.635,0.610,19925.02832031,2047.02978516,-89.901,19989.06555065,2009.45654875,-90.707,-28.2044,-22.0251,-13.3125,-10.8064,35.7854,4.3888,17.1465,0.3125
11_0068.JPG,3621,sat_tile_y0_x17416,729,2,56,0.693,1.824,"(0.963,0.505,0.980,0.867)",0.635,0.664,19494.08447266,2001.40100098,-88.703,19465.83054770,2006.47288255,-90.129,0.7346,-9.6758,-5.8358,-11.1902,9.7036,17.7625,12.6205,0.3100
11_0069.JPG,3620,sat_tile_y0_x17416,134,2,15,0.247,1.624,"(0.989,0.507,0.990,0.875)",0.640,0.444,18916.19482422,1920.54028320,-89.972,18869.39914121,1969.61662975,-88.810,-3.5102,13.1919,-14.3926,-1.4613,13.6510,23.1940,14.4666,0.3165
11_0070.JPG,3530,sat_tile_y0_x17416,604,2,60,0.630,2.011,"(0.931,0.538,0.962,0.891)",0.655,0.642,18355.01959229,2114.65649414,-89.579,18343.17029841,2052.71238905,-92.055,-3.8595,-43.4917,-6.6151,-24.9964,43.6626,9.4078,25.8569,0.3200
11_0071.JPG,3488,sat_tile_y0_x14928,794,2,61,0.644,2.011,"(0.996,0.518,0.997,0.889)",0.650,0.647,17906.56127930,1935.87683105,-89.425,17811.50881514,1992.88963373,-89.171,21.0065,9.2506,-1.0980,-7.7723,22.9531,37.5097,7.8495,0.3143
11_0072.JPG,3342,sat_tile_y0_x12440,531,2,62,0.731,1.811,"(0.990,0.515,0.988,0.884)",0.646,0.688,17194.67822266,1889.15502930,-90.651,17247.65273256,1932.65539973,-87.799,-14.3985,22.5630,-2.0793,9.5746,26.7658,10.4669,9.7978,0.3229
11_0073.JPG,3502,sat_tile_y0_x12440,755,2,84,0.736,1.975,"(0.979,0.511,0.989,0.895)",0.644,0.627,16671.06054688,1973.76501465,-90.660,16655.63612277,1946.14657128,-89.488,-7.0108,-2.0621,-10.5978,6.1843,7.3078,21.4994,12.2702,0.3205
11_0074.JPG,3508,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16130.42005580,1941.45652915,-89.488,N/A,N/A,-2.5848,7.5846,N/A,8.0129,8.0129,0.2506
11_0075.JPG,3606,sat_tile_y0_x12440,7,2,4,0.145,0.000,"(0.000,0.180,0.000,0.000)",0.018,0.082,N/A,N/A,N/A,15605.20398884,1936.76648701,-89.488,N/A,N/A,5.4196,9.6228,N/A,11.0441,11.0441,0.2407
11_0076.JPG,3462,sat_tile_y0_x12440,151,3,21,0.288,1.519,"(0.988,0.502,0.991,0.899)",0.639,0.463,15057.64233398,1917.70031738,-89.771,15033.22973003,1921.40668232,-89.259,7.2391,13.4020,1.5620,12.2954,15.2322,10.5735,12.3942,0.3174
11_0077.JPG,3325,sat_tile_y0_x12440,990,2,131,0.773,2.021,"(0.984,0.517,0.991,0.911)",0.651,0.642,14531.99877930,1966.04150391,-88.631,14523.51313843,1948.34901624,-90.054,15.1441,0.2440,13.1707,5.5267,15.1461,18.8951,14.2833,0.2989
11_0078.JPG,3219,sat_tile_y0_x12440,935,2,104,0.726,1.766,"(0.991,0.508,0.992,0.917)",0.646,0.641,13841.75561523,1861.74487305,-88.392,13929.01539509,1899.34152014,-88.278,-16.2169,30.7471,4.0753,19.5215,34.7617,22.2446,19.9423,0.3154
11_0079.JPG,2928,sat_tile_y0_x9952,891,2,125,0.780,2.021,"(0.976,0.504,0.978,0.929)",0.641,0.640,13210.72558594,1942.14074707,-89.920,13271.67008838,1917.14745224,-89.787,-32.8109,8.0182,-18.6383,15.4807,33.7764,27.2019,24.2289,0.3052
11_0080.JPG,2995,sat_tile_y0_x12440,457,2,57,0.644,1.987,"(0.971,0.495,0.976,0.938)",0.635,0.639,12649.09391785,1950.80651855,-89.543,12695.84931767,1934.39590800,-90.440,-34.2634,6.0686,-23.3904,10.9685,34.7967,22.7007,25.8345,0.3019
11_0081.JPG,3095,sat_tile_y0_x7464,639,2,71,0.782,1.934,"(0.989,0.517,0.989,0.935)",0.653,0.718,12147.33496094,1855.94201660,-89.899,12107.96458799,1887.59993051,-88.766,-20.8040,32.4798,-29.9596,23.0273,38.5713,39.6172,37.7867,0.3323
11_0082.JPG,3338,sat_tile_y0_x7464,886,2,88,0.807,1.969,"(0.994,0.516,0.994,0.940)",0.654,0.660,11611.02929688,1819.05908203,-88.761,11585.76352187,1846.20953348,-87.759,-16.3669,42.8544,-22.2425,34.7478,45.8735,36.9842,41.2570,0.3469
11_0083.JPG,3305,sat_tile_y0_x7464,604,2,57,0.536,1.740,"(0.989,0.510,0.990,0.946)",0.650,0.593,11009.78906250,1940.52050781,-87.778,10986.72319250,1882.53577410,-89.791,-26.0333,7.8641,-31.3973,25.1772,27.1952,55.3571,40.2453,0.3653
11_0084.JPG,3319,sat_tile_y0_x7464,422,2,49,0.416,1.606,"(0.997,0.522,0.980,0.948)",0.658,0.537,10556.55444336,1898.60424805,-90.780,10490.54327385,1890.14173745,-90.252,-1.2897,19.7416,-16.6406,22.2684,19.7837,35.6796,27.7991,0.3512
11_0085.JPG,3530,sat_tile_y0_x7464,96,3,16,0.239,1.548,"(0.999,0.540,0.996,0.953)",0.673,0.456,9972.06225586,1980.72314453,-89.148,9966.99937873,1931.81064363,-91.545,-8.0584,-2.8639,-9.2357,11.7404,8.5522,25.4566,14.9377,0.3889
11_0086.JPG,3523,sat_tile_y0_x7464,65,2,11,0.281,1.778,"(0.993,0.508,0.996,0.955)",0.650,0.466,9492.07202148,1979.49743652,-89.116,9413.48952013,1962.46603472,-91.818,10.4633,-2.4979,-7.8111,2.5873,10.7573,19.9315,8.2284,0.2964
11_0087.JPG,3620,sat_tile_y0_x4976,43,2,10,0.201,0.745,"(0.993,0.543,0.996,0.954)",0.674,0.438,8882.58251953,1952.44628906,-89.425,8891.85153142,1964.28031124,-91.117,-1.1215,4.3033,1.0340,0.7699,4.4470,4.2501,1.2891,0.2982
11_0088.JPG,3757,sat_tile_y0_x4976,488,2,60,0.667,2.045,"(0.999,0.519,0.999,0.954)",0.658,0.663,8305.18212891,1902.80371094,-89.504,8339.26874903,1928.61683844,-89.462,-6.2409,17.8499,1.6859,10.1426,18.9095,10.4861,10.2817,0.3291
11_0089.JPG,3612,sat_tile_y0_x4976,773,2,85,0.826,1.965,"(0.992,0.511,0.986,0.952)",0.651,0.667,7764.62280273,1947.98596191,-87.364,7751.97437666,1935.55746448,-89.522,-1.8047,6.2729,-4.7461,9.9838,6.5273,15.5908,11.0545,0.3247
11_0090.JPG,3662,sat_tile_y0_x4976,628,2,74,0.792,1.867,"(0.975,0.519,0.985,0.955)",0.655,0.723,7215.41601562,2027.91003418,-88.798,7223.04484645,1986.80823500,-91.225,-0.3677,-18.2287,1.4064,-5.9565,18.2325,11.0856,6.1203,0.3288
11_0091.JPG,3674,sat_tile_y0_x2488,538,2,53,0.723,2.034,"(0.958,0.527,0.977,0.957)",0.658,0.691,6707.80615234,2085.29541016,-87.695,6703.44632700,2040.68390080,-92.133,11.7397,-34.0872,10.7258,-20.7671,36.0521,12.7754,23.3733,0.3490
11_0092.JPG,3603,sat_tile_y0_x2488,679,2,60,0.690,1.784,"(0.998,0.511,0.996,0.950)",0.652,0.671,6126.81372070,1854.95117188,-87.205,6114.58537320,1946.23381907,-87.496,5.7848,32.7756,2.9412,5.5203,33.2822,29.3367,6.2550,0.3274
11_0093.JPG,3570,sat_tile_y0_x2488,738,2,65,0.761,2.379,"(0.993,0.509,0.995,0.951)",0.650,0.706,5625.24414062,1926.29541016,-88.341,5608.59406803,1926.40691603,-87.839,19.2882,11.4736,15.4162,11.4403,22.4428,17.3424,19.1974,0.3287
11_0094.JPG,3427,sat_tile_y0_x2488,755,3,56,0.816,2.116,"(0.994,0.506,0.995,0.950)",0.648,0.732,4995.84716797,1948.53198242,-87.928,5007.03113142,1930.64884580,-88.811,2.0769,5.4720,4.6778,10.8116,5.8529,20.0573,11.7801,0.3584
11_0095.JPG,3313,sat_tile_y0_x0,619,2,46,0.785,1.876,"(0.976,0.512,0.980,0.954)",0.650,0.718,4290.81542969,1995.80615234,-87.137,4399.90125027,1959.95580967,-89.985,-31.7262,-8.6431,-6.3582,2.0611,32.8824,19.8606,6.6840,0.3303
11_0096.JPG,3306,sat_tile_y0_x0,743,2,56,0.815,1.882,"(0.982,0.513,0.990,0.949)",0.651,0.733,3944.80029297,1995.62182617,-87.090,3899.66878319,1977.14162509,-90.108,17.9514,-7.9502,7.4561,-2.4324,19.6331,2.9948,7.8428,0.3066
11_0097.JPG,3276,sat_tile_y0_x0,765,2,57,0.779,1.662,"(0.995,0.511,0.993,0.947)",0.651,0.715,3322.84570312,1941.98132324,-85.738,3307.22418603,1954.30281492,-88.613,2.4708,7.4279,-1.1619,3.7490,7.8281,5.3639,3.9249,0.3165
11_0098.JPG,3404,sat_tile_y0_x0,680,2,57,0.717,2.054,"(0.983,0.505,0.989,0.949)",0.646,0.681,2751.34301758,2008.76171875,-87.378,2768.24905007,1975.90275605,-89.719,-1.2771,-10.5990,2.6544,-0.7879,10.6756,10.9492,2.7689,0.3372
11_0099.JPG,3494,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2163.24661956,1972.93643503,-89.719,N/A,N/A,-6.8985,-3.0904,N/A,7.5591,7.5591,0.2116
11_0100.JPG,3300,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1633.86949286,1970.34090414,-89.719,N/A,N/A,-0.8502,-1.6776,N/A,1.8807,1.8807,0.2018
11_0102.JPG,3216,sat_tile_y2488_x0,649,2,52,0.839,1.744,"(0.991,0.525,0.994,0.964)",0.663,0.751,2165.37109375,3340.02502441,85.922,2158.14921403,3331.31695878,89.723,9.4879,-12.6422,7.8083,-10.0422,15.8065,21.3562,12.7207,0.3306
11_0103.JPG,3196,sat_tile_y0_x0,631,4,46,0.779,1.967,"(0.998,0.513,0.988,0.965)",0.654,0.717,2753.32080078,3248.47216797,85.234,2679.29378132,3268.77579117,85.125,16.0725,14.6937,-1.1433,8.6314,21.7768,20.8813,8.7068,0.4109
