image_num,estimated_lat,estimated_lon,actual_lat,actual_lon,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error_meters,length_std,length_mean,inlier_count,length_confidence,inlier_confidence
67,24.664558249091844,102.345772209878,24.66461841,102.34603,26.926426938899624,0.7144277095794678,True,2256,32.10608151504995,171.46940916954117,1096.8267211914062,42,0.843667731778739,0.168
68,24.664561832848175,102.34516375384072,24.66462414,102.3454341,28.216337414711685,0.7757253646850586,True,2218,23.448052331671523,180.68003050532812,1117.3061218261719,68,0.8382895904928749,0.272
69,24.66462630262917,102.3445741853698,24.66462414,102.3448497,27.874487366758498,0.800307035446167,True,2460,23.785232808951505,179.555603812343,1083.5135498046875,25,0.8342839331868905,0.1
70,24.66463351339856,102.34395433722368,24.66461841,102.3442538,30.34286658447092,0.8878870010375977,False,3028,,,,,,
71,24.664640724167946,102.34333448907756,24.66462414,102.343658,32.78119500894799,0.9091660976409912,False,3239,,,,,,
72,24.664600231705005,102.34274857500444,24.66462414,102.3430621,31.830369289859885,0.9734699726104736,True,3385,26.808504157192694,198.61712391838086,1106.222915649414,26,0.8204547012102152,0.104
73,24.66460027608473,102.34233789821279,24.66461841,102.3424777,14.286893243288171,1.3126015663146973,False,3539,,,,,,
74,24.664780488713184,102.34173243484848,24.6646356,102.3418818,22.101799626883295,0.8150348663330078,True,3127,34.93015209346035,173.18692128799387,1113.7397003173828,75,0.8444996427453912,0.3
75,24.664638058540596,102.34110223665724,24.66462987,102.3412859,18.603321468612897,0.8318829536437988,True,2743,40.14554987419185,212.7042230312539,1131.734390258789,21,0.8120546438616081,0.084
77,24.66314738352752,102.3418329417485,24.66329488,102.3418474,16.484332211782306,0.9405133724212646,False,2953,,,,,,
78,24.66306051254587,102.34221290291417,24.66328342,102.3424433,34.04475520509007,1.3903954029083252,False,3086,,,,,,
79,24.662973641564214,102.34259286407983,24.6632605,102.3430392,55.30564747327299,1.3722662925720215,False,3056,,,,,,
80,24.662843335091733,102.34316280582834,24.66327196,102.3436351,67.52581240337923,1.344327688217163,False,2907,,,,,,
81,24.662756464110082,102.343542766994,24.66328342,102.3442195,90.15777597495638,1.0050017833709717,False,2830,,,,,,
82,24.66346060251964,102.34477898767062,24.66328915,102.3448153,19.43643109086702,0.9317982196807861,True,2497,27.5014182441887,166.5152259422359,1137.3424072265625,39,0.8535927044624254,0.156
83,24.663487193717774,102.34519613470442,24.66328342,102.3454112,31.43203495313261,0.7731077671051025,False,2426,,,,,,
84,24.66352708051498,102.34582185525511,24.66327769,102.3459956,32.85888686255493,0.7754406929016113,False,2669,,,,,,
85,24.663372643070296,102.34656299247101,24.66328342,102.3465915,10.342566295387963,0.9539837837219238,True,2588,23.098239189291764,177.9924836569568,1173.0155334472656,41,0.8482607616167952,0.164
86,24.663625353293504,102.34708830631693,24.66330061,102.3471759,37.2207399334613,0.691887378692627,True,2702,75.00094011514993,229.1606899405204,1237.2726135253906,17,0.8147856119698897,0.068
87,24.66365818659816,102.34751878559022,24.6632605,102.3477718,51.137929045373596,0.801783561706543,False,2858,,,,,,
88,24.663691019902817,102.34794926486352,24.66323758,102.3483677,65.87839640559235,0.8128261566162109,False,2853,,,,,,
89,24.663723853207472,102.3483797441368,24.66324904,102.3489521,78.40093926183506,0.9745233058929443,False,2838,,,,,,
90,24.663773103164456,102.34902546304674,24.66327196,102.349548,76.85609489139367,0.9861376285552979,False,2675,,,,,,
91,24.663523173292553,102.34979697199769,24.66327769,102.3501439,44.48215994450125,0.8013026714324951,True,2496,15.289972240062024,172.81069206305773,1088.6930389404297,17,0.8412677532766759,0.068
92,24.663421396712003,102.35029820440903,24.66327769,102.3507283,46.35977918652528,0.703803300857544,True,2626,37.89802262793365,178.0026283602557,1088.6093444824219,34,0.8364862204587387,0.136
93,24.663294574585766,102.35086735518071,24.66327196,102.3513356,47.438548860733746,0.7404258251190186,True,2124,30.25650267948614,216.12467515747713,1116.7759857177734,29,0.8064744604813743,0.116
94,24.663355644983803,102.3514586993509,24.66327769,102.35192,47.46913065125295,0.8769223690032959,True,2366,33.91436927023525,159.86310704079622,1094.5764770507812,24,0.8539498057992894,0.096
95,24.66331893220688,102.35206611497041,24.66327196,102.3525159,45.803599132462125,0.7378604412078857,True,2272,14.140052658632246,181.3480300414382,1095.0806732177734,53,0.8343975613152161,0.212
96,24.663243006904377,102.35292249763602,24.66327196,102.3531118,19.420783266936187,0.8754050731658936,True,1817,13.722666604616178,120.01160837998312,980.1103973388672,61,0.8775529688228684,0.244
97,24.663388017620807,102.35360280965858,24.66328915,102.3536962,14.50513112056667,0.8272008895874023,True,2794,45.85457043953984,172.94075540039302,1065.9945373535156,128,0.8377658146075089,0.512
98,24.663442323073497,102.35422980228891,24.66328342,102.3542921,18.77834866921802,0.876030683517456,True,2963,36.20148894680053,189.865541679502,1069.4632568359375,119,0.8224665125558133,0.476
99,24.663157767154928,102.35472146666501,24.66324904,102.3548879,19.665920459973943,0.8342678546905518,True,2500,65.47419740130576,190.55900408666108,1098.9287109375,147,0.8265956634037758,0.588
100,24.66308279859363,102.35528279870763,24.66324904,102.3554838,27.495187675665232,0.9644136428833008,True,3123,25.822981834847067,185.50388540901997,1089.2514038085938,119,0.829695986839768,0.476
101,24.66314098911884,102.35602850211366,24.66327196,102.3560682,15.122722788298633,0.7966997623443604,True,3471,20.27818049340566,171.5065563448709,1072.9712677001953,322,0.8401573634749067,1.0
102,24.66316030072099,102.35692057271457,24.66328342,102.3566641,29.34435987503548,0.8442082405090332,True,4016,35.134346679013454,174.7549620489221,1074.0187072753906,263,0.8372887167931676,1.0
103,24.66324533568559,102.35744974763344,24.66327769,102.35726,19.53146960545517,0.8969690799713135,True,4758,18.46030193035925,175.37097621896368,1080.1845703125,231,0.837647212301664,0.924
104,24.66332298204791,102.3579555518755,24.66327769,102.3578444,12.323670164554766,0.9859569072723389,True,4963,16.356650251893406,175.94305271336512,1078.622543334961,487,0.8368817212281026,1.0
105,24.663195307323882,102.35848811392178,24.66327196,102.3584403,9.808713762660645,0.920341968536377,True,4550,28.976781961324207,177.14916959794448,1083.004898071289,538,0.8364280993433849,1.0
106,24.66321001034799,102.3590830319487,24.66327769,102.3590362,8.900032950767601,0.9369373321533203,True,4542,15.088555442071407,175.4464809988305,1062.562255859375,337,0.8348835750269206,1.0
107,24.66339554169198,102.3599114461985,24.66328915,102.3596206,31.718630777945076,0.8146200180053711,True,4433,46.818042326999304,192.15230202204032,1100.6999816894531,451,0.8254271779607848,1.0
108,24.663416870550783,102.36044480911666,24.66328342,102.3602164,27.471163285685115,0.8977618217468262,True,4780,23.942221750961952,191.07908152682035,1109.5136260986328,404,0.8277812213999489,1.0
109,24.66326507334494,102.36095080199001,24.66327196,102.3608123,14.033017535440601,0.9818546772003174,True,4814,27.204153959330224,181.91932532323744,1113.7483673095703,337,0.836660298984149,1.0
110,24.663252163109153,102.36151196119492,24.66327769,102.3613967,12.00207273505471,0.931492805480957,True,4802,18.073250009895197,193.97390797374678,1146.2061004638672,188,0.8307687353127453,0.752
111,24.663210810914066,102.36208170188706,24.66327769,102.3619926,11.691264843912277,0.8465781211853027,True,4996,17.187842407222398,183.34385135202885,1127.2933502197266,310,0.8373592363369372,1.0
112,24.6631728280546,102.36288846939752,24.66327196,102.3625885,32.29164512855324,0.9015910625457764,True,4432,23.06243843498387,190.43068853457532,1124.2724609375,52,0.8306187377606133,0.208
113,24.66311701794986,102.36343024855124,24.66327196,102.3631844,30.267531932101008,0.9202163219451904,True,3909,35.50980068595334,183.42326266783056,1157.1712036132812,67,0.8414899523120787,0.268
114,24.66316429942623,102.36398832948247,24.66327769,102.3637688,25.545902195709683,0.8968636989593506,True,3248,29.09872302985801,191.11924752581248,1152.3727264404297,67,0.8341515352275286,0.268
115,24.663207132088562,102.36451535162185,24.66328342,102.3641928,33.71906645428092,0.9329280853271484,True,2973,24.90995604925304,193.86451740228765,1162.2159271240234,86,0.8331940624131545,0.344
117,24.6618767971942,102.36367955078929,24.66193124,102.3638032,13.900225883413832,1.0752918720245361,True,4022,17.728971462601084,186.5500193847204,1154.1526184082031,173,0.8383662468816225,0.692
118,24.66195372133974,102.36277974461326,24.66193124,102.3632073,43.327545131253416,1.0460000038146973,True,5758,89.80143686968032,184.57977452248375,1157.1350708007812,114,0.8404855412473605,0.456
119,24.66168286267075,102.36220617824574,24.66190832,102.3626229,49.06426286531263,0.8949112892150879,True,5808,42.97522098352984,188.70909237259343,1155.9540557861328,641,0.8367503522929746,1.0
120,24.66183599713411,102.36155583036637,24.66191405,102.362027,48.45303347274929,0.8996453285217285,True,6174,54.24873364147811,182.74821184104533,1137.9925689697266,332,0.8394117704946922,1.0
121,24.66174693809572,102.36102563743857,24.66191405,102.3614311,45.04128031694813,0.8279128074645996,True,6276,44.32575650031382,188.48633416050367,1141.7082977294922,495,0.8349085011159635,1.0
122,24.66176651382224,102.3604537235357,24.66192551,102.3608467,43.518756563187736,0.8205718994140625,True,5517,25.884851131145222,183.2600884693968,1129.9144439697266,560,0.8378106506670103,1.0
123,24.66183966058427,102.35998718419695,24.66193124,102.3602508,28.551725220641522,0.7516834735870361,True,4732,19.19118057670686,177.91416374115687,1112.8545379638672,405,0.8401281050920839,1.0
124,24.661951897301567,102.35945327326871,24.66193697,102.359655,20.475962911556287,0.982222318649292,True,4331,48.11294646374424,178.6554130542305,1090.1446838378906,84,0.8361177046469941,0.336
125,24.661922253852847,102.35887502736568,24.66191405,102.3590705,19.79678177266904,0.9011569023132324,True,4128,34.73317922793919,185.56521454038125,1086.1706237792969,163,0.8291564782937022,0.652
126,24.661803808943986,102.35812585135308,24.66190832,102.3584747,37.16070753663848,0.8962242603302002,True,3996,45.61413721020195,178.1289742218895,1100.5291137695312,318,0.8381424244091441,1.0
127,24.661876811995047,102.35758771809662,24.66192551,102.3578788,29.943184364847788,0.8115589618682861,True,3941,29.618982262606366,170.85901245113118,1090.4866638183594,295,0.8433185676449585,1.0
128,24.66192745893389,102.3570404086204,24.66191978,102.3572944,25.71018371868425,0.8008153438568115,True,3600,27.584699786464277,173.19416766037696,1087.4287567138672,265,0.840730561343846,1.0
129,24.66197810882106,102.35652711942083,24.66192551,102.3566985,18.300348146068906,0.7988250255584717,True,2876,15.270959926943508,168.53726013847594,1083.046890258789,165,0.8443859987463657,0.66
130,24.6620052130976,102.35582569498754,24.66193124,102.3561026,29.199322720907016,0.7253711223602295,True,2733,25.031557371054863,167.18375820093408,1082.0138397216797,151,0.8454883365965653,0.604
131,24.6620480433577,102.3552881142764,24.66193124,102.3555067,25.653390692094362,0.7507426738739014,True,2312,29.580054776337654,166.40028479605309,1094.0699462890625,53,0.8479070873297815,0.212
132,24.662021984149234,102.35470643520539,24.66191978,102.3549223,24.6246950248842,0.7758543491363525,True,1941,40.11178260529033,193.85269100256713,1179.5700378417969,60,0.8356581764680543,0.24
133,24.6620275228548,102.35415176168505,24.66191978,102.3543264,21.354391969667585,0.7851293087005615,True,1894,23.68944497033531,164.84457472893982,1081.3754119873047,60,0.8475602710200377,0.24
134,24.66204578297082,102.35360933752123,24.66192551,102.3537306,18.159365162773398,0.8870651721954346,False,1624,,,,,,
135,24.66182458940177,102.3530443691555,24.66190832,102.3531347,13.053502884788196,0.9498646259307861,True,1541,55.26876566644,177.07945925479743,1236.9236450195312,17,0.8568388113786916,0.068
136,24.661800573641575,102.35250061328462,24.66192551,102.3525503,14.788448656068905,0.7571535110473633,False,1616,,,,,,
137,24.661923515079906,102.35194822057097,24.6619427,102.3519544,2.225285838752692,0.7734684944152832,True,1663,17.278321551234498,154.56321258525858,1111.1265106201172,28,0.8608950366065902,0.112
138,24.6619239120726,102.3514028380152,24.66192551,102.3513585,4.4891435084505416,0.9389786720275879,False,1871,,,,,,
139,24.661924309065295,102.35085745545942,24.66193124,102.3507626,9.627366793545283,1.356691598892212,False,1968,,,,,,
140,24.661924706057988,102.35031207290363,24.66193697,102.3501782,13.612377063671055,0.9444220066070557,False,2294,,,,,,
141,24.661925103050685,102.34976669034786,24.66191978,102.3495824,18.653822847636118,0.9307773113250732,False,2555,,,,,,
142,24.66192550004338,102.34922130779208,24.66191405,102.3489865,23.789362373897628,1.2642593383789062,False,2476,,,,,,
143,24.661925897036074,102.34867592523631,24.66192551,102.3484021,27.702567506228547,1.2791736125946045,False,2445,,,,,,
144,24.66192629402877,102.34813054268052,24.66193124,102.3478062,32.81793537069673,0.9386112689971924,False,2533,,,,,,
145,24.661926691021463,102.34758516012474,24.66191978,102.3472103,37.931901559803215,0.9426665306091309,False,2563,,,,,,
146,24.662044597781435,102.34608077078758,24.66192551,102.3466259,56.720949578820004,1.1331849098205566,True,2566,85.02703558332794,182.04535571604143,1181.7481384277344,59,0.8459524920781809,0.236
147,24.661873067035113,102.34579357192636,24.66191405,102.34603,24.350315146979394,0.8615579605102539,True,2493,30.855316934057093,187.22039211460358,1163.2000427246094,38,0.8390471241076729,0.152
148,24.662070082195413,102.34549749559471,24.66193697,102.3454341,16.146500288143567,0.6967930793762207,True,2611,77.02668050668463,182.51802624564158,1174.5513305664062,36,0.8446061730161887,0.144
149,24.662144700960923,102.34504748068933,24.66193697,102.3448497,30.579667142109336,0.8720049858093262,True,2597,55.37088421657544,182.58926367979913,1161.6211700439453,37,0.8428151376813393,0.148
150,24.66216517350071,102.3446838627013,24.66191978,102.3442538,51.37364527865285,1.2091186046600342,False,2637,,,,,,
151,24.66219588231039,102.34413843571926,24.66192551,102.343658,57.169312780574785,1.2107079029083252,False,2659,,,,,,
152,24.662216354850173,102.34377481773123,24.66192551,102.3430621,79.0401698284342,0.8537037372589111,False,2215,,,,,,
153,24.66224706365985,102.34322939074919,24.66192551,102.3424777,84.05080185262995,0.8434634208679199,False,1956,,,,,,
154,24.66227777246953,102.34268396376716,24.66193124,102.3418818,89.85573367173319,1.1623411178588867,False,1921,,,,,,
155,24.662318717549102,102.3419567277911,24.66193697,102.3412859,80.07382746036383,1.1725893020629883,False,1977,,,,,,
157,24.66048028584061,102.34184248201322,24.66059052,102.3418474,12.281349141113665,0.9081940650939941,False,2174,,,,,,
158,24.660357909601522,102.34272895503304,24.66060198,102.3424433,39.66580589810287,1.3541929721832275,False,2091,,,,,,
159,24.660631316320025,102.34351062030072,24.66060198,102.3430392,47.80464054170161,0.9372537136077881,True,2266,58.07017504364758,128.60087658599093,1009.0013122558594,23,0.8725463733060232,0.092
160,24.660628039021102,102.34411323488354,24.66060198,102.3436351,48.45917384385014,1.3008677959442139,False,2168,,,,,,
161,24.660289276841887,102.34488951643003,24.66059052,102.3442195,75.62616292397875,1.1602869033813477,True,2256,69.50788266514871,223.72321234311698,1182.9883422851562,27,0.810882994915271,0.108
162,24.660400993407475,102.34543973595541,24.66058479,102.3448153,66.40401947210205,1.087463617324829,True,2483,57.69126056394055,191.48635107569714,1188.4005432128906,87,0.8388705288218686,0.348
163,24.660286434383355,102.34613859150016,24.66057906,102.3454112,80.4767703285919,1.1954524517059326,True,2464,52.645283134252466,228.22787304352008,1245.178482055664,52,0.8167107155058294,0.208
164,24.660411128681435,102.34658111490651,24.66057906,102.3459956,62.115581350353374,1.2464203834533691,True,2608,37.67145961062726,176.0894918091852,1139.4166412353516,97,0.8454564507516148,0.388
165,24.66039851903339,102.3471158754603,24.66057333,102.3465915,56.50691335090432,1.1163852214813232,True,2623,51.20127185535727,178.06958444260758,1157.3821868896484,45,0.8461445264496836,0.18
166,24.660360286536065,102.34793815770408,24.6605676,102.3471759,80.4957737783963,0.9499061107635498,False,2781,,,,,,
167,24.660334798204513,102.34848634586659,24.6605676,102.3477718,76.79457518589702,1.294355869293213,False,2731,,,,,,
168,24.660309309872964,102.3490345340291,24.66057333,102.3483677,73.58689845486548,1.311121940612793,False,2746,,,,,,
169,24.660283821541416,102.34958272219161,24.66057906,102.3489521,71.76704718983328,0.9471375942230225,False,2698,,,,,,
170,24.660258333209864,102.35013091035412,24.66057906,102.349548,68.93804396486335,0.9683051109313965,False,2558,,,,,,
171,24.66022010071254,102.3509531925979,24.6605676,102.3501439,90.55355762185798,1.3214008808135986,False,2800,,,,,,
172,24.66044194587859,102.35133608446435,24.66057333,102.3507397,62.08279592087568,0.8632750511169434,True,2442,51.107336833661655,189.36237312529687,1140.2791442871094,53,0.8339333188070503,0.212
