image_num,estimated_lat,estimated_lon,actual_lat,actual_lon,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error_meters,length_std,length_mean,inlier_count,length_confidence,inlier_confidence
29,32.183091210278576,119.92323437949507,32.18314248,119.9230574,17.620605210687167,2.3746700286865234,True,1726,17.117143708719507,450.91921118579745,1685.2337341308594,38,0.7324292755044131,0.152
30,32.18421709920913,119.92282657817074,32.18412224,119.9228396,10.630728247515123,2.2143192291259766,True,1912,37.40254131798521,493.2393669084505,1633.5127258300781,49,0.6980498779660205,0.196
31,32.185288699748725,119.92232732045935,32.18511346,119.9226334,34.810868361378176,2.2502124309539795,True,2071,62.71336452364002,469.1263428643401,1673.4461364746094,49,0.7196645098762293,0.196
32,32.18616603788398,119.92203053823087,32.18609322,119.9224042,36.11867063221153,2.377183198928833,True,2043,46.16581100011464,467.70153123212975,1686.6929016113281,54,0.7227109150780643,0.216
33,32.187255091519646,119.92188196677387,32.1870787,119.9221979,35.653861960414346,2.4051623344421387,True,1923,27.213548685622687,467.45792769765444,1684.5859985351562,131,0.7225087184007609,0.524
34,32.18830805345429,119.92177130156462,32.18806992,119.9220031,34.343393988413055,2.226088523864746,True,1959,16.006697542700888,454.76516964381653,1655.2736206054688,45,0.725262842358672,0.18
35,32.18919293262739,119.92157040460482,32.18904968,119.9217854,25.776563842487903,2.22804594039917,True,1791,34.03074940697549,460.25878542385624,1700.4225769042969,57,0.7293268204767194,0.228
36,32.19027632507288,119.92137790415995,32.1900409,119.9215791,32.3419762313037,2.2651727199554443,True,1654,30.819657278354622,454.7899035922911,1658.0211486816406,41,0.7257031950684629,0.164
37,32.19119704922077,119.92135314307635,32.19102065,119.9213729,19.72475021384863,2.3011438846588135,True,1566,30.64165487067356,470.56571794711675,1685.9847717285156,102,0.7208956297602377,0.408
38,32.19229920429792,119.92107812971746,32.19200614,119.9211551,33.41984901899131,2.3181846141815186,True,1950,40.69895221709072,467.9865290330364,1690.9120178222656,110,0.7232342522257553,0.44
39,32.19335893997336,119.92097062705493,32.1929859,119.9209489,41.57721104711318,2.450326919555664,True,2207,33.948061717304924,447.56956327865777,1670.9249877929688,68,0.7321426356369072,0.272
40,32.19421002396516,119.92067973865568,32.19397712,119.9207426,26.59443374693481,2.364393711090088,True,1689,36.715717941414546,456.00375304410227,1679.0862121582031,44,0.7284214772641242,0.176
41,32.19510834457669,119.92040636283062,32.19495687,119.9205364,20.8415063467451,2.229652166366577,True,1812,39.64411572922188,452.0952298808679,1690.6667175292969,47,0.732593523493767,0.188
42,32.196165595544954,119.92005125589145,32.19594236,119.9203072,34.62349086334559,2.2187981605529785,True,2002,42.51570205703014,443.95668608397204,1702.5914306640625,48,0.7392464932642029,0.192
43,32.19722419018313,119.91998430482698,32.19692785,119.9201009,34.76877739777623,2.2956697940826416,True,2218,26.638449955370696,452.6435136787587,1684.2560119628906,115,0.7312501719075164,0.46
44,32.19811157314376,119.91976077419237,32.19791334,119.9198946,25.414023716074176,2.36090350151062,True,2176,33.935342000848536,455.66874976727195,1677.3596496582031,110,0.7283416529900884,0.44
45,32.19923098766181,119.91956556392789,32.19889882,119.9196884,38.744943502459016,2.186096668243408,True,1766,46.32256803527777,462.5060399899927,1687.0888366699219,78,0.7258555507350075,0.312
46,32.200059439297924,119.9193709543119,32.19988431,119.9194592,21.19352802801405,2.334406852722168,True,1539,13.259648007840173,461.29881793076413,1675.6802062988281,68,0.7247095142636664,0.272
47,32.20097431126102,119.9191246433355,32.2008698,119.9192758,18.387046229867497,2.2432861328125,True,1459,35.09544585181693,460.9961034625393,1664.5515441894531,59,0.7230508691234194,0.236
48,32.20178642231868,119.91899894935605,32.20185529,119.9190696,10.151930321765999,2.280359983444214,True,2197,15.26749437413688,480.0428688990059,1732.5115966796875,107,0.7229208336504094,0.428
49,32.202848601181586,119.91873471078863,32.20283504,119.9188519,11.1414576629365,2.544400215148926,True,2617,19.372492114235197,502.48365261113645,1736.197265625,59,0.7105837783759835,0.236
50,32.20385741584256,119.91871745115206,32.20382626,119.918657,6.667321397306456,2.0324206352233887,True,2763,24.937622894281066,456.3883281792968,1668.7765502929688,125,0.7265132182621012,0.5
51,32.2047067994328,119.91854171514565,32.20480602,119.9184049,16.972975389028427,2.230743885040283,True,1966,10.455036087306,453.4176515374552,1669.0572814941406,94,0.7283390710643822,0.376
52,32.20573563068905,119.91832322951602,32.20579151,119.9182101,12.339012719599175,2.408947229385376,True,1620,12.02111961157721,451.7928122206094,1662.9595947265625,97,0.7283200303523328,0.388
53,32.20659109566017,119.91813117902727,32.20678272,119.9180153,23.96208980297955,2.291604518890381,True,2212,18.016056706375124,453.4036251500078,1658.2642517089844,132,0.7265793888502774,0.528
54,32.20749105026372,119.91772052941765,32.20776821,119.9178091,31.96151775029101,2.233273983001709,True,2510,38.15123996747231,462.53747398056817,1677.5496826171875,147,0.724277928234619,0.588
55,32.20855051728177,119.9175315818719,32.20874797,119.9175913,22.688814483907635,2.155893564224243,True,2889,21.841693601796173,454.5656272084658,1666.9574584960938,144,0.7273082016030759,0.576
56,32.209621943951134,119.917073438821,32.20972773,119.9173392,27.66504116667675,2.333439588546753,True,2585,62.419251740206164,472.4997815501997,1677.6818237304688,34,0.7183615064151103,0.136
57,32.210553310658696,119.91686463480708,32.21071894,119.9171559,33.05576069429585,2.3507678508758545,True,2317,27.03504674857573,516.6789364845206,1736.4156494140625,26,0.7024451278938489,0.104
58,32.21160189400016,119.91651764804047,32.2116987,119.9169496,42.09089228832702,2.0991437435150146,True,2057,48.0791786233729,458.35930622502053,1674.8139038085938,67,0.7263222467984694,0.268
59,32.21254708610615,119.91643701701342,32.21268419,119.9167434,32.64715391563706,2.608978748321533,True,2254,10.54129429125128,448.02145490433526,1656.8194580078125,54,0.7295894536131029,0.216
60,32.21373903775559,119.91639340869847,32.21367541,119.9165371,15.276391074342941,2.422961711883545,True,2927,25.698130624534954,450.57876494572156,1619.1320495605469,83,0.7217158630959011,0.332
61,32.214665250160515,119.91607125449838,32.21465516,119.9163194,23.401188859205,2.3728203773498535,True,3026,44.82889617742579,442.9720774932001,1684.1605834960938,96,0.7369775294386425,0.384
62,32.2155669383399,119.91591945814474,32.21564638,119.9161131,20.270961169255948,2.5293962955474854,True,2869,14.493767986451704,439.13582557048716,1602.6325988769531,65,0.7259909564561384,0.26
63,32.21663531806717,119.91558718063617,32.21663187,119.9159069,30.11860547879963,2.370486259460449,True,2277,44.33682242806045,441.30108154092613,1692.1455383300781,42,0.7392061902805172,0.168
64,32.217546150391975,119.91564459632373,32.21761736,119.9157006,9.521920562861524,2.340034008026123,True,2013,33.525803933133695,476.85158478425893,1596.6789245605469,32,0.7013478555712116,0.128
65,32.21866019772833,119.91546668081159,32.21859711,119.9154714,7.036980356995407,2.324524164199829,False,1983,,,,,,
66,32.21962587918132,119.91519404631515,32.2195826,119.9152651,8.246640515564703,2.5053186416625977,True,2034,23.76743523864053,464.28135605614773,1672.2660217285156,95,0.7223639361061409,0.38
67,32.22070876998407,119.91497182997863,32.22056809,119.9150589,17.678167146054754,2.225848436355591,True,2180,12.616156890961754,459.9967265092505,1680.1627807617188,110,0.7262189522489563,0.44
68,32.22164092754626,119.91477302303348,32.22155358,119.9148755,13.701281203921447,2.304072856903076,True,2313,25.140207441615765,439.0151532741104,1600.0071716308594,52,0.7256167590632547,0.208
69,32.22285154643907,119.91454483727037,32.22253906,119.9146578,36.37701670813532,2.5426225662231445,True,2031,55.47468150197047,440.5782250413983,1654.7583312988281,86,0.7337507134980936,0.344
70,32.22399302447056,119.91448174038025,32.22352455,119.9144515,52.22831422716729,2.477088451385498,True,2006,52.40783983231289,461.02624974028834,1682.8978881835938,154,0.7260521550491166,0.616
71,32.224936690396255,119.91431031991509,32.22451004,119.9142453,47.887986338201294,2.350675106048584,True,2673,56.816800271021,456.1784514559694,1587.8473510742188,83,0.7127063560943984,0.332
72,32.22595612079578,119.91385437557338,32.2254898,119.9139932,53.53254316872383,2.0549745559692383,True,2808,47.98955667518128,451.2143677635288,1674.1150817871094,113,0.7304758957897568,0.452
73,32.22700441873108,119.91375707530308,32.22647528,119.9138098,59.1127238597771,2.2427046298980713,True,3416,45.330669536719185,453.12996895364626,1671.2887878417969,148,0.7288739251707711,0.592
74,32.22775601102753,119.91346047493832,32.2274665,119.9135921,34.53100842875197,2.373612403869629,True,3261,25.768126240820678,452.2297133149588,1661.4858093261719,233,0.7278160843887291,0.932
75,32.228719306877956,119.91334550735536,32.22844626,119.9133973,30.784611640570024,2.2111496925354004,True,3490,15.501627215712785,453.29409004595175,1662.7037048339844,269,0.7273753052163845,1.0
76,32.2294726580567,119.91286390927779,32.22943175,119.9131796,30.08335013735828,2.2197654247283936,True,3573,84.31640558879833,460.26336364233146,1668.834228515625,141,0.7242006690792044,0.564
77,32.230293888721455,119.91271119110765,32.23041723,119.9129733,28.250562080991745,2.354210615158081,True,3606,58.03096680158134,445.59075675926675,1677.3377990722656,187,0.7343464405287219,0.748
78,32.23136113085818,119.91265164212004,32.23139699,119.9127441,9.580378991030093,2.7208292484283447,True,4362,8.860169257729313,446.98750528380015,1647.2979736328125,200,0.7286541278879549,0.8
79,32.232448611159086,119.91268226152393,32.23238821,119.9125608,13.270643643758463,2.4664969444274902,True,4597,49.702760268518716,454.40280904207515,1657.7160339355469,233,0.7258862195093284,0.932
80,32.233539183946654,119.91251341645109,32.23336797,119.9123316,25.623747970282984,2.419243097305298,True,4019,28.146770209458612,449.8982366224249,1658.7378845214844,133,0.728770747433545,0.532
81,32.234382444783634,119.91220871015577,32.23435345,119.9121024,10.521275126767135,2.478158950805664,True,3347,27.123972516688006,454.5268833940339,1662.6690368652344,55,0.7266281663300891,0.22
82,32.235151945977464,119.91200310414222,32.23534467,119.9119191,22.866755197974985,2.4249587059020996,True,3379,48.24661913476013,448.66672960845955,1670.2960205078125,69,0.7313849017780373,0.276
83,32.23610842932177,119.91177266677751,32.23632443,119.9116899,25.27752367826915,2.5594193935394287,True,3641,36.83834532357228,458.92081056060056,1681.3754272460938,203,0.727056311681525,0.812
84,32.237146367567505,119.91158224627263,32.23731564,119.9115295,19.48742313097555,2.2584478855133057,True,4391,18.088008227643503,455.34898988582773,1666.9717712402344,195,0.7268406113757726,0.78
85,32.23837002300465,119.91098496208215,32.2382954,119.9112659,27.7363190081393,2.14345383644104,True,4043,57.096258209282496,458.7456325760076,1675.96044921875,286,0.7262789627345608,1.0
86,32.2393065493748,119.91085622299556,32.23928089,119.9110825,21.504846066950545,2.4803340435028076,True,4344,32.63003893013473,431.9661312220981,1575.5369567871094,63,0.7258292613440318,0.252
87,32.24037306439355,119.91053571297681,32.24026638,119.9108534,32.19519985908305,2.2200441360473633,True,3562,33.23392221594698,452.91442936454513,1651.4010620117188,128,0.7257392890296379,0.512
88,32.241256643638955,119.91036809381309,32.24124613,119.9106356,25.225073517934703,2.4135525226593018,True,3586,15.20909608943587,450.6900172001772,1641.7528076171875,82,0.7254824142166072,0.328
89,32.24227907387262,119.91042427062715,32.24215714,119.9104867,14.792764728632939,2.262491226196289,True,3192,31.904043266819027,452.9069164353991,1665.5650024414062,194,0.7280761088450332,0.776
91,32.24165273878039,119.9136374511174,32.2417618,119.9135463,14.869985482901292,2.276106595993042,True,5410,19.143572368059072,456.5803659190002,1665.0371398925781,227,0.7257836747422601,0.908
92,32.24047754383563,119.91364368005995,32.24077631,119.9137525,34.8024086418462,2.66693377494812,True,6151,34.08287523249464,446.693538414206,1659.3595581054688,205,0.7308036487738638,0.82
93,32.23938366106833,119.9137287390093,32.23979655,119.9139817,51.77203227980465,2.7555112838745117,True,6306,37.27352570630329,423.2434377977883,1610.4153442382812,61,0.7371836779175869,0.244
94,32.238283886565334,119.91378232083979,32.23881106,119.9141765,69.44462403132975,2.8989949226379395,True,6309,63.424009578942496,428.32294515098556,1643.9453735351562,363,0.739454271384994,1.0
95,32.23737643227536,119.91412227188704,32.23781985,119.9143942,55.61144943593469,2.584587335586548,True,5943,47.587754169037396,440.74867050423364,1661.7398986816406,193,0.7347667520928478,0.772
96,32.236465719356666,119.91458994262968,32.23683436,119.9146005,41.049124075000854,2.7627930641174316,True,5991,37.23280990792152,430.96731185121104,1627.9234924316406,131,0.735265622828827,0.524
97,32.23561372830953,119.91493106426772,32.23584887,119.9148068,28.673891503589665,2.670006036758423,True,5320,18.98473120491778,432.8666394399111,1640.2498168945312,128,0.7360971268026395,0.512
98,32.234901890233246,119.91502237876236,32.23486911,119.915013,3.75451215449161,2.6680402755737305,True,5248,15.554249262965623,443.1468282829366,1635.427001953125,238,0.7290329511780691,0.952
99,32.23394228720692,119.91520026047972,32.23388363,119.9152078,6.568227786585512,2.4725358486175537,True,5024,6.8252807433380855,443.4088371153978,1647.0729064941406,291,0.7307897935986265,1.0
100,32.23296612312563,119.91533008213989,32.23289814,119.915437,12.597688434413564,2.527358293533325,True,5465,17.193659517961297,444.4637200070718,1654.4633178710938,200,0.7313547449459367,0.8
101,32.232383514733804,119.91526992658429,32.23191265,119.9156318,62.52537301566479,2.558032989501953,True,5556,94.05463914403116,467.13269710631454,1706.8414916992188,442,0.7263174703813486,1.0
102,32.231479162200905,119.91563785923594,32.23093289,119.9158725,64.70304813758801,2.379444122314453,True,5896,43.69958718567181,437.45511264102316,1648.3299255371094,393,0.7346070675150316,1.0
103,32.23060590907554,119.91579973875542,32.22994168,119.9160558,77.77649644289923,2.7066314220428467,True,5743,68.46059505678339,447.5451342041312,1663.825439453125,479,0.7310143699021499,1.0
104,32.22935877616606,119.9159603214947,32.22895619,119.9162621,53.07083530753131,2.621586561203003,True,4183,55.14804629506739,436.5848492909389,1636.667724609375,185,0.7332477186869808,0.74
105,32.22829888832233,119.9164940801193,32.22797643,119.9165142,35.946056179384684,2.7439022064208984,True,4250,32.61781285673734,440.05724720241165,1641.325439453125,206,0.7318890960777195,0.824
106,32.22713989288773,119.91686279845518,32.22699094,119.9166975,22.74601050602823,2.7070775032043457,True,3550,28.13374014910979,463.92658565212855,1772.336669921875,63,0.7382401473008069,0.252
107,32.22572693418518,119.9169261430996,32.22599973,119.9169038,30.440472914281653,2.86344313621521,True,3568,66.93365602025695,462.13693421111327,1671.1810913085938,183,0.723466872253058,0.732
108,32.224504395061736,119.91710069389408,32.22501997,119.9171215,57.427254072004345,2.6231491565704346,True,2811,63.51862843582753,449.1658679988006,1663.3843078613281,170,0.7299686753830754,0.68
109,32.22341027409023,119.91726647109527,32.22403448,119.9173392,69.8234955032478,2.562964677810669,True,2679,47.29469116894551,445.60592982680265,1656.5858154296875,85,0.7310094498719217,0.34
110,32.22246922761409,119.91739849415299,32.223049,119.9175226,65.5904474222628,2.459705114364624,True,2813,55.94996185996963,445.54352367109107,1662.85009765625,145,0.7320603196288862,0.58
111,32.22143777883425,119.91782092853188,32.22206351,119.9177518,69.96008951033909,2.5562028884887695,True,2616,54.29568762161591,466.7336788003916,1680.5881652832031,57,0.7222795635230834,0.228
112,32.22047300533253,119.91797211821782,32.22108375,119.9179695,67.98854369258245,2.372098445892334,True,2656,41.184553692647064,441.7418384936905,1625.5181274414062,118,0.7282455168992794,0.472
113,32.21973763575984,119.9182111692075,32.22009253,119.9181643,39.75274169787894,2.4083452224731445,True,2430,35.38198377878906,444.2005196389644,1662.72998046875,182,0.7328486736531103,0.728
114,32.21885094027666,119.91856235515053,32.21911278,119.918382,33.7375229286454,2.7941555976867676,True,2693,39.795656732547904,458.86751379379433,1673.6932067871094,123,0.7258353490753211,0.492
115,32.21789945354303,119.91845699161132,32.21812156,119.9185883,27.646054063399948,2.6340994834899902,True,2465,44.8654426036201,446.9047174900804,1669.7182006835938,189,0.732347220442878,0.756
116,32.21691434144541,119.91885179458637,32.2171418,119.918806,25.685496316036527,2.878891944885254,True,2395,51.14021092497184,450.76113481934095,1657.2781066894531,148,0.7280111690368174,0.592
117,32.21607865490942,119.918636945928,32.21615058,119.9190123,36.251949234573395,2.580920696258545,True,2737,57.88423532100279,443.9198252188616,1666.640625,241,0.7336439430552932,0.964
118,32.21507409519931,119.91889738167413,32.2151651,119.9192071,30.88298237760117,2.9395875930786133,True,2547,30.168933159605203,436.73064606945485,1638.4561767578125,174,0.7334499071353497,0.696
119,32.2141899544747,119.91926159477798,32.21418534,119.9194248,15.381794695264208,2.598012685775757,True,2437,15.384581721117874,433.71193204987827,1652.5273742675781,229,0.7375462949640365,0.916
120,32.21317566595317,119.91950097287172,32.21319412,119.9196311,12.428359321003082,2.7991671562194824,True,1957,24.38882910566385,436.6544340127742,1657.5713195800781,103,0.7365697458354948,0.412
121,32.21222401453171,119.91983361301067,32.21221436,119.9198488,1.7892842234415813,2.847121000289917,True,1947,10.81957754492688,442.9854713355396,1669.0688171386719,116,0.7345912482536453,0.464
122,32.21124769996796,119.92014953561582,32.21122888,119.9200665,8.097311984338027,3.0691909790039062,True,1934,18.13828568886559,431.35399311725274,1647.3620910644531,38,0.7381547168913358,0.152
123,32.21029114023032,119.92013076494645,32.21023766,119.9202384,11.757441721158386,2.6521294116973877,True,2151,45.08316848535304,425.3348204479927,1659.8751525878906,67,0.7437549325412466,0.268
124,32.209196528287514,119.92046246929102,32.2092579,119.9204676,6.848971737963624,3.003532886505127,True,2228,35.16191279199457,427.2292019320651,1628.7637329101562,108,0.7376972526465069,0.432
125,32.208273258092845,119.9206695483325,32.20827241,119.9206968,2.568722891627157,2.731316328048706,True,2302,11.862834575591892,433.0823168121564,1650.8172912597656,127,0.7376558150286491,0.508
126,32.20717177571448,119.92072477309831,32.20728693,119.9208916,20.27972562019988,2.788961887359619,True,2204,48.73584685730529,434.27804235264824,1669.2712707519531,91,0.7398397432689177,0.364
127,32.20633405024696,119.92104147624715,32.20630717,119.9211093,7.054742785995788,2.7297332286834717,True,2323,18.123658076868857,414.1216846637084,1625.4249267578125,61,0.7452225089904676,0.244
128,32.205308581508284,119.92109860370384,32.20531595,119.9213041,19.37422010317022,2.893761396408081,True,1818,58.795594012787966,458.7127268415076,1726.1727600097656,45,0.7342602447052214,0.18
129,32.204553862694,119.92134738836882,32.20433619,119.9215104,28.686799638834884,2.8821794986724854,True,2208,33.496401532575426,438.75354847971994,1660.7308654785156,118,0.7358069524689063,0.472
130,32.203329629970575,119.92163668430142,32.20335071,119.9217281,8.924979053388661,2.7885777950286865,True,2436,20.789412220702133,434.8107543853452,1639.81494140625,109,0.734841570590602,0.436
131,32.20242830474245,119.92196991085932,32.20236522,119.9219458,7.380710214590276,2.7737109661102295,True,2537,23.313866359105266,448.65542271833976,1661.6354675292969,118,0.7299916669536128,0.472
132,32.201387832120474,119.92201210716401,32.20137973,119.9221521,13.217518629668662,2.630284547805786,True,2214,42.91827172152352,441.6487598824072,1662.1915283203125,103,0.7342973102932941,0.412
133,32.200400874486895,119.92221541879269,32.20039424,119.9223698,14.560773959446294,2.7099578380584717,True,2349,13.477179372977401,414.9606877872166,1703.2549133300781,33,0.7563719414283584,0.132
134,32.19928748652433,119.9225342925606,32.19940876,119.9225761,14.062818383972697,3.0728113651275635,True,2571,16.117707804719508,454.9636418181676,1700.4234313964844,42,0.7324409712206061,0.168
135,32.19823643097412,119.92271091874882,32.19842327,119.9227938,22.21587527078327,2.6497983932495117,True,2803,16.71804867663942,468.85504523510366,1644.9189453125,80,0.7149676909180281,0.32
136,32.19723358226554,119.92298648394438,32.19744351,119.9230115,23.487657547042556,2.6867926120758057,True,3103,34.23406170476887,412.59159614286136,1608.3524780273438,101,0.7434694186880553,0.404
137,32.19627643807907,119.92327825317608,32.19645229,119.9231949,21.091691450796528,2.691641092300415,True,3053,9.994376995778705,423.8985708334031,1631.4099426269531,192,0.7401642838152458,0.768
138,32.195217895581145,119.92352253204389,32.19547254,119.9234126,30.179161271731257,2.6312685012817383,True,3013,23.37137661973231,450.4788231918313,1634.425048828125,85,0.7243808619337898,0.34
139,32.19432456179334,119.9238068969777,32.19448705,119.9236418,23.85432598611225,2.619051933288574,True,3051,24.962720658380366,444.1829914232346,1650.5793762207031,150,0.7308926805808812,0.6
140,32.19326638570884,119.92385180093962,32.19350156,119.9238366,26.218729826764548,2.658647060394287,True,2850,49.065366475605636,442.413723375777,1657.1255798339844,148,0.7330234179234025,0.592
141,32.19219950479407,119.92417363608504,32.19251607,119.9240543,36.98944373728373,2.7357141971588135,True,2272,37.630274933536526,430.5330354085319,1647.5033874511719,95,0.7386754778849935,0.38
142,32.191125424351725,119.92433206397885,32.19153059,119.9242606,45.60261567706773,2.6223840713500977,True,1746,38.414743771398015,430.3386908677781,1671.4168090820312,57,0.7425305952833352,0.228
143,32.19000274451427,119.9243121812496,32.1905451,119.9244439,61.636709306449205,2.7687532901763916,True,1769,69.80424163142018,443.7710063422448,1668.5307922363281,94,0.73403487163251,0.376
144,32.189025164720654,119.92451427901456,32.18955961,119.9246616,61.09140891489287,2.837169885635376,True,1830,39.25715827339729,422.65042253509625,1609.7735290527344,94,0.7374472775783538,0.376
145,32.188062763806855,119.92490983499484,32.18857412,119.9248794,56.99631636901864,2.7295782566070557,True,1951,45.01522040233195,454.07581045447824,1685.1378173828125,80,0.730540846113285,0.32
146,32.18713215001429,119.92509366707137,32.18758864,119.9250856,50.822146334432745,2.8936564922332764,True,1621,26.412185369491482,431.3872151343291,1664.7332153320312,64,0.7408670583602858,0.256
147,32.18629784445868,119.92534453340116,32.18660315,119.9253034,34.206757635687566,2.9363203048706055,True,1626,26.331559934258582,408.8376670086927,1674.8510131835938,28,0.7558960983451507,0.112
148,32.185346381347415,119.92565019524609,32.18561766,119.9255096,32.97503543156974,2.6917083263397217,True,1655,26.375203130700193,433.3871481436317,1669.5314331054688,48,0.7404139032366135,0.192
149,32.184448099838924,119.9257437963787,32.1846379,119.9257159,21.291328851705014,2.8878345489501953,True,1912,29.63728184674829,458.3483277702711,1684.1491394042969,46,0.7278457607784106,0.184
150,32.183460957453335,119.92602459554213,32.18365242,119.9259336,22.97256105406177,2.9441158771514893,True,2037,22.60269091000072,430.6367173822566,1648.2933654785156,42,0.7387378203410784,0.168
151,32.18260456945164,119.92645735882746,32.18266693,119.9261399,30.698436673970846,2.943826675415039,True,2179,51.374859995367174,422.242111901531,1649.5283508300781,49,0.7440225191103568,0.196
152,32.181611388309165,119.92669002584086,32.18168144,119.9263461,33.32163977298949,2.9294540882110596,True,2348,47.252763428618046,423.07112045970996,1635.5743713378906,93,0.7413317744067852,0.372
153,32.180749329754356,119.92692317710143,32.18069596,119.9265753,33.302720067527076,2.913769245147705,True,2537,42.85836547265973,438.57335398350176,1614.0232849121094,70,0.7282732175655173,0.28
154,32.17961827493015,119.92680345988713,32.17970474,119.9267587,10.508208772988038,2.8081777095794678,True,3020,29.138719656191917,427.30684472432773,1647.1633911132812,161,0.740580171323793,0.644
