drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,time_s
08_0226.JPG,1431,sat_tile_y3352_x6704,9,9,4,0.183,0.000,"(0.000,0.607,0.000,0.000)",0.061,0.122,N/A,N/A,N/A,6703.33685030,3544.37567237,103.758,N/A,N/A,-42.2114,-112.4254,N/A,120.0886,120.0886,0.3246
08_0227.JPG,1370,sat_tile_y1676_x5028,82,6,13,0.329,1.011,"(0.888,0.781,0.914,0.949)",0.822,0.575,7254.95068359,3261.18615723,89.764,7246.43344850,3269.54381583,97.669,0.5850,-8.7309,-1.5962,-11.2265,8.7505,128.5520,11.3394,0.2721
08_0228.JPG,1424,sat_tile_y1676_x5028,9,6,4,0.168,0.000,"(0.770,0.782,0.836,0.965)",0.797,0.483,N/A,N/A,N/A,7644.38995582,3323.13332765,97.669,N/A,N/A,1.8490,-9.3691,N/A,9.5498,9.5498,0.2479
08_0229.JPG,1360,sat_tile_y1676_x5028,6,6,4,0.159,0.000,"(0.171,0.027,0.000,0.000)",0.020,0.089,N/A,N/A,N/A,8042.34646314,3376.72283946,97.669,N/A,N/A,5.2942,-8.7886,N/A,10.2600,10.2600,0.2516
08_0230.JPG,1681,sat_tile_y1676_x8380,173,9,21,0.557,1.857,"(0.988,0.811,0.991,0.948)",0.861,0.709,8383.01864314,3446.78991699,86.072,8398.38262723,3443.02444365,97.885,-5.9405,-14.4028,-2.0058,-13.2785,15.5798,12.8892,13.4291,0.3762
08_0231.JPG,1922,sat_tile_y1676_x6704,402,4,46,0.764,1.931,"(0.970,0.732,0.982,0.958)",0.804,0.784,8827.61889648,3507.18371582,87.681,8811.73623987,3503.44872472,98.042,9.4501,-15.2151,5.3825,-14.0998,17.9110,12.3491,15.0923,0.3191
08_0232.JPG,1929,sat_tile_y3352_x6704,396,4,37,0.647,1.992,"(0.967,0.841,0.967,0.992)",0.881,0.764,9138.77563477,3580.45851135,88.691,9120.35835365,3562.24286024,98.790,-9.3340,-18.5978,-14.0506,-13.1587,20.8087,18.8771,19.2502,0.3181
08_0233.JPG,1893,sat_tile_y3352_x6704,432,4,41,0.710,1.592,"(0.981,0.780,0.985,0.955)",0.838,0.774,9535.01684570,3612.20446777,87.323,9524.50613617,3617.25780801,98.365,-6.3280,-9.5802,-9.0198,-11.0891,11.4815,16.9208,14.2942,0.2778
08_0234.JPG,1726,sat_tile_y1676_x6704,256,4,34,0.447,1.987,"(0.988,0.772,0.989,0.969)",0.835,0.641,9933.56250000,3714.24951172,87.269,9925.36970103,3690.67380437,98.954,-1.6434,-23.4673,-3.7416,-16.4276,23.5247,12.7671,16.8483,0.2914
08_0235.JPG,1697,sat_tile_y1676_x8380,24,4,7,0.144,0.678,"(0.000,0.175,0.003,0.275)",0.045,0.095,N/A,N/A,N/A,10323.97060665,3753.47974816,98.954,N/A,N/A,-1.2294,-16.6844,N/A,16.7296,16.7296,0.2312
08_0236.JPG,1592,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10622.92128587,3800.58420600,98.954,N/A,N/A,-22.0415,-16.7178,N/A,27.6643,27.6643,0.2187
08_0237.JPG,1514,sat_tile_y1676_x10056,35,4,6,0.163,0.000,"(0.959,0.528,0.825,0.955)",0.643,0.403,N/A,N/A,N/A,11021.52219149,3863.39014979,98.954,N/A,N/A,-19.5293,-18.2514,N/A,26.7303,26.7303,0.2221
08_0238.JPG,1774,sat_tile_y1676_x10056,94,4,10,0.323,0.390,"(0.062,0.277,0.078,0.986)",0.178,0.250,N/A,N/A,N/A,11420.12309711,3926.19609357,98.954,N/A,N/A,-14.8305,-19.1461,N/A,24.2181,24.2181,0.2090
08_0239.JPG,2007,sat_tile_y1676_x10056,142,6,14,0.298,1.837,"(0.963,0.703,0.966,0.930)",0.778,0.538,11850.94494629,3942.47973633,89.550,11838.62503962,3951.96886402,98.097,-4.0665,-6.1493,-7.2216,-8.9827,7.3722,23.5238,11.5256,0.2982
08_0240.JPG,2491,sat_tile_y1676_x10056,468,4,36,0.614,1.877,"(0.997,0.796,0.986,0.978)",0.853,0.734,12205.04370117,4080.42626953,90.688,12218.39126175,4059.97714292,100.032,-10.7552,-28.2050,-7.3369,-22.0989,30.1860,7.1305,23.2850,0.2785
08_0241.JPG,2264,sat_tile_y1676_x10056,389,4,36,0.651,1.877,"(0.991,0.838,0.996,0.980)",0.883,0.767,12673.66528320,4091.08251953,88.241,12588.60369807,4099.34496384,99.087,11.8760,-13.5279,-9.9084,-15.9950,18.0012,34.7135,18.8153,0.2908
08_0242.JPG,2114,sat_tile_y1676_x10056,323,4,36,0.605,2.129,"(0.999,0.832,0.988,0.971)",0.878,0.742,13012.92138672,4153.77270508,88.987,13002.88027450,4159.75892848,98.941,-0.8100,-14.3891,-3.3816,-16.1765,14.4118,18.3179,16.5262,0.2840
08_0243.JPG,1929,sat_tile_y1676_x11732,150,6,16,0.311,1.686,"(0.999,0.793,0.999,0.970)",0.852,0.581,13397.71105957,4203.65087891,87.247,13408.40575918,4216.29050866,98.539,0.3517,-12.6992,3.0906,-16.4734,12.7041,19.2117,16.7608,0.3015
08_0244.JPG,1716,sat_tile_y3352_x11732,86,4,8,0.230,0.644,"(0.573,0.988,0.546,0.999)",0.638,0.434,N/A,N/A,N/A,13714.85511230,4262.30223409,98.539,N/A,N/A,-17.9879,-14.2669,N/A,22.9588,22.9588,0.2208
08_0245.JPG,2056,sat_tile_y3352_x13408,216,4,14,0.385,1.686,"(0.966,0.877,0.970,1.000)",0.908,0.646,14206.45983887,4337.43127441,87.158,14156.34029146,4328.33533473,98.414,10.5296,-18.8412,-2.3062,-16.1252,21.5839,18.2200,16.2893,0.2725
08_0246.JPG,1938,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14570.32386563,4389.57294615,98.414,N/A,N/A,4.1456,-17.8272,N/A,18.3029,18.3029,0.1932
08_0247.JPG,1918,sat_tile_y3352_x13408,20,4,5,0.194,0.000,"(0.947,0.998,0.736,0.983)",0.808,0.501,N/A,N/A,N/A,14984.30743979,4450.81055757,98.414,N/A,N/A,12.7840,-18.8915,N/A,22.8105,22.8105,0.1909
08_0248.JPG,1923,sat_tile_y3352_x13408,29,4,5,0.181,0.000,"(0.000,0.378,0.000,0.003)",0.038,0.109,N/A,N/A,N/A,15294.79512041,4496.73876614,98.414,N/A,N/A,-6.1718,-15.3843,N/A,16.5761,16.5761,0.1888
08_0249.JPG,1937,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15708.77869457,4557.97637756,98.414,N/A,N/A,1.3781,-15.8107,N/A,15.8706,15.8706,0.2012
08_0250.JPG,1976,sat_tile_y3352_x13408,19,4,4,0.162,0.000,"(0.000,0.000,0.000,0.000)",0.000,0.081,N/A,N/A,N/A,16122.76226874,4619.21398898,98.414,N/A,N/A,8.9281,-15.6003,N/A,17.9744,17.9744,0.1940
08_0251.JPG,2001,sat_tile_y1676_x15084,7,4,4,0.161,0.000,"(0.276,0.851,0.162,0.991)",0.325,0.243,N/A,N/A,N/A,16536.74584290,4680.45160040,98.414,N/A,N/A,16.4780,-16.0266,N/A,22.9865,22.9865,0.1946
08_0252.JPG,2393,sat_tile_y5028_x16760,13,6,4,0.142,0.000,"(0.415,0.716,0.000,0.000)",0.113,0.128,N/A,N/A,N/A,16950.72941706,4741.68921182,98.414,N/A,N/A,24.0185,-17.7287,N/A,29.8529,29.8529,0.2873
08_0253.JPG,2222,sat_tile_y5028_x16760,12,6,4,0.221,0.000,"(0.085,0.070,0.000,0.010)",0.017,0.119,N/A,N/A,N/A,17261.21709768,4787.61742039,98.414,N/A,N/A,6.1606,-14.8594,N/A,16.0858,16.0858,0.2722
08_0254.JPG,2256,sat_tile_y3352_x15084,300,6,21,0.650,1.642,"(0.956,0.923,0.981,0.996)",0.940,0.795,17595.37255859,4856.44641113,87.733,17604.40681056,4856.86758784,98.604,-7.8321,-18.1904,-5.5183,-18.3161,19.8048,20.3135,19.1294,0.3376
08_0255.JPG,2079,sat_tile_y3352_x15084,240,4,22,0.572,1.840,"(0.957,0.853,0.736,0.966)",0.793,0.682,18018.10180664,4931.03955078,86.404,18014.55031989,4923.38096539,98.455,3.0463,-22.6047,2.1367,-20.3178,22.8090,18.9017,20.4299,0.2491
08_0256.JPG,2097,sat_tile_y3352_x16760,275,9,30,0.649,1.637,"(0.997,0.836,0.888,0.976)",0.871,0.760,18437.03393555,5009.08361816,87.108,18428.67861606,4995.98121654,98.691,10.7656,-28.0505,8.6257,-24.1381,30.0454,21.7109,25.6330,0.3508
08_0257.JPG,2093,sat_tile_y3352_x16760,278,6,26,0.458,2.045,"(0.994,0.810,0.977,0.970)",0.861,0.660,18807.76293945,5002.87963867,87.465,18828.45043270,5035.84934992,97.817,8.3359,-9.6146,13.6341,-19.4593,12.7251,30.6350,23.7604,0.2872
08_0258.JPG,2117,sat_tile_y3352_x18436,389,6,39,0.557,1.774,"(0.979,0.805,0.991,0.983)",0.859,0.708,19183.88494873,5191.41528320,86.599,19215.65649114,5138.61523723,99.618,6.1797,-48.0519,14.3167,-32.2859,48.4476,26.7836,35.3178,0.2920
08_0259.JPG,1842,sat_tile_y3352_x18436,321,4,29,0.439,1.507,"(0.905,0.722,0.871,0.995)",0.783,0.611,19649.80151367,5143.52465820,88.582,19629.29176612,5181.37890420,98.572,27.0303,-16.5307,21.7776,-27.8339,31.6844,40.3401,35.3410,0.2750
08_0260.JPG,1728,sat_tile_y3352_x18436,394,4,39,0.597,1.952,"(0.989,0.794,0.994,0.983)",0.852,0.725,19944.33325195,5179.75476074,86.136,19938.47216322,5203.63059802,97.438,3.9876,-10.1277,2.4865,-17.2570,10.8844,24.3390,17.4352,0.2704
08_0261.JPG,1710,sat_tile_y3352_x20112,191,4,28,0.539,1.822,"(0.954,0.754,0.959,0.974)",0.816,0.678,20328.16049194,5303.33288574,89.203,20338.83559844,5278.83274258,98.594,3.8144,-29.1688,6.5484,-21.8531,29.4171,17.3559,22.8131,0.2873
08_0262.JPG,1317,sat_tile_y3352_x20112,180,4,21,0.554,1.697,"(0.885,0.784,0.928,0.994)",0.830,0.692,20771.18975830,5260.27929688,89.476,20754.61921720,5305.20872929,97.463,18.7938,0.2703,14.5499,-13.1456,18.7958,26.3792,19.6088,0.2722
08_0263.JPG,1052,sat_tile_y3352_x20112,190,4,19,0.579,1.603,"(0.587,0.529,0.695,0.807)",0.579,0.579,21110.02130127,5420.49023438,83.364,21146.73881184,5379.94210834,98.012,7.0967,-30.3483,16.5005,-18.2407,31.1670,23.5920,24.5965,0.2521
08_0264.JPG,963,sat_tile_y3352_x18436,121,4,17,0.563,1.567,"(0.717,0.500,0.712,0.871)",0.580,0.571,21556.83447266,5499.37207031,86.650,21552.27889746,5461.43501172,98.861,23.0549,-37.3189,21.8881,-25.9909,43.8660,28.6231,33.9797,0.2961
08_0265.JPG,872,sat_tile_y3352_x20112,113,4,10,0.425,1.107,"(0.495,0.202,0.068,0.587)",0.176,0.300,N/A,N/A,N/A,21956.84966665,5524.50611191,98.861,N/A,N/A,27.0276,-27.6026,N/A,38.6315,38.6315,0.2123
08_0266.JPG,981,sat_tile_y3352_x21788,50,4,8,0.280,0.620,"(0.941,0.732,0.928,0.937)",0.793,0.536,N/A,N/A,N/A,22361.42043584,5587.57721210,98.861,N/A,N/A,32.1575,-29.2143,N/A,43.4463,43.4463,0.2210
08_0267.JPG,1472,sat_tile_y3352_x21788,240,4,32,0.512,1.915,"(0.947,0.743,0.968,0.948)",0.806,0.659,22617.84729004,5621.62744141,88.254,22686.66011207,5634.21284550,98.771,0.4535,-21.5226,18.0773,-25.2805,21.5273,48.8416,31.0789,0.2802
08_0268.JPG,1792,sat_tile_y3352_x20112,111,4,11,0.277,1.085,"(0.833,0.822,0.820,0.900)",0.830,0.553,23003.44921875,5630.21337891,92.566,23052.59902368,5669.93242979,98.593,-0.3634,-5.5894,12.2245,-17.4494,5.6012,31.4797,21.3054,0.2573
08_0269.JPG,2075,sat_tile_y3352_x21788,439,6,43,0.471,1.961,"(0.982,0.722,0.956,0.967)",0.796,0.633,23324.30737305,5659.41162109,87.852,23396.84336072,5697.15055626,97.783,-15.5753,1.6376,3.0021,-9.6312,15.6612,23.9815,10.0882,0.3387
08_0270.JPG,2465,sat_tile_y3352_x23464,394,4,45,0.416,1.566,"(0.983,0.824,0.990,0.977)",0.871,0.644,23733.36419678,5848.05078125,88.623,23761.53064474,5795.52775493,99.622,-10.3755,-36.1938,-3.1617,-20.5106,37.6516,6.9583,20.7528,0.3045
08_0271.JPG,2287,sat_tile_y3352_x23464,510,4,51,0.538,1.873,"(0.990,0.792,0.967,0.960)",0.846,0.692,24211.61364746,5765.80224609,87.676,24107.23135344,5807.28728176,97.828,14.7226,5.5866,-12.0112,-6.8007,15.7469,32.8047,13.8028,0.2973
08_0272.JPG,2474,sat_tile_y3352_x23464,483,4,48,0.557,1.822,"(0.978,0.816,0.986,0.970)",0.865,0.711,24495.69799805,5923.34033203,87.487,24495.63214265,5889.00091800,98.885,-10.9962,-23.5949,-11.0131,-13.3412,26.0314,11.7926,17.2996,0.3116
08_0273.JPG,2458,sat_tile_y3352_x23464,222,4,32,0.343,1.944,"(0.978,0.833,0.989,0.984)",0.878,0.610,24925.68395996,5859.28906250,86.258,24898.06686954,5913.82254310,97.237,0.6429,12.1140,-6.4303,-4.1695,12.1311,17.8891,7.6638,0.3047
08_0274.JPG,3061,sat_tile_y3352_x23464,531,4,61,0.513,2.166,"(0.995,0.806,0.997,0.978)",0.861,0.687,25285.87280273,6080.70068359,87.551,25286.75475128,6017.76919277,99.361,-5.5845,-36.7778,-5.3587,-17.9866,37.1993,4.8969,18.7678,0.3442
08_0275.JPG,2775,sat_tile_y3352_x23464,383,4,42,0.523,2.039,"(0.997,0.788,0.996,0.965)",0.847,0.685,25675.74707031,5973.48681641,88.746,25678.17702107,6033.94735141,97.625,-4.2091,11.1815,-3.5867,-6.8718,11.9475,21.6037,7.7516,0.2951
08_0276.JPG,2869,sat_tile_y3352_x25140,458,4,54,0.626,1.855,"(0.981,0.790,0.983,0.961)",0.845,0.736,26013.01196289,6104.73754883,87.222,26047.13241607,6095.99715006,98.102,-16.3077,-8.8748,-7.5689,-6.2650,18.5662,3.8588,9.8254,0.3394
08_0277.JPG,2794,sat_tile_y5028_x25140,729,4,77,0.598,1.653,"(0.986,0.798,0.994,0.972)",0.854,0.726,26436.58251953,6215.05383301,88.029,26434.49599281,6180.35658943,99.231,-5.2135,-23.9571,-5.7479,-13.5966,24.5178,7.5213,14.7616,0.3345
08_0278.JPG,2405,sat_tile_y5028_x25140,520,6,61,0.522,2.006,"(0.997,0.824,0.998,0.956)",0.872,0.697,26835.54553223,6168.84655762,87.856,26827.29213298,6211.04782182,97.927,-2.6084,5.7858,-4.7222,-6.8154,6.3466,17.5681,8.2915,0.3347
08_0279.JPG,2563,sat_tile_y3352_x25140,229,4,26,0.475,1.917,"(0.898,0.843,0.928,0.981)",0.871,0.673,27238.23193359,6289.91064453,86.815,27222.91352365,6274.65912419,98.178,3.1466,-12.5046,-0.7767,-7.9506,12.8944,5.7385,7.9884,0.2912
08_0280.JPG,2591,sat_tile_y5028_x25140,32,4,6,0.141,0.000,"(0.693,0.709,0.687,0.968)",0.718,0.430,N/A,N/A,N/A,27612.48211340,6330.64160348,98.178,N/A,N/A,-0.5776,-6.8077,N/A,6.8322,6.8322,0.2180
08_0281.JPG,2378,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28002.05070314,6386.62408278,98.178,N/A,N/A,1.8082,-6.9406,N/A,7.1723,7.1723,0.2174
08_0282.JPG,2466,sat_tile_y3352_x26816,95,4,10,0.480,1.286,"(0.731,0.877,0.842,0.976)",0.782,0.631,28415.77539062,6478.95727539,87.874,28402.35734107,6466.43448544,98.924,8.1941,-16.0142,4.7574,-12.2749,17.9888,5.5366,13.1646,0.2807
08_0283.JPG,2305,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28793.17608103,6527.80471473,98.924,N/A,N/A,7.4730,-12.7420,N/A,14.7717,14.7717,0.2153
08_0284.JPG,2206,sat_tile_y5028_x28492,100,6,8,0.323,0.857,"(0.004,0.911,0.005,0.054)",0.100,0.211,N/A,N/A,N/A,29183.99482099,6589.17494402,98.924,N/A,N/A,10.1790,-14.4836,N/A,17.7027,17.7027,0.3196
08_0285.JPG,2112,sat_tile_y5028_x28492,220,6,21,0.670,1.593,"(0.752,0.730,0.841,0.960)",0.766,0.718,29616.55627441,6576.63708496,86.221,29603.02484006,6590.61384143,96.875,21.3894,6.4813,17.9237,2.3079,22.3498,18.9056,18.0717,0.3377
08_0286.JPG,2279,sat_tile_y5028_x28492,335,6,38,0.587,2.040,"(0.947,0.703,0.960,0.974)",0.780,0.684,29954.50842285,6659.49072266,87.702,29978.61755650,6650.90330033,97.538,8.3684,-2.3131,14.5433,0.2511,8.6822,19.9688,14.5455,0.3530
08_0287.JPG,2486,sat_tile_y5028_x30168,317,6,47,0.702,1.712,"(0.955,0.722,0.979,0.959)",0.794,0.748,30343.40299988,6738.13415527,86.751,30358.58387242,6720.77920776,98.134,10.5912,-7.9368,14.4793,-2.7546,13.2350,17.8256,14.7390,0.3338
08_0288.JPG,2694,sat_tile_y5028_x30168,583,6,88,0.723,2.086,"(0.996,0.771,0.997,0.974)",0.836,0.691,30769.03930664,6802.26354980,87.852,30755.68036379,6787.55468933,98.547,20.0280,-11.1402,16.6065,-6.7482,22.9178,15.2823,17.9252,0.3408
08_0289.JPG,2693,sat_tile_y6704_x30168,672,4,95,0.826,2.014,"(0.993,0.779,0.997,0.971)",0.841,0.740,31132.38500977,6876.29081726,88.413,31140.86185710,6861.01135028,99.197,15.6976,-16.0234,17.8687,-11.4609,22.4313,20.6535,21.2284,0.3116
08_0290.JPG,2681,sat_tile_y5028_x30168,617,4,122,0.729,1.998,"(0.997,0.790,0.997,0.971)",0.850,0.705,31492.02990723,6920.36486816,86.925,31517.62860244,6921.65217552,98.971,10.4193,-10.6868,16.9757,-11.0712,14.9255,23.5167,20.2669,0.3192
08_0291.JPG,2920,sat_tile_y5028_x28492,384,6,70,0.616,2.038,"(0.983,0.806,0.992,0.974)",0.859,0.738,31852.83081055,7083.74780273,88.963,31884.42063386,7030.49548018,100.933,3.2599,-41.6147,11.3507,-25.7136,41.7422,20.3453,28.1075,0.4519
08_0292.JPG,2874,sat_tile_y6704_x30168,360,4,28,0.635,2.039,"(0.987,0.846,0.991,0.975)",0.888,0.761,32244.53857422,7067.19995117,87.126,32198.99431493,7074.48737126,99.895,6.1936,-18.8145,-5.4714,-20.9905,19.8077,27.3994,21.6918,0.3390
08_0293.JPG,2907,sat_tile_y5028_x31844,403,4,34,0.690,1.477,"(0.961,0.717,0.980,0.981)",0.794,0.742,32607.72808838,7117.92968750,87.604,32595.34135684,7130.51322129,99.215,0.7345,-16.7410,-2.4380,-20.4984,16.7571,24.4155,20.6429,0.3426
08_0294.JPG,3064,sat_tile_y5028_x31844,472,4,56,0.741,1.844,"(0.990,0.804,0.986,0.975)",0.858,0.800,33024.64624023,7136.41845703,86.713,33002.70341430,7163.95241955,97.766,9.0366,-5.6784,3.4165,-13.9000,10.6726,22.8502,14.3137,0.3898
08_0295.JPG,3159,sat_tile_y5028_x31844,662,4,76,0.678,1.958,"(0.999,0.791,0.999,0.976)",0.851,0.765,33318.70922852,7223.42724609,88.014,33367.93278578,7222.07831930,98.258,-14.1370,-13.8000,-1.5297,-13.3972,19.7559,13.4184,13.4842,0.3544
08_0296.JPG,3061,sat_tile_y6704_x33520,450,4,38,0.678,1.827,"(0.877,0.851,0.946,0.974)",0.876,0.777,33803.25146484,7249.84936523,85.110,33775.01595471,7262.74915686,97.195,11.4853,-3.8305,4.2535,-7.6823,12.1072,12.3932,8.7812,0.3429
08_0297.JPG,3211,sat_tile_y5028_x31844,674,4,63,0.649,1.998,"(0.998,0.802,0.998,0.975)",0.859,0.754,34130.82617188,7341.27758789,85.936,34154.05746778,7324.79445940,97.651,-3.0956,-13.2728,2.8545,-8.3510,13.6290,7.7985,8.8253,0.3549
08_0298.JPG,3173,sat_tile_y6704_x33520,836,4,76,0.608,2.184,"(1.000,0.801,0.998,0.973)",0.858,0.733,34464.96685791,7342.98962402,85.570,34517.07252767,7362.38901236,97.062,-15.9949,2.1615,-2.6493,-3.6311,16.1403,9.1170,4.4949,0.3575
08_0299.JPG,3300,sat_tile_y5028_x31844,570,4,66,0.639,1.782,"(0.997,0.790,0.998,0.975)",0.850,0.744,34942.90942383,7426.15136719,86.608,34917.17598191,7417.22569512,97.316,7.9276,-5.4492,1.3366,-2.7840,9.6198,2.4457,3.0883,0.3633
08_0300.JPG,3441,sat_tile_y5028_x33520,829,4,105,0.663,2.076,"(0.977,0.807,0.988,0.969)",0.858,0.676,35227.55297852,7556.65600586,84.889,35279.95963603,7501.69767529,98.550,-16.5511,-26.5586,-3.1283,-10.1481,31.2937,3.3454,10.6194,0.3618
08_0301.JPG,3423,sat_tile_y6704_x35196,152,4,13,0.473,1.591,"(0.918,0.852,0.953,0.996)",0.883,0.678,35708.14837646,7592.68499756,86.552,35677.96756770,7571.76671627,98.814,6.9624,-20.7334,-0.7677,-14.4872,21.8712,11.6786,14.5076,0.3601
08_0302.JPG,3829,sat_tile_y5028_x33520,807,4,102,0.713,1.995,"(0.988,0.795,0.995,0.974)",0.852,0.700,36030.73144531,7687.29858398,87.009,36051.45144993,7655.83038961,99.667,-7.8086,-30.4879,-2.5016,-21.0915,31.4719,13.8703,21.2394,0.3817
08_0303.JPG,3843,sat_tile_y6704_x35196,670,4,74,0.601,2.106,"(0.996,0.803,0.998,0.974)",0.859,0.730,36415.99951172,7648.75219727,86.825,36429.04844001,7686.61875756,98.219,-8.7110,-1.7568,-5.3688,-13.0637,8.8864,23.6914,14.1238,0.4031
08_0304.JPG,4404,sat_tile_y5028_x35196,631,6,65,0.546,1.798,"(0.990,0.796,0.995,0.972)",0.853,0.699,36837.98583984,7792.42919922,85.471,36820.76435033,7761.46848474,98.654,1.9875,-27.4383,-2.4234,-18.1935,27.5102,13.1993,18.3542,0.4973
08_0305.JPG,4546,sat_tile_y5028_x35196,636,4,56,0.462,1.810,"(0.997,0.804,0.996,0.972)",0.859,0.661,37197.38745117,7796.39501953,88.481,37202.95914667,7811.53965751,98.479,-4.4514,-10.7634,-3.0243,-15.2856,11.6476,17.9745,15.5819,0.3925
08_0306.JPG,4730,sat_tile_y6704_x36872,850,4,64,0.448,1.733,"(0.979,0.809,0.981,0.965)",0.859,0.653,37628.43988037,7845.01403809,86.039,37601.08875355,7857.37754926,97.823,7.4711,-7.4219,0.4656,-11.1136,10.5310,14.8559,11.1234,0.5073
08_0307.JPG,4821,sat_tile_y5028_x35196,637,4,64,0.552,1.898,"(0.999,0.777,0.999,0.973)",0.841,0.697,38005.41357422,7892.40698242,86.388,37994.47862762,7901.85105539,97.434,5.5424,-5.6279,2.7416,-8.4478,7.8988,11.0832,8.8816,0.4599
08_0308.JPG,4803,sat_tile_y6704_x36872,604,4,44,0.508,1.970,"(0.963,0.815,0.983,0.975)",0.863,0.685,38312.21752930,8020.74426270,85.694,38357.26289489,7982.21046589,98.548,-14.3588,-24.8143,-2.8214,-13.3082,28.6692,5.7230,13.6040,0.4303
08_0309.JPG,5065,sat_tile_y6704_x36872,486,4,57,0.560,1.989,"(0.994,0.793,0.994,0.975)",0.851,0.706,38721.93579102,8028.35754395,84.198,38734.58087623,8031.93621818,97.847,-7.9007,-11.1421,-4.6619,-12.2107,13.6590,14.8946,13.0704,0.4550
08_0310.JPG,5340,sat_tile_y5028_x38548,703,4,85,0.668,1.855,"(0.987,0.799,0.991,0.974)",0.854,0.694,39084.40521240,8131.78271484,82.685,39106.07441133,8101.57659451,97.975,-13.5539,-24.8034,-8.0037,-15.7840,28.2652,11.8723,17.6973,0.4596
08_0311.JPG,5595,sat_tile_y5028_x36872,644,4,74,0.707,1.874,"(0.996,0.810,0.993,0.965)",0.863,0.785,39448.64624023,8141.92993164,84.467,39414.89081365,8139.00048532,97.380,-4.5152,-13.1636,-13.1610,-12.2889,13.9165,23.0414,18.0063,0.4729
08_0313.JPG,5953,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38961.76601891,8913.42542225,-72.611,N/A,N/A,3.1827,15.4221,N/A,15.7471,15.7471,0.4343
