drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,time_s
03_0020.JPG,5733,sat_tile_y14184_x27186,1948,4,330,0.774,1.921,"(0.990,0.759,0.983,0.959)",0.825,0.719,28224.13964844,15231.20080566,-47.557,28195.20217286,15250.96631592,-56.168,-3.4163,12.7860,-10.7186,6.8842,13.2346,16.3527,12.7389,0.5030
03_0021.JPG,6410,sat_tile_y13002_x27186,1585,4,339,0.840,1.936,"(0.994,0.752,0.993,0.953)",0.820,0.743,27890.56158447,15048.56994629,-47.042,27901.85450085,15054.72378039,-56.080,-11.0503,9.2770,-8.2005,7.4395,14.4281,8.3513,11.0723,0.5485
03_0022.JPG,6400,sat_tile_y14184_x27186,1635,4,315,0.826,2.035,"(0.997,0.759,0.996,0.957)",0.826,0.732,27595.81646729,14867.94104004,-47.589,27584.04281938,14850.41115136,-56.437,-11.0393,5.1702,-14.0103,10.4045,12.1901,22.2353,17.4511,0.5424
03_0023.JPG,6447,sat_tile_y13002_x27186,1171,4,201,0.779,1.866,"(0.977,0.779,0.979,0.957)",0.837,0.730,27257.30838776,14704.39135742,-47.855,27279.92518828,14681.91886804,-57.557,-22.0716,-4.0363,-16.3644,2.6738,22.4376,14.3551,16.5814,0.5457
03_0024.JPG,6073,sat_tile_y13002_x24822,1464,4,205,0.821,2.018,"(0.979,0.774,0.986,0.977)",0.836,0.735,26986.45874023,14453.04174805,-48.553,26989.25597894,14477.45069636,-56.931,-14.9582,12.9736,-14.2524,5.6853,19.8006,13.8469,15.3445,0.5640
03_0025.JPG,5987,sat_tile_y11820_x26004,736,6,124,0.780,1.728,"(0.977,0.727,0.960,0.959)",0.798,0.726,26635.29052734,14295.41088867,-45.971,26648.56088462,14276.49659817,-57.125,-27.0306,2.6365,-23.6820,8.2842,27.1589,24.5792,25.0891,0.7684
03_0026.JPG,6252,sat_tile_y11820_x24822,1337,4,301,0.896,2.012,"(0.991,0.725,0.990,0.958)",0.801,0.752,26385.14343262,14060.00659180,-48.244,26371.25058207,14075.05504242,-56.482,-15.7658,14.2474,-19.2715,9.7540,21.2497,23.1592,21.5994,0.5414
03_0027.JPG,6465,sat_tile_y11820_x24822,1801,6,413,0.886,2.050,"(0.996,0.750,0.974,0.960)",0.818,0.752,26115.62097168,13879.92968750,-46.420,26078.18242283,13866.92146877,-55.784,-9.3903,8.0622,-18.8373,11.9463,12.3764,31.4319,22.3061,0.7399
03_0028.JPG,6736,sat_tile_y13002_x24822,2256,4,376,0.819,1.984,"(0.978,0.728,0.983,0.956)",0.801,0.723,25714.56854248,13751.71868896,-48.315,25760.90182718,13711.85468484,-58.004,-34.0500,-9.1447,-22.3585,2.7584,35.2566,18.2457,22.5280,0.6308
03_0029.JPG,6750,sat_tile_y13002_x24822,1979,4,318,0.827,2.072,"(0.982,0.740,0.969,0.958)",0.809,0.723,25536.86889648,13449.50976562,-47.420,25480.97710993,13477.65350884,-55.790,-3.4320,22.4135,-17.5353,14.0100,22.6747,30.5780,22.4448,0.6139
03_0030.JPG,6914,sat_tile_y11820_x23640,2179,4,306,0.723,2.053,"(0.992,0.745,0.987,0.959)",0.815,0.685,25218.63403320,13281.61376953,-48.070,25209.80834410,13286.98038105,-55.829,-9.3483,13.2290,-11.5753,11.6266,16.1987,16.8987,16.4063,0.6708
03_0031.JPG,6689,sat_tile_y11820_x23640,2262,4,285,0.715,2.074,"(0.989,0.761,0.987,0.954)",0.826,0.685,24853.24047852,13146.82519531,-46.995,24899.00954011,13120.47868233,-57.267,-26.0916,-3.2896,-14.5427,4.5773,26.2982,12.3134,15.2461,0.5694
03_0032.JPG,6519,sat_tile_y10638_x22458,704,6,144,0.819,1.914,"(0.991,0.781,0.979,0.952)",0.839,0.743,24596.88403320,12925.14916992,-47.133,24607.13585525,12931.05977841,-56.962,-15.3122,4.8589,-12.7254,3.0940,16.0646,10.7470,13.0961,0.7161
03_0033.JPG,6795,sat_tile_y10638_x22458,1529,4,271,0.867,2.016,"(0.989,0.748,0.978,0.961)",0.816,0.746,24289.12609863,12747.47607422,-46.461,24285.88718101,12731.85052791,-56.914,-16.4304,-0.1305,-17.2477,4.5352,16.4309,20.0636,17.8340,0.5871
03_0034.JPG,7244,sat_tile_y10638_x22458,2251,4,385,0.846,2.035,"(0.993,0.733,0.991,0.955)",0.807,0.732,24029.67211914,12506.54980469,-48.617,24014.76367767,12529.60933670,-56.323,-8.5964,13.1292,-12.3582,6.2438,15.6931,15.3185,13.8459,0.6159
03_0035.JPG,7554,sat_tile_y10638_x22458,2536,4,382,0.767,2.042,"(0.986,0.732,0.974,0.955)",0.804,0.699,23664.76538086,12374.83032227,-46.770,23704.97116774,12356.10642536,-57.270,-24.1347,-3.6680,-13.9898,1.9228,24.4118,8.9844,14.1213,0.6523
03_0036.JPG,7638,sat_tile_y10638_x21276,1543,4,249,0.729,1.965,"(0.987,0.785,0.989,0.966)",0.844,0.705,23433.53906250,12184.81982422,-47.454,23425.02748751,12176.89742539,-57.163,-8.0964,-6.8871,-10.2441,-4.5215,10.6294,12.3621,11.1976,0.6133
03_0037.JPG,6928,sat_tile_y10638_x21276,1782,4,254,0.792,1.894,"(0.982,0.759,0.967,0.956)",0.822,0.727,23058.44677734,11989.96850586,-45.200,23081.33306809,11975.76607258,-57.163,-25.1322,-4.1968,-19.3575,0.0439,25.4802,15.0755,19.3575,0.6186
03_0038.JPG,6763,sat_tile_y10638_x21276,1807,6,285,0.809,1.922,"(0.987,0.756,0.989,0.957)",0.822,0.732,22805.32653809,11767.18115234,-47.515,22799.74664253,11779.51082030,-56.651,-15.6907,2.3710,-17.0987,-1.3106,15.8689,18.9894,17.1488,0.7257
03_0039.JPG,6356,sat_tile_y9456_x21276,1485,6,284,0.835,1.918,"(0.999,0.758,0.989,0.954)",0.825,0.744,22553.64965820,11591.80102539,-46.819,22532.67879570,11591.15028881,-56.144,-3.7405,-2.0273,-9.0318,-1.8330,4.2545,13.8073,9.2159,0.6927
03_0040.JPG,5718,sat_tile_y10638_x20094,1028,4,205,0.829,1.911,"(0.998,0.769,0.994,0.956)",0.833,0.745,22268.16577148,11394.16973877,-46.968,22238.13252379,11384.30894332,-55.897,-0.3204,-1.0573,-7.8983,1.8870,1.1048,15.3071,8.1206,0.4770
03_0041.JPG,5502,sat_tile_y10638_x20094,1175,4,256,0.823,1.967,"(0.998,0.763,0.994,0.956)",0.829,0.737,21997.50183105,11155.63824463,-46.988,21978.21872573,11178.91111101,-55.078,6.8483,10.2115,1.9829,3.2624,12.2953,3.0655,3.8178,0.4766
03_0042.JPG,4181,sat_tile_y10638_x20094,1122,4,188,0.817,1.786,"(0.997,0.751,0.995,0.959)",0.821,0.745,21665.43139648,11012.71160889,-47.627,21686.55990919,11000.98542563,-56.253,-2.5585,-5.1528,2.7725,-1.6515,5.7531,7.8893,3.2271,0.4203
03_0043.JPG,3017,sat_tile_y10638_x21276,401,4,47,0.734,2.145,"(0.967,0.724,0.973,0.954)",0.796,0.765,21347.81703949,10805.63117981,-47.076,21358.69085553,10797.05232110,-56.704,-6.1636,0.5522,-3.4200,3.1138,6.1883,5.6262,4.6252,0.4059
03_0044.JPG,2145,sat_tile_y8274_x20094,403,6,88,0.806,1.792,"(0.998,0.767,0.989,0.955)",0.831,0.745,21048.58905029,10619.37329102,-47.140,21065.36501044,10615.70791329,-56.976,-7.2838,-2.5128,-3.0510,-1.4183,7.7050,0.7252,3.3646,0.4327
03_0045.JPG,2366,sat_tile_y8274_x18912,483,4,93,0.780,2.071,"(0.982,0.752,0.964,0.952)",0.817,0.707,20743.71972656,10460.87011719,-45.960,20767.28439967,10442.86581515,-57.283,-7.6732,-12.5883,-1.7276,-7.2123,14.7425,4.5303,7.4164,0.3921
03_0046.JPG,2737,sat_tile_y9456_x18912,945,4,173,0.829,2.046,"(0.996,0.743,0.986,0.954)",0.813,0.727,20473.02343750,10233.18359375,-45.533,20457.57057447,10231.34899584,-56.340,-1.6039,-3.2819,-5.5028,-2.7341,3.6529,10.1012,6.1446,0.3879
03_0047.JPG,2655,sat_tile_y9456_x20094,479,4,77,0.801,1.966,"(0.998,0.774,0.993,0.957)",0.837,0.819,20136.99271393,10014.74383545,-45.794,20156.86971608,10027.92268662,-55.893,-10.9279,4.5392,-5.9128,0.6041,11.8331,4.5673,5.9436,0.3879
03_0048.JPG,3218,sat_tile_y9456_x18912,1085,4,177,0.835,1.904,"(0.987,0.781,0.982,0.947)",0.838,0.750,19834.42504883,9798.66278076,-45.128,19834.65536001,9803.24132299,-55.371,-10.7365,11.0181,-10.6784,9.6510,15.3842,13.5420,14.3934,0.3825
03_0049.JPG,3706,sat_tile_y9456_x17730,1000,4,168,0.861,2.132,"(0.986,0.761,0.988,0.951)",0.825,0.739,19509.39099121,9638.15254211,-46.894,19533.30257440,9622.56384671,-56.424,-18.3676,0.9041,-12.3346,5.5588,18.3898,12.1418,13.5293,0.3899
03_0050.JPG,4020,sat_tile_y7092_x17730,509,6,70,0.681,1.988,"(0.996,0.760,0.982,0.959)",0.826,0.754,19236.42614746,9393.95019531,-44.321,19221.87697177,9397.40744213,-55.212,-10.7073,17.6923,-14.3781,16.6600,20.6801,23.3812,22.0065,0.4940
03_0051.JPG,3831,sat_tile_y8274_x17730,1208,6,172,0.711,2.115,"(0.955,0.785,0.944,0.963)",0.836,0.684,19031.97741699,9127.49993896,-45.974,18978.06423453,9171.46563672,-53.489,9.9220,35.3839,-3.6803,22.2561,36.7487,18.4717,22.5584,0.4841
03_0052.JPG,3249,sat_tile_y7092_x17730,789,4,129,0.740,1.847,"(0.996,0.732,0.995,0.952)",0.807,0.704,18702.14141846,9003.14990234,-48.082,18701.58694802,8987.40383271,-54.955,1.0795,13.1970,0.9396,17.8986,13.2411,23.2886,17.9233,0.3474
03_0053.JPG,2525,sat_tile_y8274_x17730,533,4,91,0.619,2.002,"(0.996,0.744,0.986,0.964)",0.816,0.647,18382.92572021,8848.89868164,-46.292,18407.80992916,8816.24281483,-56.188,-1.8478,3.7655,4.4304,13.5163,4.1944,22.1349,14.2239,0.3284
03_0054.JPG,2332,sat_tile_y8274_x17730,362,4,64,0.571,2.212,"(0.967,0.780,0.970,0.948)",0.835,0.703,18080.47332764,8594.24810791,-48.283,18105.37328035,8614.25379023,-56.539,-3.7908,20.4853,2.4914,14.5117,20.8331,13.0539,14.7240,0.3428
03_0055.JPG,2882,sat_tile_y8274_x17730,189,6,35,0.437,1.632,"(0.915,0.696,0.923,0.917)",0.763,0.600,17748.36962891,8470.21919250,-44.893,17767.00042636,8425.16231458,-57.283,-11.0513,2.6675,-6.3508,16.1211,11.3687,24.5211,17.3270,0.4574
03_0056.JPG,3138,sat_tile_y7092_x16548,229,6,55,0.349,1.869,"(0.983,0.723,0.987,0.958)",0.799,0.574,17454.32641602,8238.04199219,-47.946,17469.56752050,8239.75088997,-57.499,-10.8632,12.6758,-7.0180,12.1655,16.6939,12.8548,14.0447,0.4768
03_0057.JPG,3387,sat_tile_y7092_x15366,791,4,150,0.517,1.816,"(0.962,0.756,0.948,0.946)",0.815,0.620,17187.53967285,8027.02325439,-47.068,17183.80894507,8041.94950861,-56.823,-2.7169,17.0053,-3.6582,12.5484,17.2210,9.8389,13.0708,0.4015
03_0058.JPG,3350,sat_tile_y7092_x15366,789,4,109,0.519,2.006,"(0.994,0.772,0.984,0.953)",0.833,0.614,16851.18212891,7880.88629150,-45.874,16853.06722115,7849.54389534,-57.311,-12.1322,3.2374,-11.6566,12.5960,12.5567,22.5401,17.1620,0.4091
03_0059.JPG,3000,sat_tile_y7092_x14184,619,6,75,0.679,1.877,"(0.975,0.830,0.984,0.970)",0.874,0.776,16579.67700195,7636.73535156,-48.408,16572.79667976,7649.83820696,-56.937,-7.3397,15.5463,-9.0755,11.6339,17.1918,13.1637,14.7551,0.4854
03_0060.JPG,3392,sat_tile_y7092_x15366,983,4,160,0.807,1.799,"(0.971,0.784,0.979,0.962)",0.840,0.748,16220.08868408,7498.32644653,-48.311,16232.16633759,7467.16154972,-58.267,-21.5340,-0.5292,-18.4869,8.7764,21.5405,23.6333,20.4644,0.3849
03_0061.JPG,3675,sat_tile_y7092_x14184,868,4,195,0.848,1.930,"(0.968,0.724,0.975,0.955)",0.796,0.737,15917.92382812,7300.39326477,-48.614,15931.16701760,7293.39632699,-58.625,-21.2409,2.4446,-17.8998,4.5338,21.3811,16.4161,18.4651,0.3542
03_0062.JPG,3301,sat_tile_y7092_x15366,423,6,109,0.883,1.825,"(0.959,0.715,0.959,0.939)",0.786,0.754,15598.17065430,7116.41302490,-46.987,15621.18280505,7113.97565614,-58.417,-26.4574,0.6131,-20.6518,1.3409,26.4645,16.2528,20.6953,0.4290
03_0063.JPG,2497,sat_tile_y4728_x14184,549,6,161,0.903,1.801,"(0.985,0.728,0.962,0.949)",0.799,0.770,15295.46301270,6929.05859375,-45.548,15313.81185083,6928.27367034,-57.688,-25.2291,0.4281,-20.5999,0.6624,25.2327,17.3879,20.6106,0.3738
03_0064.JPG,1982,sat_tile_y5910_x13002,232,4,42,0.673,1.819,"(0.986,0.803,0.992,0.959)",0.856,0.765,15069.41748047,6727.64825439,-46.104,15043.09727361,6733.74120802,-56.513,-7.8863,1.2507,-14.5265,-0.5686,7.9849,20.7918,14.5376,0.2924
03_0065.JPG,1726,sat_tile_y5910_x14184,246,4,42,0.692,1.711,"(0.988,0.773,0.983,0.955)",0.834,0.763,14774.79339600,6468.19006348,-47.307,14742.71062220,6493.66319544,-55.423,-8.9265,18.1303,-17.0203,10.5242,20.2087,24.5375,20.0113,0.2946
03_0066.JPG,2741,sat_tile_y5910_x13002,561,4,52,0.749,1.755,"(0.984,0.622,0.953,0.899)",0.719,0.734,14440.57495117,6333.31579590,-50.831,14449.14743757,6318.17016044,-57.380,-17.7922,0.9994,-15.6296,5.5218,17.8203,16.9343,16.5763,0.3133
03_0067.JPG,3546,sat_tile_y4728_x11820,699,6,100,0.895,1.861,"(0.927,0.745,0.894,0.916)",0.795,0.760,14193.86669922,6101.36108398,-46.374,14176.93536377,6117.41528481,-56.210,-2.4365,14.1317,-6.7079,9.3380,14.3402,11.6823,11.4976,0.4137
03_0068.JPG,4537,sat_tile_y3546_x11820,495,6,78,0.722,2.053,"(0.912,0.833,0.914,0.910)",0.857,0.789,13856.49951172,5952.15136719,-45.328,13876.37241807,5938.12005765,-56.461,-13.1782,0.0044,-8.1647,4.1941,13.1782,8.3201,9.1789,0.5758
03_0069.JPG,4244,sat_tile_y4728_x11820,1382,4,181,0.829,1.938,"(0.996,0.779,0.987,0.953)",0.839,0.745,13611.77429199,5750.48132324,-45.756,13600.19303361,5748.49578059,-55.998,-0.5484,2.1804,-3.4701,2.7732,2.2483,6.5628,4.4421,0.4675
03_0070.JPG,3918,sat_tile_y4728_x13002,1201,4,200,0.834,2.074,"(0.997,0.774,0.991,0.953)",0.836,0.736,13353.12161255,5535.94836426,-46.725,13332.61856867,5548.48874820,-55.471,8.5676,6.9213,3.3953,3.1769,11.0140,0.6693,4.6498,0.4667
03_0071.JPG,3653,sat_tile_y4728_x10638,549,6,75,0.669,1.742,"(0.947,0.807,0.932,0.905)",0.843,0.756,13056.90649414,5357.63647461,-46.644,13054.28335901,5357.32884551,-55.655,9.2798,2.7606,8.6181,2.8524,9.6817,8.8659,9.0779,0.5452
03_0072.JPG,3451,sat_tile_y3546_x10638,645,4,80,0.633,1.853,"(0.998,0.773,0.978,0.954)",0.834,0.671,12783.91162109,5150.79296875,-46.662,12777.73654453,5160.43237825,-55.502,14.7776,4.5677,13.2198,1.6894,15.4674,12.3326,13.3273,0.4621
03_0073.JPG,3013,sat_tile_y4728_x11820,499,4,78,0.632,1.968,"(1.000,0.760,0.996,0.956)",0.827,0.729,12423.22473145,4991.83465576,-47.384,12463.18470548,4980.26802871,-56.922,1.3887,-3.4583,11.4694,-0.0046,3.7267,20.6010,11.4694,0.4195
03_0074.JPG,2630,sat_tile_y4728_x10638,432,6,50,0.671,1.714,"(0.988,0.745,0.983,0.949)",0.813,0.742,12109.78503418,4803.46353912,-48.589,12144.29118949,4798.66597144,-58.018,-3.3258,-5.8912,5.3789,-4.4587,6.7652,13.3661,6.9866,0.4829
03_0075.JPG,2573,sat_tile_y2364_x9456,357,6,70,0.764,1.656,"(0.956,0.741,0.948,0.943)",0.804,0.784,11778.02832031,4656.24536133,-47.787,11814.45535548,4634.04609155,-59.074,-11.5701,-18.6996,-2.3808,-12.0710,21.9896,8.6758,12.3036,0.5286
03_0076.JPG,2875,sat_tile_y3546_x10638,1106,4,166,0.782,1.834,"(0.993,0.749,0.989,0.954)",0.818,0.726,11582.86700439,4421.82495117,-48.566,11542.38393402,4438.96182443,-57.881,14.6345,-8.6582,4.4220,-13.7751,17.0039,18.2126,14.4675,0.4238
03_0077.JPG,2776,sat_tile_y3546_x10638,804,4,137,0.761,1.962,"(0.942,0.760,0.948,0.948)",0.816,0.707,11110.25613403,4339.96520996,-47.008,11163.57006679,4276.55464986,-59.959,-26.9885,-37.7916,-13.5393,-18.8577,46.4391,5.1418,23.2148,0.4171
03_0078.JPG,2473,sat_tile_y3546_x10638,547,4,74,0.663,1.891,"(0.953,0.760,0.954,0.947)",0.817,0.740,10966.45654297,3973.78414917,-44.047,10913.32632747,4035.51915043,-55.484,8.9373,10.3167,-4.4654,-8.1169,13.6495,32.9654,9.2641,0.4030
03_0079.JPG,2444,sat_tile_y2364_x10638,411,6,66,0.696,1.937,"(0.852,0.740,0.839,0.911)",0.778,0.737,10570.20777130,3832.92089844,-42.990,10579.89205884,3818.55566258,-55.157,-13.4220,-3.7502,-10.9790,0.5391,13.9361,10.0004,10.9922,0.4907
03_0080.JPG,2736,sat_tile_y1182_x9456,359,6,64,0.725,1.904,"(0.982,0.623,0.977,0.970)",0.729,0.727,10365.59149170,3571.90502930,-48.273,10324.72615601,3600.37413167,-54.620,8.2433,13.5944,-2.0654,5.0938,15.8984,9.7774,5.4966,0.5008
03_0081.JPG,2617,sat_tile_y2364_x8274,895,4,170,0.759,2.069,"(0.997,0.755,0.984,0.956)",0.822,0.701,10102.98828125,3416.64965820,-47.322,10067.32469373,3409.07718199,-54.865,16.3621,0.6356,7.3657,2.8967,16.3745,5.5822,7.9148,0.3882
03_0082.JPG,2886,sat_tile_y1182_x9456,547,4,75,0.594,2.032,"(0.998,0.751,0.989,0.958)",0.820,0.707,9742.84634399,3213.73889160,-47.874,9767.72409963,3215.88718685,-55.962,0.9577,3.8187,7.2333,3.1773,3.9370,13.2913,7.9004,0.4139
03_0083.JPG,2748,sat_tile_y2364_x7092,457,6,50,0.723,2.089,"(0.997,0.766,0.995,0.954)",0.831,0.777,9417.33374023,3065.59075928,-49.338,9448.86447962,3047.17205658,-58.112,-6.8020,-11.2623,1.1518,-5.7626,13.1570,9.9042,5.8766,0.4879
03_0084.JPG,2564,sat_tile_y2364_x7092,525,4,67,0.766,2.083,"(0.968,0.751,0.940,0.964)",0.813,0.790,9075.19091797,2890.64849854,-45.707,9095.48421802,2861.93494910,-58.312,-14.4306,-12.6020,-9.3116,-4.0283,19.1586,5.8803,10.1456,0.4460
03_0085.JPG,1863,sat_tile_y1182_x7092,536,4,60,0.634,1.617,"(0.984,0.736,0.973,0.949)",0.806,0.720,8882.71301270,2607.19226074,-48.077,8834.98229024,2649.05660826,-56.591,10.2959,10.8053,-1.7443,-1.6950,14.9252,15.0877,2.4322,0.3582
03_0086.JPG,1562,sat_tile_y1182_x7092,339,4,52,0.512,1.608,"(0.977,0.760,0.954,0.930)",0.818,0.665,8536.08105469,2423.02954102,-45.395,8544.10354135,2444.15285326,-55.875,-1.7096,8.3916,0.3140,2.0843,8.5640,2.8346,2.1079,0.3349
03_0087.JPG,1750,sat_tile_y0_x7092,52,6,14,0.221,1.514,"(0.839,0.752,0.724,0.862)",0.752,0.486,8281.79370117,2296.21875000,-51.311,8234.55656704,2249.11748804,-57.023,9.5882,-10.5102,-2.3273,3.5538,14.2267,13.5573,4.2481,0.3687
03_0088.JPG,2262,sat_tile_y0_x5910,514,4,79,0.722,1.858,"(1.000,0.724,0.955,0.953)",0.798,0.760,7948.18701172,2056.02392578,-47.560,7948.58609981,2059.82145146,-56.962,0.8684,3.1689,0.9691,2.0350,3.2857,1.3793,2.2539,0.3671
03_0089.JPG,2686,sat_tile_y0_x5910,852,4,138,0.741,1.945,"(0.998,0.756,0.969,0.963)",0.822,0.703,7654.27795410,1871.07897949,-46.240,7659.76003014,1871.88810721,-56.723,3.2437,0.9887,4.6266,0.7471,3.3911,5.4375,4.6865,0.3739
03_0090.JPG,2850,sat_tile_y1182_x7092,584,4,85,0.732,1.992,"(0.989,0.723,0.982,0.956)",0.799,0.687,7305.34341431,1679.90695190,-46.242,7321.42064534,1667.03565737,-57.067,-9.3423,1.3057,-5.2869,5.1490,9.4331,8.2362,7.3799,0.3809
03_0091.JPG,2751,sat_tile_y0_x4728,796,6,141,0.798,2.037,"(0.982,0.736,0.987,0.959)",0.808,0.713,6961.57861328,1491.46350098,-47.657,7000.84050444,1486.18770958,-57.945,-20.6147,-2.3813,-10.7112,-0.8060,20.7518,2.4945,10.7415,0.4658
03_0092.JPG,2808,sat_tile_y0_x4728,828,4,161,0.839,1.968,"(0.998,0.741,0.977,0.956)",0.812,0.736,6699.68041992,1277.34521484,-45.286,6704.93594337,1287.73651171,-56.845,-12.3184,4.1495,-10.9927,1.0467,12.9985,11.1187,11.0424,0.3905
03_0093.JPG,2502,sat_tile_y0_x5910,735,2,117,0.755,2.027,"(0.981,0.755,0.983,0.950)",0.820,0.702,6359.30917358,1120.63403320,-45.799,6390.48589931,1106.01253936,-57.294,-22.7441,-6.4622,-14.8801,-2.0963,23.6443,9.3787,15.0270,0.2859
