num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
43,08_0043.JPG,2019-06-14T16:01:12,30.94210444,120.1662321,551.48,-2.910626,0.933921,123.145819,99.51131
44,08_0044.JPG,2019-06-14T16:01:16,30.94194974,120.1672749,551.89,-2.417882,-0.332316,125.070957,100.577011
45,08_0045.JPG,2019-06-14T16:01:20,30.94177786,120.1682948,551.73,-3.443476,1.231859,124.967825,100.210318
46,08_0046.JPG,2019-06-14T16:01:24,30.94162889,120.1693261,551.29,-2.263183,0.475555,126.010608,99.900921
47,08_0047.JPG,2019-06-14T16:01:27,30.94147992,120.1703574,551.59,-1.329262,0.830789,124.75583,99.746223
48,08_0048.JPG,2019-06-14T16:01:31,30.94131376,120.1713887,551.81,-4.555014,0.223454,124.520918,99.677468
49,08_0049.JPG,2019-06-14T16:01:35,30.94117052,120.1724201,551.43,-2.154321,2.331938,124.62978,99.992594
50,08_0050.JPG,2019-06-14T16:01:39,30.94099863,120.1734514,551.67,-3.12262,-0.515662,122.813503,99.356611
51,08_0051.JPG,2019-06-14T16:01:43,30.94086112,120.1744827,551.45,-1.890761,0.928192,123.26614,99.941028
52,08_0052.JPG,2019-06-14T16:01:47,30.94068924,120.175514,551.9,-3.380451,1.890761,125.409002,100.720251
53,08_0053.JPG,2019-06-14T16:01:51,30.94051735,120.1765339,551.55,-4.520637,1.214671,121.988444,98.944082
54,08_0054.JPG,2019-06-14T16:01:55,30.94038557,120.1775767,551.72,-1.443854,1.948057,122.670264,99.797789
55,08_0055.JPG,2019-06-14T16:01:59,30.94021368,120.1785965,551.83,-6.331184,0.81933,121.518619,99.247749
56,08_0056.JPG,2019-06-14T16:02:03,30.94007617,120.1796393,551.59,-1.781899,1.587093,121.77645,100.897868
57,08_0057.JPG,2019-06-14T16:02:07,30.93992147,120.1806592,551.23,-3.810169,0.979758,117.817311,98.932622
58,08_0058.JPG,2019-06-14T16:02:11,30.93976677,120.181702,551.82,-1.730333,1.690225,118.292866,99.305045
59,08_0059.JPG,2019-06-14T16:02:15,30.93960062,120.1827218,552.03,-3.225752,0.211994,119.507537,100.250425
60,08_0060.JPG,2019-06-14T16:02:19,30.93946884,120.1837646,551.31,-0.721927,1.730333,115.52548,99.115969
61,08_0061.JPG,2019-06-14T16:02:23,30.93930841,120.1847845,552.17,-4.108107,-1.237589,117.15268,100.846302
62,08_0062.JPG,2019-06-14T16:02:27,30.93913079,120.1858158,551.91,-5.064947,0.280749,118.739773,100.829113
63,08_0063.JPG,2019-06-14T16:02:31,30.93897609,120.1868471,551.23,-2.612688,1.965245,118.327244,100.296262
64,08_0064.JPG,2019-06-14T16:02:35,30.93882139,120.1878785,551.66,-1.76471,-0.349504,116.48232,99.144617
65,08_0065.JPG,2019-06-14T16:02:39,30.93868388,120.1889098,552.15,-2.784575,0.085944,118.040765,99.889462
66,08_0066.JPG,2019-06-14T16:02:43,30.93851773,120.1899411,551.71,-2.85333,0.206265,116.929227,100.5942
67,08_0067.JPG,2019-06-14T16:02:47,30.9383573,120.190961,551.15,-2.435071,2.635606,115.708827,99.706116
68,08_0068.JPG,2019-06-14T16:02:51,30.93820833,120.1920038,551.86,-1.718873,-0.590147,116.980793,100.015513
69,08_0069.JPG,2019-06-14T16:02:55,30.93804217,120.1930236,551.7,-4.07946,1.294885,115.611424,99.390989
70,08_0070.JPG,2019-06-14T16:02:59,30.93789893,120.1940664,551.48,-1.014135,0.068755,117.593858,99.941028
71,08_0071.JPG,2019-06-14T16:03:03,30.93773277,120.1950863,551.63,-3.747144,-0.154699,118.453295,99.895192
72,08_0072.JPG,2019-06-14T16:03:07,30.93759526,120.1961291,551.53,-1.461042,0.0,118.338703,100.198859
73,08_0073.JPG,2019-06-14T16:03:11,30.93742338,120.1971489,551.76,-2.274642,1.145916,119.066359,101.287479
74,08_0074.JPG,2019-06-14T16:03:15,30.93727441,120.1981688,551.23,-1.529797,0.252101,118.069413,99.23629
75,08_0075.JPG,2019-06-14T16:03:19,30.93712544,120.1992116,551.92,-3.403369,0.0,116.946416,100.267614
76,08_0076.JPG,2019-06-14T16:03:23,30.93695928,120.2002429,551.89,-3.019488,-0.630254,117.674072,100.662955
77,08_0077.JPG,2019-06-14T16:03:27,30.93681031,120.2012742,550.92,-2.509555,0.515662,116.596911,99.866544
78,08_0078.JPG,2019-06-14T16:03:31,30.93665561,120.2023055,552.14,-3.368992,-1.518338,117.507914,100.892138
79,08_0079.JPG,2019-06-14T16:03:35,30.93648946,120.2033254,551.61,-3.609634,0.13751,116.797447,101.55104
80,08_0080.JPG,2019-06-14T16:03:39,30.93632903,120.2043682,551.5,-3.724226,0.859437,114.832201,99.814977
81,08_0081.JPG,2019-06-14T16:03:43,30.9361686,120.205388,552.02,-2.85333,0.601606,116.230218,100.422313
82,08_0082.JPG,2019-06-14T16:03:47,30.9360139,120.2064308,551.79,-2.016811,-1.014135,116.132815,99.482662
83,08_0083.JPG,2019-06-14T16:03:51,30.93587066,120.2074507,551.39,-1.48969,-0.349504,115.972387,99.488392
84,08_0084.JPG,2019-06-14T16:03:55,30.93569877,120.2084706,551.5,-3.443476,-1.145916,113.468562,100.124375
85,08_0085.JPG,2019-06-14T16:03:59,30.9355498,120.2095133,551.18,-3.781521,0.756304,115.886444,100.645766
86,08_0086.JPG,2019-06-14T16:04:03,30.93540084,120.2105332,551.55,-1.122997,0.045837,113.233649,99.012837
87,08_0087.JPG,2019-06-14T16:04:07,30.93523468,120.211576,551.99,-4.61231,-0.613065,114.293621,99.620172
88,08_0088.JPG,2019-06-14T16:04:11,30.93509144,120.2125959,551.61,-2.119944,-1.35791,114.631666,100.107186
89,08_0089.JPG,2019-06-14T16:04:15,30.93492528,120.2136386,551.49,-1.976704,-1.186023,113.755041,99.207642
90,08_0090.JPG,2019-06-14T16:04:19,30.93478204,120.2146585,551.88,-2.503826,-0.045837,114.007142,99.803518
91,08_0091.JPG,2019-06-14T16:04:23,30.93461588,120.2157013,551.68,-2.57831,-0.515662,113.35397,99.580065
92,08_0092.JPG,2019-06-14T16:04:27,30.93446691,120.2167212,551.7,-3.271589,-1.019865,114.975441,99.7806
93,08_0093.JPG,2019-06-14T16:04:31,30.93431222,120.2177639,551.56,-0.996947,-1.2204,114.677503,99.763411
94,08_0094.JPG,2019-06-14T16:04:35,30.93414606,120.2187838,551.72,-3.890383,-1.506879,115.39943,100.428042
95,08_0095.JPG,2019-06-14T16:04:39,30.93399709,120.2198151,551.34,-2.394964,-0.435448,114.729069,99.488392
96,08_0096.JPG,2019-06-14T16:04:42,30.93384239,120.2208465,551.56,-2.245995,-0.309397,116.104168,100.966623
97,08_0097.JPG,2019-06-14T16:04:46,30.9336705,120.2218778,551.49,-4.262806,0.360963,112.569018,99.408177
98,08_0098.JPG,2019-06-14T16:04:50,30.93353299,120.2229091,551.44,-2.03973,-0.647442,113.554505,99.396718
99,08_0099.JPG,2019-06-14T16:04:54,30.93337829,120.2239404,551.82,-0.853707,-0.532851,113.921198,99.253479
100,08_0100.JPG,2019-06-14T16:04:58,30.9332236,120.2249603,551.2,-2.412152,-0.853707,115.153058,100.548363
101,08_0101.JPG,2019-06-14T16:05:02,30.93306317,120.2260031,551.64,-3.626823,-0.366693,114.052979,100.445231
102,08_0102.JPG,2019-06-14T16:05:06,30.9329142,120.2270229,551.26,-2.108485,-0.53858,114.339458,100.433772
103,08_0103.JPG,2019-06-14T16:05:10,30.93274804,120.2280657,551.58,-3.821628,-0.727656,113.949846,100.198859
104,08_0104.JPG,2019-06-14T16:05:14,30.93258761,120.2290856,551.57,-2.280372,0.607335,113.067491,99.517039
105,08_0105.JPG,2019-06-14T16:05:18,30.93243864,120.2301169,551.54,-3.810169,0.022918,113.428455,99.631631
106,08_0106.JPG,2019-06-14T16:05:22,30.93228394,120.2311482,551.86,-4.589392,0.120321,115.456725,100.703062
107,08_0107.JPG,2019-06-14T16:05:25,30.93212925,120.2321796,551.81,-2.635606,-0.022918,115.565587,101.052566
108,08_0108.JPG,2019-06-14T16:05:29,30.93195736,120.2331994,551.24,-3.420558,1.019865,112.998736,99.597254
109,08_0109.JPG,2019-06-14T16:05:33,30.93181985,120.2342422,552.0,-1.993893,0.045837,113.967035,99.620172
110,08_0110.JPG,2019-06-14T16:05:37,30.93166515,120.2352735,551.81,-3.684119,-0.790682,113.434184,100.18167
111,08_0111.JPG,2019-06-14T16:05:41,30.93149899,120.2363049,551.44,-4.176862,-1.214671,114.654584,99.683197
112,08_0112.JPG,2019-06-14T16:05:45,30.93135002,120.2373247,551.11,-0.962569,0.721927,115.342134,100.210318
113,08_0113.JPG,2019-06-14T16:05:49,30.93118387,120.2383675,551.94,-3.311696,-1.140186,112.746635,99.207642
114,08_0114.JPG,2019-06-14T16:05:53,30.93104063,120.2393874,552.12,-1.157375,-0.590147,113.285215,99.935299
115,08_0115.JPG,2019-06-14T16:05:57,30.93088593,120.2404301,551.38,-0.888085,-0.498473,115.181706,99.614442
116,08_0116.JPG,2019-06-14T16:06:59,30.92831335,120.2407166,551.48,-1.787628,0.206265,-74.232412,-75.962744
117,08_0117.JPG,2019-06-14T16:07:05,30.92848523,120.2396853,552.09,-4.20551,-1.300614,-78.455111,-80.821427
118,08_0118.JPG,2019-06-14T16:07:11,30.92862274,120.238654,551.01,-3.030947,-0.487014,-79.635404,-79.165579
119,08_0119.JPG,2019-06-14T16:07:18,30.92878317,120.2376227,551.55,-2.807493,-1.36364,-82.081934,-80.712565
120,08_0120.JPG,2019-06-14T16:07:24,30.92892641,120.2365913,551.17,-2.417882,-0.034377,-82.591866,-80.861534
121,08_0121.JPG,2019-06-14T16:07:30,30.92908684,120.23556,551.93,-4.039352,-0.968299,-85.399359,-80.580784
122,08_0122.JPG,2019-06-14T16:07:36,30.92924154,120.2345287,551.62,-1.35218,-0.773493,-85.880644,-81.829832
123,08_0123.JPG,2019-06-14T16:07:42,30.92939624,120.2334974,551.38,-3.873195,-0.303668,-86.167123,-80.477652
124,08_0124.JPG,2019-06-14T16:07:48,30.92953948,120.232466,551.48,-4.113837,-0.618794,-85.261849,-79.326007
125,08_0125.JPG,2019-06-14T16:07:54,30.92969418,120.2314347,551.49,-3.517961,-0.263561,-85.170176,-79.056717
126,08_0126.JPG,2019-06-14T16:08:00,30.92984314,120.2304034,551.35,-3.076783,0.257831,-83.336711,-78.19155
127,08_0127.JPG,2019-06-14T16:08:06,30.9300093,120.2293721,551.51,-1.839195,0.94538,-83.984154,-78.0655
128,08_0128.JPG,2019-06-14T16:08:12,30.93017546,120.2283522,551.71,-2.240265,0.773493,-85.439466,-81.417303
129,08_0129.JPG,2019-06-14T16:08:18,30.93032443,120.2273094,551.35,-1.48969,1.054242,-84.494086,-80.271387
130,08_0130.JPG,2019-06-14T16:08:24,30.93047913,120.2262895,551.74,-2.051189,0.527121,-86.06399,-81.296982
131,08_0131.JPG,2019-06-14T16:08:30,30.93063383,120.2252468,551.57,-3.036676,-0.613065,-86.510897,-81.761077
132,08_0132.JPG,2019-06-14T16:08:36,30.9307828,120.2242269,551.79,-1.512609,-0.080214,-86.940616,-80.110959
133,08_0133.JPG,2019-06-14T16:08:42,30.93093176,120.2231841,551.34,-4.045082,-0.103132,-87.605247,-79.950531
134,08_0134.JPG,2019-06-14T16:08:48,30.93109792,120.2221643,551.53,-2.515285,1.75898,-86.785917,-79.755725
135,08_0135.JPG,2019-06-14T16:08:54,30.93124689,120.2211329,551.27,-0.8136,0.916732,-86.843213,-80.219821
136,08_0136.JPG,2019-06-14T16:09:00,30.93141305,120.2201016,551.61,-1.151645,-0.080214,-87.15834,-80.764131
137,08_0137.JPG,2019-06-14T16:09:06,30.93156775,120.2190703,551.85,-4.572203,-0.366693,-86.459331,-79.675511
138,08_0138.JPG,2019-06-14T16:09:12,30.93172818,120.2180504,551.8,-5.179538,-0.085944,-87.0151,-80.592243
139,08_0139.JPG,2019-06-14T16:09:18,30.93188287,120.2170076,551.02,-2.412152,0.234913,-85.067044,-79.234333
140,08_0140.JPG,2019-06-14T16:09:24,30.93203757,120.2159878,550.83,-1.873572,1.025594,-84.918075,-79.068176
141,08_0141.JPG,2019-06-14T16:09:30,30.93218081,120.214945,551.63,-0.435448,-0.27502,-86.734351,-81.279793
142,08_0142.JPG,2019-06-14T16:09:36,30.93234124,120.2139251,551.7,-3.689848,-0.733386,-83.972694,-80.294305
143,08_0143.JPG,2019-06-14T16:09:42,30.9325074,120.2128823,551.12,-1.953786,1.466772,-83.606001,-79.303088
144,08_0144.JPG,2019-06-14T16:09:48,30.93265637,120.2118625,551.87,-2.796034,-1.558445,-86.591112,-81.629297
145,08_0145.JPG,2019-06-14T16:09:54,30.93280534,120.2108197,550.44,-2.635606,-0.011459,-82.970018,-79.182767
146,08_0146.JPG,2019-06-14T16:10:00,30.93296576,120.2097998,551.52,-1.535527,1.019865,-83.995613,-80.334412
147,08_0147.JPG,2019-06-14T16:10:06,30.93312619,120.20878,551.18,-3.66693,1.925138,-82.431438,-78.787426
148,08_0148.JPG,2019-06-14T16:10:12,30.93329235,120.2077372,551.54,-2.280372,-0.189076,-84.133123,-80.850074
149,08_0149.JPG,2019-06-14T16:10:18,30.93343559,120.2067173,551.22,-1.690225,0.933921,-84.71754,-80.993314
150,08_0150.JPG,2019-06-14T16:10:24,30.93359029,120.2056745,551.35,-2.417882,0.246372,-84.906616,-79.366114
151,08_0151.JPG,2019-06-14T16:10:30,30.93375645,120.2046547,551.62,-1.575634,0.057296,-85.078503,-80.151066
152,08_0152.JPG,2019-06-14T16:10:36,30.93389396,120.2036119,551.54,-3.283048,-0.040107,-84.081556,-79.589567
153,08_0153.JPG,2019-06-14T16:10:42,30.93406011,120.202592,551.35,-4.148214,-0.085944,-83.182013,-78.644187
154,08_0154.JPG,2019-06-14T16:10:48,30.93422054,120.2015607,551.61,-3.351803,0.916732,-83.462762,-79.801562
155,08_0155.JPG,2019-06-14T16:10:54,30.93437524,120.2005294,551.25,-4.446152,0.091673,-82.929911,-79.446328
156,08_0156.JPG,2019-06-14T16:11:00,30.93452994,120.199498,551.39,-2.967921,1.048513,-81.440221,-80.340142
157,08_0157.JPG,2019-06-14T16:11:06,30.93467891,120.1984667,551.27,-0.899544,0.378152,-82.1335,-78.684294
158,08_0158.JPG,2019-06-14T16:11:12,30.93482788,120.1974354,551.51,-0.154699,0.693279,-81.766807,-80.219821
159,08_0159.JPG,2019-06-14T16:11:18,30.93499404,120.1964155,551.32,-0.825059,1.930868,-81.984531,-80.139607
160,08_0160.JPG,2019-06-14T16:11:24,30.935143,120.1953727,551.82,-0.527121,0.974028,-81.789725,-80.993314
161,08_0161.JPG,2019-06-14T16:11:30,30.93530343,120.1943529,551.43,-2.893437,-0.085944,-79.887505,-79.749996
162,08_0162.JPG,2019-06-14T16:11:36,30.93544667,120.1933101,551.58,-1.203211,0.607335,-80.64381,-80.580784
163,08_0163.JPG,2019-06-14T16:11:42,30.93561283,120.1922902,551.47,-2.068378,1.718873,-82.064745,-80.403167
164,08_0164.JPG,2019-06-14T16:11:48,30.93577899,120.1912475,551.51,-4.07373,-0.114592,-84.064368,-80.609432
165,08_0165.JPG,2019-06-14T16:11:54,30.93592796,120.1902276,551.09,-5.402992,0.922462,-84.551382,-79.944801
166,08_0166.JPG,2019-06-14T16:12:00,30.93608266,120.1891848,551.65,-1.75898,1.993893,-85.548328,-80.420356
167,08_0167.JPG,2019-06-14T16:12:06,30.93623162,120.1881649,551.5,-2.927814,-0.160428,-85.175906,-80.718294
168,08_0168.JPG,2019-06-14T16:12:12,30.93640351,120.1871336,551.26,-5.786874,1.334992,-85.25612,-80.626621
169,08_0169.JPG,2019-06-14T16:12:17,30.93655248,120.1861023,551.78,-0.27502,-0.13751,-83.210661,-80.030745
170,08_0170.JPG,2019-06-14T16:12:23,30.93670145,120.185071,551.76,0.372423,-0.022918,-83.542976,-79.898965
171,08_0171.JPG,2019-06-14T16:12:29,30.93686761,120.1840396,551.28,-2.790304,1.35218,-83.881021,-79.182767
172,08_0172.JPG,2019-06-14T16:12:35,30.93701658,120.1830083,551.47,-3.506502,1.266237,-85.554058,-80.277117
173,08_0173.JPG,2019-06-14T16:12:41,30.93718273,120.1819885,551.68,-5.208186,-0.360963,-83.966965,-79.629674
174,08_0174.JPG,2019-06-14T16:12:47,30.93732597,120.1809457,551.19,0.211994,1.180293,-80.941748,-79.870317
175,08_0175.JPG,2019-06-14T16:12:53,30.93749213,120.1799258,551.44,-3.386181,0.446907,-83.330982,-79.950531
176,08_0176.JPG,2019-06-14T16:12:59,30.93762964,120.178883,551.54,1.019865,0.767763,-81.010503,-80.208362
177,08_0177.JPG,2019-06-14T16:13:05,30.9377958,120.1778632,551.84,-2.074107,-0.670361,-82.236632,-81.692322
178,08_0178.JPG,2019-06-14T16:13:11,30.93795623,120.1768318,551.48,-3.248671,0.68182,-79.00515,-79.389032
179,08_0179.JPG,2019-06-14T16:13:17,30.9381052,120.1758005,551.5,-5.511854,-0.423989,-80.185443,-79.343195
180,08_0180.JPG,2019-06-14T16:13:22,30.93826562,120.1747692,551.13,-3.52369,0.114592,-83.055962,-79.646863
181,08_0181.JPG,2019-06-14T16:13:28,30.93843178,120.1737379,551.17,-4.142485,0.527121,-83.010125,-78.804615
182,08_0182.JPG,2019-06-14T16:13:34,30.93856929,120.1727065,551.33,-2.194428,1.959516,-79.452057,-79.82448
183,08_0183.JPG,2019-06-14T16:13:40,30.93873545,120.1716752,551.82,-3.890383,1.122997,-82.12777,-80.059393
184,08_0184.JPG,2019-06-14T16:13:46,30.93887296,120.1706439,551.78,-3.334614,0.097403,-80.970396,-79.383303
185,08_0185.JPG,2019-06-14T16:13:52,30.93904485,120.169624,551.56,-2.612688,0.664631,-82.27101,-80.666728
186,08_0186.JPG,2019-06-14T16:13:58,30.93919955,120.1685812,551.79,0.492744,0.143239,-82.299658,-81.480328
187,08_0187.JPG,2019-06-14T16:14:04,30.9393657,120.1675614,551.42,-2.486637,1.512609,-80.133877,-79.251522
188,08_0188.JPG,2019-06-14T16:14:10,30.93950894,120.1665186,551.82,-3.815899,0.257831,-84.007072,-81.669404
189,08_0189.JPG,2019-06-14T16:14:16,30.9396751,120.1654987,551.76,-4.268536,0.252101,-83.210661,-81.233956
190,08_0190.JPG,2019-06-14T16:14:22,30.93981834,120.1644559,551.11,-1.415206,0.389611,-81.474598,-78.541055
191,08_0191.JPG,2019-06-14T16:14:27,30.93999596,120.1634361,551.34,-4.085189,-0.584417,-85.897833,-83.090339
192,08_0192.JPG,2019-06-14T16:14:33,30.94012774,120.1624162,551.67,-3.168457,0.40107,-81.193849,-79.480705
193,08_0193.JPG,2019-06-14T16:14:39,30.94028244,120.1613734,551.54,-3.695578,0.252101,-79.606756,-80.013556
194,08_0194.JPG,2019-06-14T16:14:45,30.94044859,120.1603536,551.6,-2.119944,0.160428,-78.042581,-77.750373
195,08_0195.JPG,2019-06-14T16:14:51,30.94060329,120.1593108,551.44,-2.274642,1.254778,-83.34817,-81.72097
196,08_0196.JPG,2019-06-14T16:14:58,30.94075799,120.1582909,551.39,-2.927814,1.776169,-81.892858,-79.114012
197,08_0197.JPG,2019-06-14T16:15:04,30.94090696,120.1572481,551.72,-0.710468,0.103132,-82.316846,-80.357331
198,08_0198.JPG,2019-06-14T16:15:10,30.94106739,120.1562283,551.38,-1.231859,1.569904,-82.94137,-79.274441
199,08_0199.JPG,2019-06-14T16:15:16,30.94122209,120.1551969,551.55,-1.08862,0.825059,-83.073151,-80.827156
200,08_0200.JPG,2019-06-14T16:15:22,30.94138824,120.1541656,551.51,-4.068,0.601606,-82.248091,-78.844722
201,08_0201.JPG,2019-06-14T16:15:28,30.94154294,120.1531343,549.86,-2.503826,2.561121,-79.532272,-77.933719
202,08_0202.JPG,2019-06-14T16:15:35,30.94168045,120.152103,551.69,-0.074485,0.458366,-77.727454,-79.55519
203,08_0203.JPG,2019-06-14T16:15:41,30.94185234,120.1510716,552.62,-0.750575,-1.094349,-78.500948,-81.199579
204,08_0204.JPG,2019-06-14T16:15:48,30.94200131,120.1500403,551.4,-2.767386,-1.988164,-79.434869,-80.9131
205,08_0205.JPG,2019-06-14T16:15:54,30.94216747,120.149009,551.47,-4.469071,-0.802141,-80.179714,-80.64381
206,08_0206.JPG,2019-06-14T16:16:00,30.94231644,120.1479891,551.68,-3.076783,-1.930868,-80.426086,-81.148013
207,08_0207.JPG,2019-06-14T16:16:06,30.94247686,120.1469464,550.36,-3.019488,-0.446907,-80.460463,-81.222497
208,08_0208.JPG,2019-06-14T16:16:12,30.9426201,120.1459265,550.6,-1.151645,-1.312073,-80.030745,-80.460463
209,08_0209.JPG,2019-06-14T16:16:18,30.94280345,120.1448952,549.01,-2.956462,0.54431,-84.184689,-82.878345
210,08_0210.JPG,2019-06-14T16:16:24,30.94295242,120.1439326,549.47,-7.110406,0.257831,-86.247337,-82.419979
211,08_0211.JPG,2019-06-14T16:17:30,30.94040276,120.1435774,544.69,-1.885031,-2.561121,102.118268,102.341721
212,08_0212.JPG,2019-06-14T16:17:34,30.94024233,120.1445972,544.56,-0.590147,1.375099,92.498306,96.801219
213,08_0213.JPG,2019-06-14T16:17:38,30.94011628,120.14564,547.13,-7.482829,9.619961,96.165236,96.1194
214,08_0214.JPG,2019-06-14T16:17:42,30.93993866,120.1466599,551.26,0.040107,9.688716,115.210353,109.343266
215,08_0215.JPG,2019-06-14T16:27:10,30.94044286,120.1435774,550.43,0.991217,1.478231,90.080425,99.408177
216,08_0216.JPG,2019-06-14T16:27:14,30.94028244,120.1446087,551.11,0.773493,2.836141,94.331771,100.290532
217,08_0217.JPG,2019-06-14T16:27:18,30.94011628,120.14564,551.94,-3.008028,0.126051,95.689681,98.898245
218,08_0218.JPG,2019-06-14T16:27:21,30.93996731,120.1466713,551.5,0.0,1.787628,97.133535,99.591524
219,08_0219.JPG,2019-06-14T16:27:25,30.93980688,120.1477027,551.44,-1.650118,-0.532851,95.84438,98.709169
220,08_0220.JPG,2019-06-14T16:27:29,30.93968083,120.148734,551.14,4.577933,1.747521,102.381828,101.224454
221,08_0221.JPG,2019-06-14T16:27:33,30.93950321,120.1497653,551.15,-1.071431,3.758603,100.754628,100.038431
222,08_0222.JPG,2019-06-14T16:27:37,30.93933706,120.1507852,551.92,-2.097026,2.326209,102.376099,99.190453
223,08_0223.JPG,2019-06-14T16:27:41,30.93919955,120.151828,551.75,1.690225,1.885031,104.410099,100.439501
224,08_0224.JPG,2019-06-14T16:27:45,30.93902193,120.1528478,551.71,-1.180293,-0.257831,104.060595,99.047214
