num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
18,05_0018.JPG,2016-06-27T16:06:10,24.66597632,102.3513241,2312.96,-1.031324,0.773493,102.399017,89.32412
19,05_0019.JPG,2016-06-27T16:06:12,24.66597632,102.35192,2312.63,3.695578,-0.53858,104.198105,90.326796
20,05_0020.JPG,2016-06-27T16:06:14,24.66597632,102.3525159,2315.03,-1.948057,-3.271589,102.295885,89.507467
21,05_0021.JPG,2016-06-27T16:06:17,24.66598778,102.3531003,2315.88,-1.163104,-6.697877,99.167535,89.014723
22,05_0022.JPG,2016-06-27T16:06:19,24.66599351,102.3536962,2315.36,4.096648,-6.256699,102.204211,89.152233
23,05_0023.JPG,2016-06-27T16:06:21,24.66598205,102.3542921,2313.82,2.079837,-6.554637,109.131271,91.507089
24,05_0024.JPG,2016-06-27T16:06:24,24.66597059,102.3548879,2311.47,0.395341,-6.050434,110.111029,90.934132
25,05_0025.JPG,2016-06-27T16:06:26,24.66595913,102.3554838,2309.88,-2.71582,-2.30329,110.248539,90.481495
26,05_0026.JPG,2016-06-27T16:06:29,24.66596486,102.3560797,2313.01,-1.890761,-4.022164,106.255023,89.828323
27,05_0027.JPG,2016-06-27T16:06:31,24.66598205,102.3566641,2311.96,8.726147,-3.11689,107.085812,86.854672
28,05_0028.JPG,2016-06-27T16:06:33,24.66598205,102.35726,2313.64,1.180293,-3.52369,108.713012,91.272177
29,05_0029.JPG,2016-06-27T16:06:36,24.66596486,102.3578444,2313.4,-0.933921,-2.744468,110.345942,91.35812
30,05_0030.JPG,2016-06-27T16:06:38,24.66595913,102.3584403,2312.06,-0.647442,-2.681442,107.647311,89.46736
31,05_0031.JPG,2016-06-27T16:06:40,24.66596486,102.3590362,2312.23,1.638659,-0.320856,99.889462,89.484548
32,05_0032.JPG,2016-06-27T16:06:43,24.66598205,102.3596206,2312.42,4.182592,0.733386,104.163727,88.968886
33,05_0033.JPG,2016-06-27T16:06:45,24.66597059,102.3602164,2313.48,-4.394586,-1.564175,102.255778,91.793568
34,05_0034.JPG,2016-06-27T16:06:47,24.66597059,102.3608123,2313.23,-3.947679,0.572958,103.103755,89.306932
35,05_0035.JPG,2016-06-27T16:06:49,24.66598205,102.3613967,2313.18,3.162727,-0.022918,104.066324,90.091884
36,05_0036.JPG,2016-06-27T16:06:52,24.66597632,102.3619926,2312.23,2.790304,0.297938,109.738607,90.876836
37,05_0037.JPG,2016-06-27T16:06:54,24.66596486,102.3625885,2313.28,0.389611,0.183346,105.716443,90.68203
38,05_0038.JPG,2016-06-27T16:06:56,24.66595913,102.3631729,2312.95,-2.217347,-1.203211,105.338291,88.705326
39,05_0039.JPG,2016-06-27T16:06:59,24.66597632,102.3637688,2312.49,4.068,0.160428,105.223699,88.321444
40,05_0040.JPG,2016-06-27T16:07:00,24.66597632,102.3642042,2313.11,-0.011459,0.750575,107.051434,90.842458
41,05_0041.JPG,2016-06-27T16:07:33,24.66460122,102.364399,2313.04,1.35218,-1.90222,-101.596876,-88.292796
42,05_0042.JPG,2016-06-27T16:07:36,24.66461268,102.3638032,2313.8,0.00573,-1.432394,-101.619795,-89.152233
43,05_0043.JPG,2016-06-27T16:07:39,24.66461841,102.3632073,2314.32,1.970975,-6.033246,-102.209941,-89.925726
44,05_0044.JPG,2016-06-27T16:07:42,24.66462987,102.3626229,2312.33,0.017189,-0.968299,-99.637361,-88.212582
45,05_0045.JPG,2016-06-27T16:07:45,24.66464133,102.362027,2312.51,-4.921707,-1.644389,-105.103378,-90.985698
46,05_0046.JPG,2016-06-27T16:07:48,24.66461841,102.3614311,2312.54,1.885031,-1.180293,-105.395586,-92.738949
47,05_0047.JPG,2016-06-27T16:07:51,24.66461841,102.3608467,2313.15,-1.197482,-0.870896,-101.705738,-88.596464
48,05_0048.JPG,2016-06-27T16:07:55,24.66461841,102.3602508,2312.07,0.022918,1.546986,-105.137755,-89.415794
49,05_0049.JPG,2016-06-27T16:07:58,24.66461841,102.359655,2312.26,2.417882,3.12262,-105.303913,-90.41274
50,05_0050.JPG,2016-06-27T16:08:01,24.6646356,102.3590705,2313.28,-4.337291,5.007651,-108.054111,-88.774081
51,05_0051.JPG,2016-06-27T16:08:04,24.6646356,102.3584747,2315.09,-3.208564,-0.773493,-112.110652,-90.934132
52,05_0052.JPG,2016-06-27T16:08:22,24.66462414,102.3549109,2312.82,1.993893,-1.134456,-106.489936,-90.492954
53,05_0053.JPG,2016-06-27T16:08:25,24.66462414,102.3543264,2313.26,5.064947,-1.587093,-104.306967,-88.957427
54,05_0054.JPG,2016-06-27T16:08:28,24.66462987,102.3537306,2313.62,-1.524068,-2.876248,-112.523181,-92.618628
55,05_0055.JPG,2016-06-27T16:08:31,24.66460695,102.3531347,2312.51,2.8476,-1.661578,-103.292831,-91.260718
56,05_0056.JPG,2016-06-27T16:08:34,24.66462414,102.3525503,2312.59,-3.982057,-1.443854,-105.372668,-86.906238
57,05_0057.JPG,2016-06-27T16:08:37,24.66462414,102.3519544,2312.83,1.948057,-1.037054,-102.828735,-89.937185
58,05_0058.JPG,2016-06-27T16:08:40,24.66462987,102.3513585,2313.2,-0.870896,-3.231482,-104.072054,-90.172098
59,05_0059.JPG,2016-06-27T16:08:43,24.66461841,102.3507626,2313.71,3.357533,-2.8476,-106.306589,-91.117478
60,05_0060.JPG,2016-06-27T16:08:46,24.66461841,102.3501782,2313.28,0.068755,-4.61804,-102.421935,-90.384092
61,05_0061.JPG,2016-06-27T16:08:49,24.66461268,102.3495824,2313.96,4.176862,-5.420181,-99.305045,-90.183557
62,05_0062.JPG,2016-06-27T16:08:51,24.66462414,102.3489865,2312.3,-4.406045,-3.615364,-100.473879,-88.699596
63,05_0063.JPG,2016-06-27T16:08:54,24.66462987,102.3484021,2311.41,-0.378152,-0.664631,-98.485715,-89.473089
64,05_0064.JPG,2016-06-27T16:08:57,24.66461841,102.3478062,2311.69,2.068378,0.378152,-102.547986,-92.641546
65,05_0065.JPG,2016-06-27T16:09:00,24.66461841,102.3472103,2311.92,3.80444,2.142862,-96.491822,-87.232824
66,05_0066.JPG,2016-06-27T16:09:03,24.66464133,102.3466259,2312.61,-4.308643,1.810547,-98.457068,-90.097613
67,05_0067.JPG,2016-06-27T16:09:06,24.66461841,102.34603,2313.8,4.085189,-1.031324,-101.184347,-91.209151
68,05_0068.JPG,2016-06-27T16:09:09,24.66462414,102.3454341,2312.95,0.509932,0.057296,-99.7806,-90.315337
69,05_0069.JPG,2016-06-27T16:09:12,24.66462414,102.3448497,2312.34,-1.535527,0.280749,-100.479609,-90.355444
70,05_0070.JPG,2016-06-27T16:09:15,24.66461841,102.3442538,2312.79,1.22613,0.601606,-99.425366,-90.498684
71,05_0071.JPG,2016-06-27T16:09:18,24.66462414,102.343658,2312.8,0.126051,1.037054,-97.362718,-88.860024
72,05_0072.JPG,2016-06-27T16:09:21,24.66462414,102.3430621,2313.24,0.750575,0.607335,-102.880302,-90.865377
73,05_0073.JPG,2016-06-27T16:09:23,24.66461841,102.3424777,2314.85,2.498096,-2.022541,-107.435316,-89.352768
74,05_0074.JPG,2016-06-27T16:09:26,24.6646356,102.3418818,2313.66,-3.185645,-1.644389,-104.12935,-87.679731
75,05_0075.JPG,2016-06-27T16:09:29,24.66462987,102.3412859,2311.31,2.337668,0.933921,-101.705738,-91.020075
76,05_0076.JPG,2016-06-27T16:10:05,24.66327769,102.341263,2311.98,-3.265859,8.347995,102.880302,88.64803
77,05_0077.JPG,2016-06-27T16:10:08,24.66329488,102.3418474,2313.8,5.614986,4.933167,101.642713,89.008993
78,05_0078.JPG,2016-06-27T16:10:10,24.66328342,102.3424433,2313.84,3.970598,3.586716,110.23708,91.971185
79,05_0079.JPG,2016-06-27T16:10:12,24.6632605,102.3430392,2313.75,-3.856006,6.096271,107.188944,91.08883
80,05_0080.JPG,2016-06-27T16:10:15,24.66327196,102.3436351,2315.41,2.624147,-1.993893,106.753496,88.625112
81,05_0081.JPG,2016-06-27T16:10:17,24.66328342,102.3442195,2315.27,0.647442,-2.778845,100.525445,88.556357
82,05_0082.JPG,2016-06-27T16:10:20,24.66328915,102.3448153,2313.6,5.213916,-1.558445,101.373423,89.971563
83,05_0083.JPG,2016-06-27T16:10:22,24.66328342,102.3454112,2312.47,-0.974028,-0.40107,106.260753,91.020075
84,05_0084.JPG,2016-06-27T16:10:25,24.66327769,102.3459956,2311.25,1.506879,0.95111,104.438747,90.378363
85,05_0085.JPG,2016-06-27T16:10:27,24.66328342,102.3465915,2313.71,0.590147,-0.108862,91.329473,86.121286
86,05_0086.JPG,2016-06-27T16:10:30,24.66330061,102.3471759,2314,5.83271,-6.485882,98.514363,91.615951
87,05_0087.JPG,2016-06-27T16:10:32,24.6632605,102.3477718,2317.44,-5.15662,-8.559989,99.041484,94.664087
88,05_0088.JPG,2016-06-27T16:10:34,24.66323758,102.3483677,2313.78,-2.194428,-8.267781,96.314205,91.266447
89,05_0089.JPG,2016-06-27T16:10:36,24.66324904,102.3489521,2316.66,-0.418259,-8.170378,90.240853,87.204176
90,05_0090.JPG,2016-06-27T16:10:39,24.66327196,102.349548,2310.93,7.173432,-4.858682,98.617496,88.252689
91,05_0091.JPG,2016-06-27T16:10:41,24.66327769,102.3501439,2310.68,2.452259,-3.792981,90.160639,89.524655
92,05_0092.JPG,2016-06-27T16:10:43,24.66327769,102.3507283,2311.55,0.527121,-8.239133,99.24202,89.32985
93,05_0093.JPG,2016-06-27T16:10:45,24.66327196,102.3513356,2312.31,1.506879,-4.89306,99.620172,91.146126
94,05_0094.JPG,2016-06-27T16:10:47,24.66327769,102.35192,2312.97,5.781144,-6.210862,97.322611,89.19807
95,05_0095.JPG,2016-06-27T16:10:49,24.66327196,102.3525159,2312.76,2.750197,-5.208186,97.849732,89.753839
96,05_0096.JPG,2016-06-27T16:10:52,24.66327196,102.3531118,2312.34,-3.546609,-2.188699,106.226375,90.063236
97,05_0097.JPG,2016-06-27T16:10:54,24.66328915,102.3536962,2309.96,6.462964,-0.332316,107.647311,87.863078
98,05_0098.JPG,2016-06-27T16:10:56,24.66328342,102.3542921,2312.3,3.025217,-2.956462,105.321102,91.587304
99,05_0099.JPG,2016-06-27T16:10:58,24.66324904,102.3548879,2314.92,-6.611933,-4.394586,112.935711,93.621304
100,05_0100.JPG,2016-06-27T16:11:00,24.66324904,102.3554838,2314.01,-3.437747,-3.953409,100.852031,87.169799
101,05_0101.JPG,2016-06-27T16:11:02,24.66327196,102.3560682,2310.8,0.53858,0.126051,102.393288,88.556357
102,05_0102.JPG,2016-06-27T16:11:05,24.66328342,102.3566641,2311,1.988164,2.028271,105.773739,90.091884
103,05_0103.JPG,2016-06-27T16:11:07,24.66327769,102.35726,2313.51,2.973651,-1.438124,105.733632,90.515872
104,05_0104.JPG,2016-06-27T16:11:09,24.66327769,102.3578444,2314.74,2.876248,-4.314372,108.352049,89.788216
105,05_0105.JPG,2016-06-27T16:11:11,24.66327196,102.3584403,2312.25,-2.887707,-1.2204,107.78482,90.131991
106,05_0106.JPG,2016-06-27T16:11:13,24.66327769,102.3590362,2312.27,0.017189,-0.836518,103.762657,88.688137
107,05_0107.JPG,2016-06-27T16:11:16,24.66328915,102.3596206,2312.64,5.752496,-0.968299,108.105677,89.284013
108,05_0108.JPG,2016-06-27T16:11:18,24.66328342,102.3602164,2313.4,2.85333,-1.478231,111.308511,91.306554
109,05_0109.JPG,2016-06-27T16:11:20,24.66327196,102.3608123,2313.83,-2.744468,-1.959516,109.022409,90.355444
110,05_0110.JPG,2016-06-27T16:11:22,24.66327769,102.3613967,2313.19,0.922462,-1.111538,105.813846,89.490278
111,05_0111.JPG,2016-06-27T16:11:24,24.66327769,102.3619926,2312.52,0.630254,-1.501149,108.884899,90.590357
112,05_0112.JPG,2016-06-27T16:11:27,24.66327196,102.3625885,2312.11,-0.189076,-0.762034,108.821874,90.378363
113,05_0113.JPG,2016-06-27T16:11:29,24.66327196,102.3631844,2312.79,-1.518338,0.572958,108.552584,90.057506
114,05_0114.JPG,2016-06-27T16:11:31,24.66327769,102.3637688,2312.82,2.950733,0.171887,111.984601,89.559033
115,05_0115.JPG,2016-06-27T16:11:33,24.66328342,102.3641928,2313.84,1.89649,-0.710468,109.320347,89.335579
116,05_0116.JPG,2016-06-27T16:12:07,24.66191405,102.364399,2315.25,-1.36364,-7.700553,-99.746223,-87.370334
117,05_0117.JPG,2016-06-27T16:12:10,24.66193124,102.3638032,2308.64,0.527121,-0.911003,-100.227507,-89.306932
118,05_0118.JPG,2016-06-27T16:12:13,24.66193124,102.3632073,2308.48,-3.071054,8.812091,-103.384505,-91.386768
119,05_0119.JPG,2016-06-27T16:12:17,24.66190832,102.3626229,2310.83,3.689848,1.35791,-103.974651,-91.845135
120,05_0120.JPG,2016-06-27T16:12:20,24.66191405,102.362027,2312.5,-0.962569,3.792981,-99.998324,-88.453224
121,05_0121.JPG,2016-06-27T16:12:23,24.66191405,102.3614311,2313.19,2.354857,1.988164,-101.298938,-90.00594
122,05_0122.JPG,2016-06-27T16:12:27,24.66192551,102.3608467,2313.32,1.730333,-0.114592,-99.173265,-88.65376
123,05_0123.JPG,2016-06-27T16:12:30,24.66193124,102.3602508,2313.21,0.338045,0.27502,-102.324533,-89.811134
124,05_0124.JPG,2016-06-27T16:12:33,24.66193697,102.359655,2312.81,-4.354479,0.00573,-103.745468,-88.963157
125,05_0125.JPG,2016-06-27T16:12:36,24.66191405,102.3590705,2312.98,0.630254,1.037054,-109.532342,-92.933754
126,05_0126.JPG,2016-06-27T16:12:40,24.66190832,102.3584747,2312.53,1.948057,2.801764,-101.316127,-88.000588
127,05_0127.JPG,2016-06-27T16:12:43,24.66192551,102.3578788,2313.2,0.097403,0.865166,-102.026595,-89.037641
128,05_0128.JPG,2016-06-27T16:12:46,24.66191978,102.3572944,2313.31,-1.604282,0.372423,-103.819952,-91.146126
129,05_0129.JPG,2016-06-27T16:12:49,24.66192551,102.3566985,2313.84,-0.842248,-1.375099,-98.806572,-87.42763
130,05_0130.JPG,2016-06-27T16:12:53,24.66193124,102.3561026,2311.91,-0.550039,-0.240642,-98.543011,-90.166368
131,05_0131.JPG,2016-06-27T16:12:56,24.66193124,102.3555067,2311.62,-1.300614,-0.13751,-99.958217,-90.435658
132,05_0132.JPG,2016-06-27T16:12:59,24.66191978,102.3549223,2312.8,0.779223,-0.183346,-102.187023,-91.552926
133,05_0133.JPG,2016-06-27T16:13:02,24.66191978,102.3543264,2312.44,-0.458366,0.206265,-101.230183,-88.905861
134,05_0134.JPG,2016-06-27T16:13:05,24.66192551,102.3537306,2313.71,-3.540879,-0.13751,-101.866166,-90.040318
135,05_0135.JPG,2016-06-27T16:13:08,24.66190832,102.3531347,2314.1,6.038975,-3.346074,-100.015513,-91.50136
136,05_0136.JPG,2016-06-27T16:13:11,24.66192551,102.3525503,2313.36,4.119567,-3.082513,-96.761112,-87.089585
137,05_0137.JPG,2016-06-27T16:13:14,24.6619427,102.3519544,2312.2,-2.331938,-1.461042,-100.857761,-89.816864
138,05_0138.JPG,2016-06-27T16:13:17,24.66192551,102.3513585,2314.07,-0.779223,-4.961815,-100.450961,-90.882565
139,05_0139.JPG,2016-06-27T16:13:20,24.66193124,102.3507626,2313.86,0.939651,-8.594367,-100.267614,-89.117855
140,05_0140.JPG,2016-06-27T16:13:23,24.66193697,102.3501782,2315.48,3.638282,-9.299105,-97.093428,-90.796622
141,05_0141.JPG,2016-06-27T16:13:26,24.66191978,102.3495824,2315.04,2.480907,-9.963736,-100.640037,-92.572791
142,05_0142.JPG,2016-06-27T16:13:29,24.66191405,102.3489865,2310.59,5.202457,-5.443099,-97.259586,-90.916943
143,05_0143.JPG,2016-06-27T16:13:32,24.66192551,102.3484021,2307.53,2.475178,2.549662,-95.98189,-89.266824
144,05_0144.JPG,2016-06-27T16:13:35,24.66193124,102.3478062,2309.27,-2.784575,5.981679,-102.244319,-92.143073
145,05_0145.JPG,2016-06-27T16:13:38,24.66191978,102.3472103,2311.6,3.380451,5.213916,-98.709169,-88.882943
146,05_0146.JPG,2016-06-27T16:13:42,24.66192551,102.3466259,2312.28,-1.799087,7.517206,-98.061727,-89.793946
147,05_0147.JPG,2016-06-27T16:13:45,24.66191405,102.34603,2314.76,3.66693,-4.944626,-92.343608,-90.13772
148,05_0148.JPG,2016-06-27T16:13:48,24.66193697,102.3454341,2315.84,-4.623769,-9.528288,-91.678977,-86.768728
149,05_0149.JPG,2016-06-27T16:13:51,24.66193697,102.3448497,2315.57,-2.641335,-8.491235,-98.806572,-92.131613
150,05_0150.JPG,2016-06-27T16:13:53,24.66191978,102.3442538,2311.91,-0.509932,-2.893437,-96.285557,-88.212582
151,05_0151.JPG,2016-06-27T16:13:56,24.66192551,102.343658,2313.07,-1.49542,-4.394586,-97.952865,-89.518926
152,05_0152.JPG,2016-06-27T16:13:58,24.66192551,102.3430621,2310.35,-1.283425,1.346451,-99.012837,-90.063236
153,05_0153.JPG,2016-06-27T16:14:01,24.66192551,102.3424777,2311.05,2.784575,3.747144,-99.10451,-89.719461
154,05_0154.JPG,2016-06-27T16:14:04,24.66193124,102.3418818,2311.74,-1.844924,4.595122,-97.74087,-88.550627
155,05_0155.JPG,2016-06-27T16:14:08,24.66193697,102.3412859,2313.07,-3.39191,3.512231,-102.77144,-91.323743
156,05_0156.JPG,2016-06-27T16:14:41,24.66056187,102.3412515,2312.75,2.074107,2.022541,97.861191,86.138475
157,05_0157.JPG,2016-06-27T16:14:43,24.66059052,102.3418474,2312.85,1.695955,2.435071,100.920786,87.737027
158,05_0158.JPG,2016-06-27T16:14:46,24.66060198,102.3424433,2312.54,1.862113,1.90222,103.86006,89.679354
159,05_0159.JPG,2016-06-27T16:14:48,24.66060198,102.3430392,2312.19,-0.635983,3.626823,106.369615,89.919996
160,05_0160.JPG,2016-06-27T16:14:50,24.66060198,102.3436351,2311.98,0.315127,4.560744,108.185891,90.796622
161,05_0161.JPG,2016-06-27T16:14:53,24.66059052,102.3442195,2312.38,-1.449583,5.047758,109.595367,91.128937
162,05_0162.JPG,2016-06-27T16:14:55,24.66058479,102.3448153,2312.95,2.4408,4.417505,105.905519,89.879889
163,05_0163.JPG,2016-06-27T16:14:58,24.66057906,102.3454112,2313.57,0.120321,2.647065,108.174432,90.653382
164,05_0164.JPG,2016-06-27T16:15:00,24.66057906,102.3459956,2313.83,1.438124,1.638659,103.751198,89.988751
165,05_0165.JPG,2016-06-27T16:15:02,24.66057333,102.3465915,2313.21,-1.163104,3.638282,104.175186,90.372633
166,05_0166.JPG,2016-06-27T16:15:05,24.6605676,102.3471759,2312.88,0.263561,1.042783,105.338291,90.349715
167,05_0167.JPG,2016-06-27T16:15:07,24.6605676,102.3477718,2314.52,0.441178,-1.873572,102.272966,90.286689
168,05_0168.JPG,2016-06-27T16:15:09,24.66057333,102.3483677,2316.01,-2.03973,-6.136378,97.901298,89.243906
169,05_0169.JPG,2016-06-27T16:15:11,24.66057906,102.3489521,2315.17,3.861736,-8.262051,97.666386,89.719461
170,05_0170.JPG,2016-06-27T16:15:13,24.66057906,102.349548,2313.83,2.372045,-5.953031,107.177485,90.498684
171,05_0171.JPG,2016-06-27T16:15:16,24.6605676,102.3501439,2309.9,-3.964868,-0.721927,105.126296,90.40701
172,05_0172.JPG,2016-06-27T16:15:18,24.66057333,102.3507397,2309.99,1.610011,3.79871,101.396341,88.951698
173,05_0173.JPG,2016-06-27T16:15:20,24.66058479,102.3513241,2313.77,-2.005352,-3.317426,102.547986,89.301202
174,05_0174.JPG,2016-06-27T16:15:22,24.66058479,102.35192,2315.99,-1.260507,-8.479775,107.486882,90.848188
175,05_0175.JPG,2016-06-27T16:15:24,24.66057906,102.3525159,2313.99,1.707414,-5.97595,101.688549,90.206475
176,05_0176.JPG,2016-06-27T16:15:26,24.66057333,102.3531118,2312.98,0.882355,-3.380451,103.946003,91.49563
177,05_0177.JPG,2016-06-27T16:15:28,24.6605676,102.3537076,2314.62,-3.139809,-9.041274,102.439124,89.59341
178,05_0178.JPG,2016-06-27T16:15:31,24.66058479,102.3542921,2316.23,3.139809,-7.87244,99.975406,88.464684
179,05_0179.JPG,2016-06-27T16:15:33,24.66059052,102.3548879,2312.54,-0.859437,-4.726902,97.717952,90.475765
180,05_0180.JPG,2016-06-27T16:15:35,24.66059052,102.3554838,2309.55,3.340344,-0.899544,103.894437,90.263771
181,05_0181.JPG,2016-06-27T16:15:38,24.66057906,102.3560682,2308.03,-1.673037,4.257076,101.797411,90.366903
182,05_0182.JPG,2016-06-27T16:15:40,24.66058479,102.3566641,2310.32,-3.311696,7.563043,97.763789,88.315715
183,05_0183.JPG,2016-06-27T16:15:43,24.66059052,102.35726,2313.03,1.747521,0.590147,102.926138,90.96278
184,05_0184.JPG,2016-06-27T16:15:45,24.66057333,102.3578444,2313.95,-0.744845,-3.185645,99.299315,91.220611
185,05_0185.JPG,2016-06-27T16:15:48,24.66056187,102.3584403,2313.95,-0.95684,-2.4408,101.619795,91.833675
186,05_0186.JPG,2016-06-27T16:15:50,24.66055614,102.3590362,2313.42,-1.822006,-1.850654,105.132026,90.584627
187,05_0187.JPG,2016-06-27T16:15:52,24.66055614,102.3596206,2312.72,0.784952,-0.211994,104.914302,89.559033
188,05_0188.JPG,2016-06-27T16:15:54,24.66057333,102.3602164,2311.66,2.526744,0.487014,100.72598,88.367281
189,05_0189.JPG,2016-06-27T16:15:57,24.66058479,102.3608123,2313.12,0.555769,0.458366,103.676713,89.140774
190,05_0190.JPG,2016-06-27T16:15:59,24.66059052,102.3613967,2313.15,4.497719,-0.865166,101.55104,89.318391
191,05_0191.JPG,2016-06-27T16:16:01,24.66057906,102.3619926,2313.36,1.592823,-0.572958,109.308888,91.810757
192,05_0192.JPG,2016-06-27T16:16:04,24.6605676,102.3625885,2313.72,-4.239888,-1.415206,106.043029,89.954374
193,05_0193.JPG,2016-06-27T16:16:06,24.66057906,102.3631729,2313.14,3.271589,-2.028271,104.954409,88.676678
194,05_0194.JPG,2016-06-27T16:16:08,24.66057906,102.3637688,2312.59,0.252101,-0.865166,102.668307,90.292419
195,05_0195.JPG,2016-06-27T16:16:10,24.66057906,102.3642042,2312.48,3.317426,-1.208941,102.250048,89.891348
196,05_0196.JPG,2016-06-27T16:16:42,24.65921542,102.364399,2310.78,-0.194806,-6.846846,-97.179372,-88.143827
197,05_0197.JPG,2016-06-27T16:16:45,24.65923261,102.3638032,2309.61,-1.35791,-4.268536,-94.022374,-89.352768
198,05_0198.JPG,2016-06-27T16:16:48,24.65922115,102.3632073,2310.33,2.727279,-2.996569,-98.325287,-93.208774
199,05_0199.JPG,2016-06-27T16:16:51,24.65920969,102.3626229,2311.33,1.375099,0.13178,-103.625147,-90.00021
200,05_0200.JPG,2016-06-27T16:16:54,24.65922115,102.362027,2310.08,-1.541256,2.658524,-98.42269,-88.91732
201,05_0201.JPG,2016-06-27T16:16:57,24.65922688,102.3614311,2311.83,0.252101,5.076406,-99.459744,-89.788216
202,05_0202.JPG,2016-06-27T16:17:00,24.65922115,102.3608467,2313.83,1.506879,1.862113,-101.00673,-89.851241
203,05_0203.JPG,2016-06-27T16:17:03,24.65922688,102.3602508,2314.02,2.475178,-0.257831,-101.877626,-89.776757
204,05_0204.JPG,2016-06-27T16:17:05,24.65923261,102.359655,2313.56,-0.527121,-0.074485,-98.617496,-89.089208
205,05_0205.JPG,2016-06-27T16:17:08,24.65923261,102.3590705,2313.28,-1.873572,0.263561,-101.001,-91.484171
206,05_0206.JPG,2016-06-27T16:17:11,24.65922688,102.3584747,2312.49,2.950733,-0.126051,-101.831789,-89.971563
207,05_0207.JPG,2016-06-27T16:17:14,24.65923261,102.3578788,2312.61,0.853707,-0.200535,-99.694656,-89.381416
208,05_0208.JPG,2016-06-27T16:17:17,24.65922688,102.3572829,2313.52,2.074107,0.355234,-101.94638,-91.604492
209,05_0209.JPG,2016-06-27T16:17:19,24.65922115,102.3566985,2314.26,1.982434,-2.217347,-99.37953,-89.60487
210,05_0210.JPG,2016-06-27T16:17:22,24.65923261,102.3561026,2313.2,0.847978,-1.673037,-102.462043,-89.639247
211,05_0211.JPG,2016-06-27T16:17:25,24.65923261,102.3555067,2313.26,1.08289,-3.283048,-102.055242,-90.401281
212,05_0212.JPG,2016-06-27T16:17:28,24.65922115,102.3549109,2312.45,4.950355,-2.72155,-102.507879,-90.670571
213,05_0213.JPG,2016-06-27T16:17:31,24.65922688,102.3543264,2311.86,1.598552,-0.721927,-101.963569,-89.897078
214,05_0214.JPG,2016-06-27T16:17:34,24.65922115,102.3537306,2312.99,3.002299,-1.959516,-109.618285,-91.541467
215,05_0215.JPG,2016-06-27T16:17:37,24.65921542,102.3531347,2314.89,4.61804,-6.359832,-101.339045,-89.948644
216,05_0216.JPG,2016-06-27T16:17:40,24.65922688,102.3525388,2313.53,-2.521014,-6.743713,-97.723682,-89.209529
217,05_0217.JPG,2016-06-27T16:17:43,24.65923261,102.3519544,2314.78,1.008406,-9.448074,-93.185856,-88.24696
218,05_0218.JPG,2016-06-27T16:17:45,24.65923261,102.3513585,2315.93,-0.343775,-8.582908,-99.310775,-91.237799
219,05_0219.JPG,2016-06-27T16:17:48,24.65922688,102.3507626,2312.41,-0.332316,-5.953031,-100.605659,-89.954374
220,05_0220.JPG,2016-06-27T16:17:51,24.65922688,102.3501782,2309.17,1.105809,-0.939651,-104.324155,-91.117478
221,05_0221.JPG,2016-06-27T16:17:53,24.65922688,102.3495824,2311.75,3.363262,-4.681065,-100.73744,-89.788216
