num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
35,01_0035.JPG,2018-09-17T12:46:17,29.73672991,115.9748202,405.78,5.884277,2.979381,173.657778,179.679565
36,01_0036.JPG,2018-09-17T12:46:20,29.73601371,115.9747973,406.54,1.644389,-0.063025,173.451513,-178.992015
37,01_0037.JPG,2018-09-17T12:46:24,29.73530324,115.9747858,406.16,-1.059972,2.291831,170.712775,179.679565
38,01_0038.JPG,2018-09-17T12:46:27,29.73459278,115.9747973,405.7,6.525989,-0.773493,174.362516,179.920207
39,01_0039.JPG,2018-09-17T12:46:30,29.73387658,115.9747514,405.23,-2.859059,1.736062,172.786882,-179.152443
40,01_0040.JPG,2018-09-17T12:46:34,29.73316611,115.9747744,406,0.893814,2.509555,170.225761,177.760156
41,01_0041.JPG,2018-09-17T12:46:37,29.73244991,115.9748202,406.54,2.160051,-0.217724,170.008037,179.782697
42,01_0042.JPG,2018-09-17T12:46:40,29.73173945,115.9747973,406.62,1.277696,-0.4068,171.394595,-179.627998
43,01_0043.JPG,2018-09-17T12:46:44,29.73102325,115.9747858,406.32,1.186023,1.472502,172.729586,-179.152443
44,01_0044.JPG,2018-09-17T12:46:47,29.73031278,115.9747973,405.49,3.489313,1.019865,172.592077,-179.817074
45,01_0045.JPG,2018-09-17T12:46:51,29.72960231,115.9747744,405.41,0.53858,1.08289,171.755558,-179.089418
46,01_0046.JPG,2018-09-17T12:46:54,29.72888612,115.9747858,405.36,-0.383882,1.781899,170.328893,179.072229
47,01_0047.JPG,2018-09-17T12:46:58,29.72817565,115.9747973,405.48,0.045837,3.80444,170.317434,-179.456111
48,01_0048.JPG,2018-09-17T12:47:01,29.72746518,115.9747858,405.62,1.369369,2.566851,166.243704,178.774291
49,01_0049.JPG,2018-09-17T12:47:05,29.72674898,115.9747973,406.28,2.916355,1.90222,166.868228,179.324331
50,01_0050.JPG,2018-09-17T12:47:08,29.72603852,115.9747858,406.14,2.72155,0.962569,172.826989,-178.762832
51,01_0051.JPG,2018-09-17T12:47:11,29.72532805,115.9747514,406.21,0.034377,0.53858,170.517969,179.782697
52,01_0052.JPG,2018-09-17T12:47:15,29.72461185,115.9747744,405.36,2.257454,3.179916,166.180679,178.10966
53,01_0053.JPG,2018-09-17T12:47:18,29.72389565,115.9747973,405.83,3.12835,2.240265,172.529051,179.513407
54,01_0054.JPG,2018-09-17T12:47:21,29.72319092,115.9748087,405.95,2.750197,0.154699,170.626831,-179.267035
55,01_0055.JPG,2018-09-17T12:47:25,29.72247472,115.9747973,405.85,1.157375,0.916732,172.173817,-179.06077
56,01_0056.JPG,2018-09-17T12:47:28,29.72175852,115.9747858,405.74,1.289155,0.95684,170.964876,-179.622269
57,01_0057.JPG,2018-09-17T12:47:31,29.72104805,115.9747973,406.04,2.647065,0.469825,169.515293,-179.702483
58,01_0058.JPG,2018-09-17T12:47:34,29.72033759,115.9747858,406.12,-0.4068,1.650118,173.377029,-177.851829
59,01_0059.JPG,2018-09-17T12:47:37,29.71962712,115.9747514,405.59,-1.822006,3.305966,171.904527,-178.65397
60,01_0060.JPG,2018-09-17T12:47:41,29.71891092,115.9747744,405.71,2.148592,0.750575,168.88504,178.906072
61,01_0061.JPG,2018-09-17T12:47:44,29.71820045,115.9747514,405.52,1.713144,1.965245,167.66464,179.782697
62,01_0062.JPG,2018-09-17T12:47:47,29.71748426,115.9747973,405.73,2.372045,2.217347,166.70207,178.665429
63,01_0063.JPG,2018-09-17T12:47:51,29.71677379,115.9747973,405.95,3.151268,1.833465,170.048144,-179.87437
64,01_0064.JPG,2018-09-17T12:47:54,29.71606332,115.9747858,405.92,2.114214,0.326586,171.623778,-178.482083
65,01_0065.JPG,2018-09-17T12:47:57,29.71534712,115.9747744,406.37,-0.252101,2.372045,168.88504,178.631052
66,01_0066.JPG,2018-09-17T12:48:01,29.71463093,115.9748087,405.61,2.58404,2.692902,170.397648,179.794156
67,01_0067.JPG,2018-09-17T12:48:04,29.71392046,115.9747744,406.06,-1.673037,2.097026,169.389243,-179.438922
68,01_0068.JPG,2018-09-17T12:48:07,29.71320999,115.9747973,405.84,4.812845,0.303668,167.38962,179.668105
69,01_0069.JPG,2018-09-17T12:48:11,29.71249379,115.9747973,406.26,1.655848,0.727656,168.06571,-179.249846
70,01_0070.JPG,2018-09-17T12:48:14,29.71178333,115.9747744,405.65,1.959516,1.008406,170.987795,-178.79721
71,01_0071.JPG,2018-09-17T12:48:18,29.71107286,115.9747514,405.71,-0.280749,1.111538,164.020628,177.995069
72,01_0072.JPG,2018-09-17T12:48:21,29.71036239,115.9748202,406.15,5.357155,1.117268,168.684504,178.940449
73,01_0073.JPG,2018-09-17T12:48:24,29.70964619,115.9747858,406.09,1.415206,-0.452637,170.930499,-177.479407
74,01_0074.JPG,2018-09-17T12:48:28,29.70893573,115.97474,406.01,-1.673037,2.291831,168.168842,-179.920207
75,01_0075.JPG,2018-09-17T12:48:31,29.70821953,115.9747858,405.58,2.887707,0.882355,166.272352,177.559621
76,01_0076.JPG,2018-09-17T12:48:34,29.70750906,115.9747973,405.16,4.669606,2.383504,168.495428,179.897289
77,01_0077.JPG,2018-09-17T12:48:38,29.70679286,115.9747744,405.25,0.200535,2.17151,172.786882,-179.370167
78,01_0078.JPG,2018-09-17T12:48:41,29.7060824,115.9747744,405.51,1.054242,4.228429,171.933175,179.112336
79,01_0079.JPG,2018-09-17T12:48:44,29.7053662,115.9747973,406.02,4.268536,4.658147,168.426673,179.33579
80,01_0080.JPG,2018-09-17T12:49:32,29.7056952,115.9768251,405.56,3.317426,1.254778,21.72656,-1.844924
81,01_0081.JPG,2018-09-17T12:49:37,29.7064114,115.9768709,405.91,0.464096,2.228806,24.453839,1.701685
82,01_0082.JPG,2018-09-17T12:49:42,29.7071276,115.9768136,405.8,4.967544,-0.647442,23.032903,-2.125673
83,01_0083.JPG,2018-09-17T12:49:47,29.70783807,115.9768709,406.25,0.068755,0.601606,23.972554,0.315127
84,01_0084.JPG,2018-09-17T12:49:53,29.70855426,115.9768251,406.42,0.418259,-0.716197,26.281574,1.587093
85,01_0085.JPG,2018-09-17T12:49:58,29.70926473,115.976848,405.51,0.223454,-0.360963,25.92634,-0.097403
86,01_0086.JPG,2018-09-17T12:50:03,29.7099752,115.9768595,405.91,-0.349504,0.114592,27.811371,1.89649
87,01_0087.JPG,2018-09-17T12:50:07,29.7106914,115.9768251,406.29,3.443476,-1.157375,24.579889,-1.724603
88,01_0088.JPG,2018-09-17T12:50:12,29.71140186,115.9768824,404.93,-0.796411,1.518338,26.579512,2.274642
89,01_0089.JPG,2018-09-17T12:50:17,29.71211233,115.976848,406.11,3.26013,0.859437,22.488593,-4.056541
90,01_0090.JPG,2018-09-17T12:50:22,29.7128228,115.976848,406.23,2.343397,-0.27502,30.26936,2.755927
91,01_0091.JPG,2018-09-17T12:50:27,29.713539,115.9768709,405.85,1.312073,-0.750575,25.467974,-2.314749
92,01_0092.JPG,2018-09-17T12:50:32,29.71424946,115.9768595,405.85,-0.120321,1.203211,29.73078,1.604282
93,01_0093.JPG,2018-09-17T12:50:37,29.71495993,115.9768595,405.85,2.515285,-0.750575,25.416408,-1.75898
94,01_0094.JPG,2018-09-17T12:50:42,29.71567613,115.976848,406.11,0.383882,-1.117268,29.066149,-0.011459
95,01_0095.JPG,2018-09-17T12:50:47,29.71639233,115.976848,405.51,1.08289,1.839195,27.633754,1.122997
96,01_0096.JPG,2018-09-17T12:50:52,29.71710279,115.9768938,405.48,-1.048513,2.320479,28.751022,0.710468
97,01_0097.JPG,2018-09-17T12:50:57,29.71781326,115.9768136,406.01,4.847223,2.796034,27.238414,-1.535527
98,01_0098.JPG,2018-09-17T12:51:03,29.71852946,115.9768595,406.08,1.243318,-0.349504,32.99091,3.626823
99,01_0099.JPG,2018-09-17T12:51:08,29.71923993,115.9768824,405.22,0.847978,1.707414,26.390436,-4.165403
100,01_0100.JPG,2018-09-17T12:51:13,29.71995039,115.9768022,406.69,5.609257,1.014135,28.36714,-0.13751
101,01_0101.JPG,2018-09-17T12:51:18,29.72066659,115.9768824,405.35,-1.186023,0.320856,29.369817,0.103132
102,01_0102.JPG,2018-09-17T12:51:24,29.72137706,115.976848,405.1,1.031324,1.885031,29.490138,1.168834
103,01_0103.JPG,2018-09-17T12:51:28,29.72208753,115.9768938,406.23,0.13751,0.063025,31.753321,0.481285
104,01_0104.JPG,2018-09-17T12:51:33,29.72280372,115.9768251,406.1,2.641335,2.635606,22.471405,-3.420558
105,01_0105.JPG,2018-09-17T12:51:38,29.72351992,115.9768136,406.31,3.12835,0.859437,30.487084,3.781521
106,01_0106.JPG,2018-09-17T12:51:43,29.72423039,115.9768709,404.66,0.189076,2.830412,28.115039,0.085944
107,01_0107.JPG,2018-09-17T12:51:48,29.72494086,115.976848,406.21,1.776169,2.245995,28.825507,0.779223
108,01_0108.JPG,2018-09-17T12:51:53,29.72565705,115.9768595,405.6,4.514907,0.94538,28.143687,0.509932
109,01_0109.JPG,2018-09-17T12:51:58,29.72636752,115.976848,406.08,1.065701,0.933921,26.075309,-0.234913
110,01_0110.JPG,2018-09-17T12:52:04,29.72707799,115.9768824,406.03,-0.458366,-0.825059,25.559647,1.403747
111,01_0111.JPG,2018-09-17T12:52:09,29.72779419,115.976848,405.79,2.400693,-0.744845,25.462244,-0.81933
112,01_0112.JPG,2018-09-17T12:52:14,29.72850465,115.976848,405.7,3.002299,1.621471,28.899991,1.157375
113,01_0113.JPG,2018-09-17T12:52:19,29.72921512,115.9768824,405.29,0.194806,0.13751,29.444301,1.042783
114,01_0114.JPG,2018-09-17T12:52:25,29.72993132,115.976848,405.71,3.896113,0.561499,21.548943,-2.245995
115,01_0115.JPG,2018-09-17T12:52:30,29.73064179,115.9768595,405.89,-0.509932,1.925138,29.851101,2.268913
116,01_0116.JPG,2018-09-17T12:52:35,29.73135225,115.976848,406.12,1.77044,-1.071431,27.267061,-0.94538
117,01_0117.JPG,2018-09-17T12:52:40,29.73206845,115.9768709,405.28,4.864412,-0.366693,29.72505,1.707414
118,01_0118.JPG,2018-09-17T12:52:45,29.73278465,115.9768595,405.65,0.252101,-0.200535,28.195253,-0.194806
119,01_0119.JPG,2018-09-17T12:52:50,29.73349512,115.976848,406.6,0.13751,0.458366,25.290357,-1.002676
120,01_0120.JPG,2018-09-17T12:52:54,29.73420558,115.9768595,405.55,-1.317803,0.80787,28.390059,2.457989
121,01_0121.JPG,2018-09-17T12:52:59,29.73492178,115.9768595,405.13,2.635606,1.208941,22.729236,-1.862113
122,01_0122.JPG,2018-09-17T12:53:04,29.73563225,115.9768595,406.14,1.140186,2.205888,25.634132,0.13751
123,01_0123.JPG,2018-09-17T12:53:10,29.73634272,115.976848,405.61,4.20551,0.418259,25.341923,-0.578687
124,01_0124.JPG,2018-09-17T12:53:15,29.73705891,115.976848,405.8,2.137133,0.796411,20.019145,-0.802141
125,01_0125.JPG,2018-09-17T12:53:20,29.73776938,115.9768709,407.11,2.807493,-3.420558,24.44238,0.996947
126,01_0126.JPG,2018-09-17T12:53:25,29.73847985,115.9768709,407.06,4.21124,-4.990462,16.953821,-2.945003
127,01_0127.JPG,2018-09-17T12:53:30,29.73919605,115.9768595,405.98,4.658147,-3.443476,22.047416,0.916732
128,01_0128.JPG,2018-09-17T12:53:35,29.73990651,115.9768595,404.71,4.113837,-1.271966,23.531377,-1.839195
129,01_0129.JPG,2018-09-17T12:53:41,29.74062271,115.9768595,404.67,1.472502,0.572958,23.978284,-1.415206
130,01_0130.JPG,2018-09-17T12:53:46,29.74133318,115.976848,405.61,2.268913,2.526744,26.659726,-0.303668
131,01_0131.JPG,2018-09-17T12:53:51,29.74204938,115.9768022,408.23,1.833465,-4.74982,23.015715,-1.483961
132,01_0132.JPG,2018-09-17T12:53:56,29.74275984,115.9769168,406.68,-5.414451,-4.944626,22.660481,4.709713
133,01_0133.JPG,2018-09-17T12:54:02,29.74347031,115.9768709,404.15,3.964868,2.251724,22.67767,-2.314749
134,01_0134.JPG,2018-09-17T12:54:07,29.74418078,115.9768136,405.87,2.71009,1.461042,23.978284,-1.403747
135,01_0135.JPG,2018-09-17T12:54:13,29.74489698,115.976848,406.03,2.119944,0.200535,22.047416,0.996947
136,01_0136.JPG,2018-09-17T12:54:18,29.74560744,115.976848,406.49,2.664254,-2.102755,21.795315,-0.320856
137,01_0137.JPG,2018-09-17T12:54:23,29.74632364,115.9768938,406.24,-0.171887,-3.145538,28.327033,3.712767
138,01_0138.JPG,2018-09-17T12:54:29,29.74703411,115.976848,405.03,3.082513,-0.498473,21.623427,-2.17724
139,01_0139.JPG,2018-09-17T12:54:34,29.74774458,115.9768709,405.67,1.122997,-1.122997,29.071879,2.967921
140,01_0140.JPG,2018-09-17T12:54:39,29.74846077,115.976848,405.85,2.160051,2.790304,21.577591,-6.291077
141,01_0141.JPG,2018-09-17T12:54:44,29.74917124,115.9768595,405.93,2.079837,2.377775,28.91718,4.543555
142,01_0142.JPG,2018-09-17T12:54:49,29.74988744,115.9768824,406.01,0.028648,1.879302,22.013038,-3.993516
143,01_0143.JPG,2018-09-17T12:54:54,29.75059791,115.976848,406.9,3.707037,-0.67609,25.79456,0.26929
144,01_0144.JPG,2018-09-17T12:54:59,29.75130837,115.9768824,405.15,0.733386,2.257454,22.362543,-1.885031
145,01_0145.JPG,2018-09-17T12:55:03,29.75202457,115.976848,406,3.088243,2.17151,26.33887,-1.048513
146,01_0146.JPG,2018-09-17T12:55:08,29.75273504,115.976848,405.75,3.707037,0.870896,30.773563,2.8476
147,01_0147.JPG,2018-09-17T12:55:13,29.75345124,115.9768824,405.68,0.160428,1.145916,28.985935,-0.8136
148,01_0148.JPG,2018-09-17T12:55:18,29.7541617,115.976848,406.62,3.008028,-0.114592,28.539028,-1.35218
149,01_0149.JPG,2018-09-17T12:55:23,29.75487217,115.9768595,405.97,2.085566,0.011459,31.426735,1.197482
150,01_0150.JPG,2018-09-17T12:55:29,29.75558837,115.9768824,405.58,-0.355234,1.392287,33.380521,1.105809
151,01_0151.JPG,2018-09-17T12:55:34,29.75629884,115.976848,406.04,3.477854,1.168834,28.000447,-1.111538
152,01_0152.JPG,2018-09-17T12:55:39,29.75701503,115.9768595,406.03,2.200158,-0.492744,32.784645,1.907949
153,01_0153.JPG,2018-09-17T12:55:44,29.7577255,115.9768709,405.36,0.802141,0.95111,31.827806,-1.907949
154,01_0154.JPG,2018-09-17T12:55:50,29.75843597,115.976848,406.11,3.2544,0.194806,33.80451,0.8136
155,01_0155.JPG,2018-09-17T12:55:56,29.75915217,115.976848,405.54,4.21124,-0.578687,32.945073,-0.95684
156,01_0156.JPG,2018-09-17T12:56:01,29.75986263,115.9768595,406.01,-0.074485,-0.762034,37.024533,1.804817
157,01_0157.JPG,2018-09-17T12:56:07,29.7605731,115.9768709,405.36,1.850654,1.615741,32.744538,-1.409476
158,01_0158.JPG,2018-09-17T12:56:12,29.7612893,115.976848,405.68,1.449583,0.635983,34.990533,-0.418259
159,01_0159.JPG,2018-09-17T12:56:17,29.76199977,115.976848,406.8,3.644012,0.045837,34.910318,0.206265
160,01_0160.JPG,2018-09-17T12:56:22,29.76271023,115.9768709,405.42,-0.979758,1.936597,35.953102,0.022918
161,01_0161.JPG,2018-09-17T12:56:26,29.76319152,115.9768595,405.39,1.558445,1.042783,36.256769,-0.555769
162,01_0162.JPG,2018-09-17T12:57:13,29.76219469,115.9790454,406.26,4.320102,0.063025,171.010713,179.891559
163,01_0163.JPG,2018-09-17T12:57:16,29.76147849,115.979011,406.62,1.243318,-1.094349,172.632184,-178.195604
164,01_0164.JPG,2018-09-17T12:57:19,29.76076229,115.9789767,406.49,-2.979381,0.372423,173.600482,-178.728455
165,01_0165.JPG,2018-09-17T12:57:23,29.76005183,115.9789767,405.43,1.867842,-0.372423,167.756313,-179.948855
166,01_0166.JPG,2018-09-17T12:57:26,29.75934136,115.9789767,404.66,1.065701,0.974028,165.705124,179.307142
167,01_0167.JPG,2018-09-17T12:57:30,29.75863089,115.9790225,405.61,6.331184,1.581364,166.902606,178.997745
168,01_0168.JPG,2018-09-17T12:57:33,29.75791469,115.979011,406.29,1.638659,2.515285,170.982065,-178.287277
169,01_0169.JPG,2018-09-17T12:57:37,29.75720423,115.9789767,405.94,1.071431,-0.355234,168.271975,-178.883153
170,01_0170.JPG,2018-09-17T12:57:40,29.75649376,115.9789767,405.34,-0.057296,3.52942,167.355242,178.430517
171,01_0171.JPG,2018-09-17T12:57:44,29.75577756,115.979011,405.63,3.048135,2.538203,168.483969,178.974826
172,01_0172.JPG,2018-09-17T12:57:48,29.75506709,115.9789996,405.88,2.601228,0.876625,165.521777,-179.112336
173,01_0173.JPG,2018-09-17T12:57:51,29.75435663,115.9789881,405.41,-0.297938,0.767763,164.032087,-179.857181
174,01_0174.JPG,2018-09-17T12:57:55,29.75364043,115.9789996,406.65,1.610011,0.286479,163.923225,-179.312872
175,01_0175.JPG,2018-09-17T12:57:58,29.75292423,115.9789996,405.44,3.707037,1.690225,166.444239,-179.60508
176,01_0176.JPG,2018-09-17T12:58:02,29.75221376,115.9789537,405.81,0.091673,1.478231,166.152031,-179.536325
177,01_0177.JPG,2018-09-17T12:58:05,29.7515033,115.9789767,405.69,2.601228,0.779223,164.839958,179.731131
178,01_0178.JPG,2018-09-17T12:58:09,29.7507871,115.9789537,406.2,0.847978,1.317803,165.922848,178.573756
179,01_0179.JPG,2018-09-17T12:58:12,29.75007663,115.9789996,405.76,2.784575,1.63293,165.0806,179.748319
180,01_0180.JPG,2018-09-17T12:58:16,29.74936616,115.9789881,405.28,-1.781899,2.337668,167.859445,-178.636781
181,01_0181.JPG,2018-09-17T12:58:19,29.74864997,115.9789881,405.69,3.878924,1.077161,165.263946,-179.788427
182,01_0182.JPG,2018-09-17T12:58:23,29.7479395,115.9789881,406.11,1.260507,-0.630254,164.318566,179.914477
183,01_0183.JPG,2018-09-17T12:58:27,29.7472233,115.9789996,406.53,-0.481285,0.635983,168.289164,-179.966043
184,01_0184.JPG,2018-09-17T12:58:30,29.74651283,115.9789881,405.6,2.463719,-2.205888,168.770448,-178.424787
185,01_0185.JPG,2018-09-17T12:58:34,29.74579664,115.9789537,406.24,-0.074485,-1.988164,164.839958,179.696753
186,01_0186.JPG,2018-09-17T12:58:37,29.74508617,115.9789881,405.52,3.947679,-1.879302,165.997332,179.530596
187,01_0187.JPG,2018-09-17T12:58:40,29.7443757,115.9789423,407.05,-0.464096,-2.635606,169.074116,-177.668483
188,01_0188.JPG,2018-09-17T12:58:44,29.7436595,115.9789537,405.1,-1.75898,-0.710468,162.215811,177.170009
189,01_0189.JPG,2018-09-17T12:58:47,29.74294904,115.979011,405.3,7.236457,-1.019865,165.854093,179.673835
190,01_0190.JPG,2018-09-17T12:58:51,29.74223857,115.9789423,407.01,-0.590147,-0.527121,177.485136,-176.281925
191,01_0191.JPG,2018-09-17T12:58:54,29.74152237,115.9789537,404.88,3.071054,0.836518,161.098543,174.666184
192,01_0192.JPG,2018-09-17T12:58:58,29.7408119,115.979011,405.82,4.228429,-0.27502,168.753259,179.037852
193,01_0193.JPG,2018-09-17T12:59:01,29.74010144,115.9789881,405.74,-0.555769,1.094349,172.082144,-177.347626
194,01_0194.JPG,2018-09-17T12:59:04,29.73938524,115.9789767,405.94,0.550039,0.95684,168.19749,-179.822804
195,01_0195.JPG,2018-09-17T12:59:08,29.73867477,115.9789767,405.2,0.733386,2.108485,169.268921,179.014934
196,01_0196.JPG,2018-09-17T12:59:11,29.7379643,115.9789996,405.62,-0.206265,1.873572,170.179924,-178.65397
197,01_0197.JPG,2018-09-17T12:59:15,29.73724811,115.9789881,405.58,0.653172,0.687549,170.305975,-178.940449
198,01_0198.JPG,2018-09-17T12:59:18,29.73653764,115.9789537,405.67,0.349504,3.12835,166.948442,179.513407
199,01_0199.JPG,2018-09-17T12:59:22,29.73582144,115.9789996,406,3.380451,0.572958,166.197868,178.808669
200,01_0200.JPG,2018-09-17T12:59:25,29.73511097,115.9789996,406.18,2.148592,-0.085944,169.9622,-178.6597
201,01_0201.JPG,2018-09-17T12:59:29,29.73440051,115.9789537,405.47,1.930868,0.567228,166.444239,-178.883153
202,01_0202.JPG,2018-09-17T12:59:32,29.73368431,115.9789881,405.88,1.122997,-0.349504,162.851794,179.129525
203,01_0203.JPG,2018-09-17T12:59:36,29.73297384,115.9789881,405.49,4.262806,1.925138,167.79069,-179.719672
204,01_0204.JPG,2018-09-17T12:59:39,29.73225764,115.9789767,406.21,2.182969,-0.286479,166.633316,-179.175362
205,01_0205.JPG,2018-09-17T12:59:43,29.73154718,115.9789767,406.15,1.713144,-2.228806,164.570667,-179.925936
206,01_0206.JPG,2018-09-17T12:59:46,29.73083671,115.9789423,405.53,-1.730333,1.506879,164.690989,-179.289953
207,01_0207.JPG,2018-09-17T12:59:50,29.73012051,115.9789881,405.5,1.701685,-0.687549,160.777687,178.321655
208,01_0208.JPG,2018-09-17T12:59:53,29.72941004,115.9789996,405.65,0.8136,2.429341,163.144003,179.765508
209,01_0209.JPG,2018-09-17T12:59:57,29.72869385,115.9789881,405.6,4.555014,0.034377,164.026358,-179.169632
210,01_0210.JPG,2018-09-17T13:00:00,29.72798338,115.9789537,406.08,-0.343775,0.618794,165.418645,179.868641
211,01_0211.JPG,2018-09-17T13:00:04,29.72727291,115.9789881,405.77,2.291831,-0.607335,162.444994,178.992015
212,01_0212.JPG,2018-09-17T13:00:08,29.72655671,115.9789881,405.69,1.346451,1.306344,163.229946,-179.33006
213,01_0213.JPG,2018-09-17T13:00:11,29.72584625,115.9789767,405.72,1.661578,1.151645,164.857146,-179.049311
214,01_0214.JPG,2018-09-17T13:00:15,29.72513578,115.9789767,406.33,-0.784952,0.607335,164.272729,179.885829
215,01_0215.JPG,2018-09-17T13:00:18,29.72441958,115.9789881,406.08,2.257454,-0.527121,162.473642,179.398815
216,01_0216.JPG,2018-09-17T13:00:22,29.72370911,115.9789537,405.45,1.002676,1.948057,167.212003,-179.249846
217,01_0217.JPG,2018-09-17T13:00:25,29.72299292,115.9789423,405.08,0.263561,0.080214,162.874712,179.519136
218,01_0218.JPG,2018-09-17T13:00:29,29.72228245,115.9789996,406.01,2.457989,0.441178,164.433158,178.969097
219,01_0219.JPG,2018-09-17T13:00:32,29.72157198,115.9789881,406.54,1.455313,0.166158,164.93736,-179.530596
220,01_0220.JPG,2018-09-17T13:00:36,29.72086151,115.9789767,405.82,1.35218,-1.271966,168.19749,-178.79148
221,01_0221.JPG,2018-09-17T13:00:40,29.72014532,115.9789767,406.06,0.842248,0.045837,168.695964,-179.943125
222,01_0222.JPG,2018-09-17T13:00:43,29.71942912,115.9789996,405.81,1.289155,0.521392,166.278082,179.776967
223,01_0223.JPG,2018-09-17T13:00:47,29.71871865,115.9789881,405.32,1.019865,1.575634,168.243327,-178.734184
224,01_0224.JPG,2018-09-17T13:00:50,29.71800245,115.9789767,405.62,2.635606,1.117268,169.658533,-179.043581
225,01_0225.JPG,2018-09-17T13:00:53,29.71729199,115.9789537,406.23,1.690225,1.426665,169.69291,179.289953
226,01_0226.JPG,2018-09-17T13:00:57,29.71658152,115.9789881,406.19,3.454936,-0.40107,169.217355,179.725401
227,01_0227.JPG,2018-09-17T13:01:01,29.71587105,115.9789767,405.61,2.538203,-0.383882,167.870904,-179.410274
228,01_0228.JPG,2018-09-17T13:01:04,29.71515485,115.9789537,405.63,2.228806,0.693279,168.673045,-179.788427
229,01_0229.JPG,2018-09-17T13:01:08,29.71444439,115.9789537,405.66,0.13178,1.988164,169.303299,178.716995
