num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
18,06_0018.JPG,2022-10-09T11:01:44,32.35410163,109.6441143,839.65,3.271589,2.234535,-26.401895,-16.770475
19,06_0019.JPG,2022-10-09T11:01:47,32.35461729,109.6439424,839.65,-0.498473,2.028271,-27.679591,-16.610046
20,06_0020.JPG,2022-10-09T11:01:50,32.35513869,109.6437591,839.3,-2.314749,2.125673,-27.249873,-15.916768
21,06_0021.JPG,2022-10-09T11:01:53,32.35566008,109.6435872,839.47,0.166158,2.979381,-27.96034,-15.297973
22,06_0022.JPG,2022-10-09T11:01:56,32.35617574,109.6434038,839.18,4.274265,2.503826,-25.949259,-16.363675
23,06_0023.JPG,2022-10-09T11:01:59,32.35670286,109.6432434,839.67,-2.526744,1.690225,-25.611213,-15.830824
24,06_0024.JPG,2022-10-09T11:02:03,32.35721852,109.6430601,840.4,2.114214,-0.933921,-26.430543,-16.575669
25,06_0025.JPG,2022-10-09T11:02:06,32.35773991,109.6428882,839.6,-0.641713,0.366693,-23.697534,-15.372458
26,06_0026.JPG,2022-10-09T11:02:09,32.35825558,109.6426934,839.09,3.030947,0.870896,-24.367895,-17.818987
27,06_0027.JPG,2022-10-09T11:02:12,32.35877697,109.6425329,839.46,-3.403369,1.019865,-19.938931,-14.238001
28,06_0028.JPG,2022-10-09T11:02:15,32.35929836,109.6423611,840.06,-0.389611,0.252101,-23.772019,-15.326621
29,06_0029.JPG,2022-10-09T11:02:18,32.35981975,109.6421892,839.3,0.704738,1.867842,-23.731912,-16.0199
30,06_0030.JPG,2022-10-09T11:02:22,32.36034114,109.6420058,839.18,-0.148969,0.624524,-22.328165,-17.085601
31,06_0031.JPG,2022-10-09T11:02:25,32.3608568,109.6418339,839.28,-0.750575,1.014135,-22.276599,-15.572993
32,06_0032.JPG,2022-10-09T11:02:28,32.3613782,109.6416506,839.58,1.541256,-0.114592,-25.513811,-16.879337
33,06_0033.JPG,2022-10-09T11:02:31,32.36189959,109.6414787,839.69,-2.182969,-1.054242,-23.118847,-15.303703
34,06_0034.JPG,2022-10-09T11:02:34,32.36242098,109.6412954,839.75,2.813223,-0.206265,-25.261709,-17.205923
35,06_0035.JPG,2022-10-09T11:02:37,32.36294237,109.6411349,839.43,-3.867465,-0.968299,-18.168492,-15.498508
36,06_0036.JPG,2022-10-09T11:02:40,32.36345803,109.6409516,839.9,0.475555,-0.670361,-24.230385,-16.55848
37,06_0037.JPG,2022-10-09T11:02:43,32.36397369,109.6407682,839.72,1.867842,-0.53858,-21.503106,-17.37208
38,06_0038.JPG,2022-10-09T11:02:46,32.36450082,109.6405963,839.05,-2.595499,0.790682,-18.993551,-15.830824
39,06_0039.JPG,2022-10-09T11:02:49,32.36501648,109.640413,838.96,-0.074485,-0.326586,-14.604694,-15.212029
40,06_0040.JPG,2022-10-09T11:02:53,32.36553787,109.6402297,839.11,-1.289155,3.191375,-20.935878,-16.913714
41,06_0041.JPG,2022-10-09T11:02:56,32.36605926,109.6400692,838.84,-7.849522,1.334992,-20.179574,-13.401483
42,06_0042.JPG,2022-10-09T11:02:59,32.36657492,109.6398744,841.39,5.139431,-3.208564,-18.907607,-17.601263
43,06_0043.JPG,2022-10-09T11:03:03,32.36709631,109.639714,839.4,2.503826,-1.180293,-18.088278,-16.317838
44,06_0044.JPG,2022-10-09T11:03:07,32.36762344,109.639565,840.01,-4.285724,-1.776169,-20.878582,-16.01417
45,06_0045.JPG,2022-10-09T11:03:11,32.36813337,109.6393588,838.2,-1.08862,2.211617,-20.460323,-18.741449
46,06_0046.JPG,2022-10-09T11:03:14,32.36864903,109.639164,839.5,4.434693,0.561499,-24.408002,-17.263218
47,06_0047.JPG,2022-10-09T11:03:17,32.36917042,109.6389806,840.6,-0.773493,-0.469825,-23.955365,-14.753663
48,06_0048.JPG,2022-10-09T11:03:21,32.36969181,109.6388202,840.08,-0.464096,0.423989,-23.468351,-14.868255
49,06_0049.JPG,2022-10-09T11:03:24,32.37021893,109.6386597,840.16,-0.154699,-2.99084,-20.804098,-16.266272
50,06_0050.JPG,2022-10-09T11:04:18,32.36998402,109.6369523,838.88,-2.733009,2.818952,167.819338,162.164245
51,06_0051.JPG,2022-10-09T11:04:20,32.36946836,109.6371471,839.43,2.641335,1.948057,170.265868,163.270053
52,06_0052.JPG,2022-10-09T11:04:22,32.36894697,109.6373076,840.29,-2.658524,-1.506879,172.517592,164.387321
53,06_0053.JPG,2022-10-09T11:04:25,32.36842558,109.6374909,839.99,2.30902,-2.595499,170.638291,162.422076
54,06_0054.JPG,2022-10-09T11:04:27,32.36790991,109.6376857,839.8,-0.464096,-2.480907,170.821637,161.619935
55,06_0055.JPG,2022-10-09T11:04:30,32.36738852,109.6378691,839.96,2.372045,-2.17724,175.760533,164.731096
56,06_0056.JPG,2022-10-09T11:04:32,32.36686713,109.6380295,839.68,-2.887707,-3.718496,168.20322,164.393051
57,06_0057.JPG,2022-10-09T11:04:35,32.36634574,109.6382014,839,2.200158,-2.251724,166.730718,163.545073
58,06_0058.JPG,2022-10-09T11:04:37,32.36582435,109.6383618,839.21,-0.653172,-1.36364,168.787637,164.931631
59,06_0059.JPG,2022-10-09T11:04:40,32.36530296,109.6385337,839.18,-4.108107,-1.483961,167.005738,163.596639
60,06_0060.JPG,2022-10-09T11:04:42,32.36478729,109.63874,839.22,0.699009,-1.163104,172.334246,162.834605
61,06_0061.JPG,2022-10-09T11:04:45,32.36427163,109.6389119,838.88,0.939651,-0.315127,174.700561,164.175327
62,06_0062.JPG,2022-10-09T11:04:48,32.36374451,109.6390723,838.71,-3.563797,2.142862,172.191006,163.831552
63,06_0063.JPG,2022-10-09T11:04:50,32.36322885,109.6392556,838.7,-2.022541,2.297561,174.597429,163.745608
64,06_0064.JPG,2022-10-09T11:04:53,32.36271319,109.6394504,838.95,2.830412,4.921707,171.280003,162.141326
65,06_0065.JPG,2022-10-09T11:04:55,32.3621918,109.6396338,840.44,-0.893814,1.827735,172.907203,164.547749
66,06_0066.JPG,2022-10-09T11:04:58,32.3616704,109.6398057,840.16,-2.778845,-1.048513,176.660077,165.286865
67,06_0067.JPG,2022-10-09T11:05:00,32.36114901,109.6399546,839.51,-1.271966,0.595876,177.141362,165.34989
68,06_0068.JPG,2022-10-09T11:05:03,32.36062762,109.6401265,838.79,-1.478231,0.166158,171.709722,162.846065
69,06_0069.JPG,2022-10-09T11:05:05,32.36010623,109.6403099,840.11,-2.658524,-0.085944,177.97788,163.877389
70,06_0070.JPG,2022-10-09T11:05:08,32.35958484,109.6404932,839.7,-1.025594,-0.555769,172.643643,162.399157
71,06_0071.JPG,2022-10-09T11:05:10,32.35906918,109.6406766,839.52,-2.71009,-0.635983,176.448083,164.140949
72,06_0072.JPG,2022-10-09T11:05:13,32.35855351,109.6408599,839.74,1.655848,-1.375099,176.092849,163.848741
73,06_0073.JPG,2022-10-09T11:05:15,32.35803212,109.6410203,839.52,1.2204,-0.498473,177.0325,164.198245
74,06_0074.JPG,2022-10-09T11:05:18,32.35751073,109.6412037,839.26,-0.716197,0.687549,178.000798,163.355997
75,06_0075.JPG,2022-10-09T11:05:20,32.35698934,109.6413985,839,0.355234,-0.022918,179.318601,163.562262
76,06_0076.JPG,2022-10-09T11:05:23,32.35647368,109.6415589,839.29,2.629876,-0.085944,177.42784,164.564938
77,06_0077.JPG,2022-10-09T11:05:26,32.35594656,109.6417308,839.39,-3.856006,0.223454,-179.289953,164.828499
78,06_0078.JPG,2022-10-09T11:05:28,32.35543089,109.6419141,839.66,0.939651,-0.595876,176.098578,163.247135
79,06_0079.JPG,2022-10-09T11:05:31,32.3549095,109.6420975,840.77,3.088243,-1.604282,178.940449,164.055005
80,06_0080.JPG,2022-10-09T11:05:33,32.35438811,109.6422579,839.34,-3.563797,-0.068755,176.20744,165.61918
81,06_0081.JPG,2022-10-09T11:05:36,32.35387245,109.6424413,838.33,4.257076,2.091296,177.553891,162.582504
82,06_0082.JPG,2022-10-09T11:05:38,32.35334533,109.6426017,838.81,0.94538,2.17724,178.957638,165.155084
83,06_0083.JPG,2022-10-09T11:05:41,32.35282967,109.642785,839.89,-2.274642,-1.180293,174.293761,161.946521
84,06_0084.JPG,2022-10-09T11:05:44,32.35230827,109.6429684,840.02,0.246372,-0.475555,-178.2529,165.040493
85,06_0085.JPG,2022-10-09T11:05:46,32.35179261,109.6431403,840.24,0.527121,-2.240265,177.765886,164.782662
86,06_0086.JPG,2022-10-09T11:05:49,32.35126549,109.6433007,839.07,-0.108862,0.309397,174.574511,163.436211
87,06_0087.JPG,2022-10-09T11:05:51,32.35074983,109.6434955,838.81,-2.412152,1.638659,175.903773,163.224217
88,06_0088.JPG,2022-10-09T11:05:54,32.35023417,109.6436789,838.75,-0.905273,2.647065,176.48246,163.264324
89,06_0089.JPG,2022-10-09T11:05:56,32.34971278,109.6438507,839.11,-3.380451,2.44653,175.164657,163.934684
90,06_0090.JPG,2022-10-09T11:05:59,32.34919711,109.6440341,839.73,-0.097403,2.58404,175.651671,164.742555
91,06_0091.JPG,2022-10-09T11:06:01,32.34866999,109.644206,839.77,-0.859437,1.976704,176.728832,164.553479
92,06_0092.JPG,2022-10-09T11:06:04,32.34815433,109.6443893,839.91,-0.257831,1.610011,175.697508,163.31016
93,06_0093.JPG,2022-10-09T10:29:11,32.33920473,109.6614176,499.39,-1.569904,8.926682,-20.855664,44.324015
94,06_0094.JPG,2022-10-09T10:29:12,32.33920473,109.6614176,499.34,-1.730333,8.909494,-20.689506,-157.248267
95,06_0095.JPG,2022-10-09T10:29:14,32.33920473,109.6614176,499.31,-1.587093,8.898035,-20.517619,26.000825
96,06_0096.JPG,2022-10-09T10:39:23,32.33919327,109.6614062,498.57,-1.673037,9.035544,-7.620339,-91.140396
97,06_0097.JPG,2022-10-09T10:39:25,32.33919327,109.6614062,498.65,-1.541256,9.087111,-7.723471,-61.386698
98,06_0098.JPG,2022-10-09T10:39:28,32.33919327,109.6614062,498.65,-1.667307,9.035544,-7.855251,133.023611
99,06_0099.JPG,2022-10-09T10:43:23,32.35074983,109.655837,840.15,4.961815,-0.446907,-16.197517,-15.75061
100,06_0100.JPG,2022-10-09T10:43:26,32.35127695,109.6556995,838.68,-8.382373,0.578687,-17.65283,-17.79034
101,06_0101.JPG,2022-10-09T10:43:30,32.35178115,109.6554703,839.89,4.07373,0.590147,-14.7995,-18.535185
102,06_0102.JPG,2022-10-09T10:43:33,32.35230827,109.6553099,839.34,3.191375,-0.481285,-14.564587,-14.707827
103,06_0103.JPG,2022-10-09T10:43:36,32.35282967,109.655138,839.43,-0.492744,0.658901,-13.693691,-17.584075
104,06_0104.JPG,2022-10-09T10:43:40,32.35334533,109.6549547,838.69,-0.126051,1.890761,-16.925173,-17.223111
105,06_0105.JPG,2022-10-09T10:43:43,32.35386672,109.6547713,839.59,0.257831,0.452637,-15.487049,-15.028683
106,06_0106.JPG,2022-10-09T10:43:46,32.35439384,109.6546109,839.45,-0.435448,0.550039,-15.504238,-14.415618
107,06_0107.JPG,2022-10-09T10:43:50,32.3549095,109.654439,839.94,-1.890761,-0.521392,-20.105089,-18.821664
108,06_0108.JPG,2022-10-09T10:43:53,32.35542516,109.6542442,839.48,1.008406,1.180293,-18.32892,-16.822041
109,06_0109.JPG,2022-10-09T10:43:56,32.35594656,109.6540838,839.45,-6.021786,-0.54431,-12.032114,-13.877038
110,06_0110.JPG,2022-10-09T10:44:00,32.35646795,109.6539004,839.56,-0.916732,0.630254,-15.544345,-17.016847
111,06_0111.JPG,2022-10-09T10:44:03,32.35698934,109.6537285,839.35,-4.990462,-1.094349,-15.33808,-16.357945
112,06_0112.JPG,2022-10-09T10:44:06,32.357505,109.6535337,839.33,-0.27502,-0.779223,-16.501184,-17.349162
113,06_0113.JPG,2022-10-09T10:44:10,32.35802639,109.6533618,839.32,-2.904896,-0.739116,-15.670396,-14.289567
114,06_0114.JPG,2022-10-09T10:44:13,32.35854778,109.65319,839.3,-1.35218,2.205888,-14.782311,-16.369404
115,06_0115.JPG,2022-10-09T10:44:17,32.35906345,109.6529952,840.46,7.265105,-1.541256,-20.128007,-16.386593
116,06_0116.JPG,2022-10-09T10:44:20,32.35958484,109.6528462,840,5.689471,-2.72155,-17.165816,-13.962981
117,06_0117.JPG,2022-10-09T10:44:23,32.36010623,109.6526743,839.46,-0.727656,-4.194051,-19.343055,-17.549697
118,06_0118.JPG,2022-10-09T10:44:27,32.36062189,109.652468,837.96,-0.504203,-0.67609,-19.217004,-18.506537
119,06_0119.JPG,2022-10-09T10:44:30,32.36114328,109.6522961,838.99,0.143239,1.827735,-11.361753,-14.415618
120,06_0120.JPG,2022-10-09T10:44:34,32.36166467,109.6521357,839.57,-1.695955,0.687549,-14.650531,-14.776582
121,06_0121.JPG,2022-10-09T10:44:37,32.36218034,109.6519409,839.62,-0.893814,0.647442,-13.206677,-17.727314
122,06_0122.JPG,2022-10-09T10:44:41,32.36270173,109.651769,840.43,-1.35791,-2.194428,-10.427832,-13.02906
123,06_0123.JPG,2022-10-09T10:44:45,32.36322312,109.6516086,838.36,-0.630254,2.664254,-12.089409,-15.005765
124,06_0124.JPG,2022-10-09T10:44:49,32.36373878,109.6514138,839.63,-2.498096,0.108862,-17.480942,-17.469483
125,06_0125.JPG,2022-10-09T10:44:52,32.3642659,109.6512534,838.43,-4.858682,4.623769,-14.765122,-16.650154
126,06_0126.JPG,2022-10-09T10:44:56,32.36478157,109.6510586,841.17,0.607335,-0.286479,-10.714311,-14.444266
127,06_0127.JPG,2022-10-09T10:45:00,32.36530296,109.6508981,839.05,-0.074485,0.670361,-11.161218,-16.111573
128,06_0128.JPG,2022-10-09T10:45:03,32.36581862,109.6507148,839.94,0.464096,-1.08862,-14.003089,-15.177652
129,06_0129.JPG,2022-10-09T10:45:07,32.36634001,109.6505429,838.52,-1.014135,2.933544,-14.020277,-17.183004
130,06_0130.JPG,2022-10-09T10:45:11,32.3668614,109.6503595,839.09,-3.52369,2.71009,-19.050847,-16.822041
131,06_0131.JPG,2022-10-09T10:45:15,32.36737706,109.6501647,839.12,-1.037054,3.311696,-14.925551,-16.071466
132,06_0132.JPG,2022-10-09T10:45:19,32.36789846,109.6500043,840.83,-1.873572,0.338045,-15.47559,-14.879714
133,06_0133.JPG,2022-10-09T10:45:23,32.36842558,109.6498439,840.75,-3.580986,-2.629876,-15.498508,-14.404159
134,06_0134.JPG,2022-10-09T10:45:26,32.36894124,109.6496605,838.27,-2.142862,1.804817,-17.578345,-16.237624
135,06_0135.JPG,2022-10-09T10:45:30,32.3694569,109.6494543,839.48,8.983978,0.458366,-23.044363,-16.380863
136,06_0136.JPG,2022-10-09T10:45:34,32.36998402,109.6493053,840.17,-5.804062,-2.595499,-21.210898,-19.131061
137,06_0137.JPG,2022-10-09T10:45:37,32.37049968,109.649122,839.3,-1.237589,0,-9.900711,-14.083303
138,06_0138.JPG,2022-10-09T10:45:41,32.37102108,109.6489501,839.1,0.080214,-0.028648,-13.905686,-17.429376
139,06_0139.JPG,2022-10-09T10:45:44,32.37153674,109.6487667,839.2,2.572581,3.346074,-10.112705,-18.781557
140,06_0140.JPG,2022-10-09T10:45:48,32.37205813,109.6485834,840.67,0.246372,-1.684496,-8.399561,-13.808283
141,06_0141.JPG,2022-10-09T10:45:51,32.37257952,109.6484229,840.41,2.154321,-3.500772,-5.872817,-15.819365
142,06_0142.JPG,2022-10-09T10:46:45,32.37233888,109.6466812,839.87,-4.663876,-2.131403,163.602369,159.752092
143,06_0143.JPG,2022-10-09T10:46:47,32.37182895,109.6469103,839.99,2.692902,-2.566851,159.402588,161.299078
144,06_0144.JPG,2022-10-09T10:46:49,32.37131901,109.6470937,838.45,2.360586,-0.962569,160.290673,162.284566
145,06_0145.JPG,2022-10-09T10:46:52,32.37079762,109.647277,837.13,3.598175,4.234158,157.110757,164.39878
146,06_0146.JPG,2022-10-09T10:46:54,32.3702705,109.6474489,839.1,-2.114214,4.245617,168.271975,164.519101
147,06_0147.JPG,2022-10-09T10:46:57,32.36975484,109.6476323,839.73,-1.781899,1.650118,165.304053,162.542397
148,06_0148.JPG,2022-10-09T10:46:59,32.36923918,109.6478156,839.23,-6.554637,4.875871,165.229569,164.169597
149,06_0149.JPG,2022-10-09T10:47:02,32.36871779,109.6479875,840.74,2.463719,-0.870896,164.049276,164.771203
150,06_0150.JPG,2022-10-09T10:47:04,32.36819066,109.6481365,840.31,-5.190998,0.578687,170.363271,166.684882
151,06_0151.JPG,2022-10-09T10:47:06,32.36766927,109.6483084,840.05,-0.916732,-1.839195,167.773502,163.459129
152,06_0152.JPG,2022-10-09T10:47:09,32.36715361,109.6484917,839.95,0.532851,-2.028271,167.962578,162.914819
153,06_0153.JPG,2022-10-09T10:47:11,32.36663795,109.6486865,839.17,2.389234,-1.587093,165.813986,161.585557
154,06_0154.JPG,2022-10-09T10:47:13,32.36611656,109.6488699,839.56,-0.95684,-1.2204,164.891524,164.312836
155,06_0155.JPG,2022-10-09T10:47:16,32.36559517,109.6490303,838.93,-4.285724,-0.114592,161.980898,164.238352
156,06_0156.JPG,2022-10-09T10:47:18,32.36507377,109.6492136,839.62,-5.087865,-0.108862,165.132166,162.36478
157,06_0157.JPG,2022-10-09T10:47:21,32.36455811,109.6493855,840.12,-1.75898,-0.555769,171.543564,165.538966
158,06_0158.JPG,2022-10-09T10:47:23,32.36403672,109.6495574,839.41,0.67609,-1.90222,171.555023,164.94309
159,06_0159.JPG,2022-10-09T10:47:26,32.36351533,109.6497408,840.12,1.610011,-2.469448,170.770071,164.54202
160,06_0160.JPG,2022-10-09T10:47:28,32.36299394,109.6499126,839.11,1.059972,-0.475555,171.881609,165.07487
161,06_0161.JPG,2022-10-09T10:47:31,32.36246682,109.6500731,838.14,-4.726902,2.870519,176.6257,165.258217
162,06_0162.JPG,2022-10-09T10:47:33,32.36195115,109.6502564,838.4,-6.205133,5.477477,166.289541,161.344915
163,06_0163.JPG,2022-10-09T10:47:36,32.36143549,109.6504512,838.12,2.859059,4.457612,172.070685,164.6738
164,06_0164.JPG,2022-10-09T10:47:38,32.3609141,109.6506116,839.92,-4.446152,2.836141,164.192515,164.547749
165,06_0165.JPG,2022-10-09T10:47:40,32.36039844,109.650795,839.98,1.512609,0.8136,167.38389,163.940414
166,06_0166.JPG,2022-10-09T10:47:43,32.35987705,109.6509669,839.83,-1.375099,1.506879,164.817039,163.946143
167,06_0167.JPG,2022-10-09T10:47:45,32.35935565,109.6511388,839.42,0.074485,1.501149,165.08633,164.215434
168,06_0168.JPG,2022-10-09T10:47:47,32.35883426,109.6513221,839.4,-3.632552,2.142862,166.43278,162.800228
169,06_0169.JPG,2022-10-09T10:47:49,32.3583186,109.6515055,838.79,-1.49542,2.807493,172.81553,163.58518
170,06_0170.JPG,2022-10-09T10:47:52,32.35779721,109.6516773,839.2,0.343775,4.07946,171.835772,163.407563
171,06_0171.JPG,2022-10-09T10:47:54,32.35728155,109.6518607,839.16,0.893814,4.577933,170.91331,164.295648
172,06_0172.JPG,2022-10-09T10:47:56,32.35675443,109.6520326,841.15,-2.543933,-0.103132,173.617671,163.917496
173,06_0173.JPG,2022-10-09T10:47:58,32.35623876,109.6522045,840.19,-2.864789,0.022918,171.73837,163.779986
174,06_0174.JPG,2022-10-09T10:48:01,32.35571737,109.6523878,839.45,0.779223,1.197482,175.26206,163.241405
175,06_0175.JPG,2022-10-09T10:48:03,32.35520171,109.6525597,839.36,-1.197482,1.461042,170.999254,165.08633
176,06_0176.JPG,2022-10-09T10:48:05,32.35467459,109.6527201,839.73,-2.922085,-0.928192,175.571457,164.484724
177,06_0177.JPG,2022-10-09T10:48:08,32.3541532,109.6529035,840.18,-2.635606,-1.713144,167.66464,164.055005
178,06_0178.JPG,2022-10-09T10:48:10,32.35363754,109.6530754,840.02,-0.527121,-2.016811,176.442353,164.587856
179,06_0179.JPG,2022-10-09T10:48:13,32.35311614,109.6532473,839.4,-0.779223,-1.873572,175.817829,163.298701
180,06_0180.JPG,2022-10-09T10:48:15,32.35259475,109.6534306,839.59,2.125673,-0.67609,177.210116,164.118031
181,06_0181.JPG,2022-10-09T10:48:18,32.35207909,109.6536139,838.58,0.521392,0.796411,172.826989,161.95225
182,06_0182.JPG,2022-10-09T10:48:20,32.35156343,109.6538088,838.61,2.796034,2.532473,175.451136,164.043546
183,06_0183.JPG,2022-10-09T10:48:22,32.35104204,109.6539692,839.7,-1.168834,1.306344,172.156629,163.877389
184,06_0184.JPG,2022-10-09T10:48:25,32.35051492,109.6541411,839.82,-0.338045,0.699009,170.609643,164.13522
185,06_0185.JPG,2022-10-09T10:49:40,32.35307604,109.6515169,838.74,0.211994,3.174186,-19.199816,-15.968334
186,06_0186.JPG,2022-10-09T10:49:44,32.35359743,109.6513565,839.64,-1.867842,1.380828,-18.489348,-15.699044
187,06_0187.JPG,2022-10-09T10:49:47,32.35411882,109.6511617,839.5,-0.360963,2.016811,-17.274678,-17.417917
188,06_0188.JPG,2022-10-09T10:49:51,32.35463448,109.6509783,839.49,-0.469825,3.517961,-17.435106,-15.446942
189,06_0189.JPG,2022-10-09T10:49:54,32.35515587,109.6508065,840.11,0.103132,-0.051566,-21.354137,-18.0539
190,06_0190.JPG,2022-10-09T10:49:58,32.35567727,109.650646,839.36,-1.312073,0.859437,-15.303703,-12.960305
191,06_0191.JPG,2022-10-09T10:50:02,32.35619866,109.6504741,840.43,-3.437747,-2.17151,-17.92212,-16.982469
192,06_0192.JPG,2022-10-09T10:50:05,32.35671432,109.6502793,839.01,-1.673037,0.343775,-25.628402,-17.257489
193,06_0193.JPG,2022-10-09T10:50:09,32.35723571,109.6501074,838.07,-0.555769,1.844924,-18.959173,-14.828148
194,06_0194.JPG,2022-10-09T10:50:12,32.3577571,109.6499356,839.14,1.35791,3.976327,-20.849934,-17.051224
195,06_0195.JPG,2022-10-09T10:50:15,32.35827276,109.6497408,840.01,3.288778,2.647065,-24.877827,-18.907607
196,06_0196.JPG,2022-10-09T10:50:19,32.35879416,109.6495689,839.83,-1.420935,0.584417,-23.290734,-15.968334
197,06_0197.JPG,2022-10-09T10:50:22,32.35931555,109.6494199,839.76,-3.592445,-0.53858,-20.019145,-12.748311
198,06_0198.JPG,2022-10-09T10:50:26,32.35983694,109.6492251,839.58,-0.103132,-0.383882,-20.700965,-19.297219
199,06_0199.JPG,2022-10-09T10:50:29,32.3603526,109.6490417,838.71,1.271966,2.17151,-19.245652,-16.352215
200,06_0200.JPG,2022-10-09T10:50:32,32.36087399,109.6488584,839.47,-0.721927,1.329262,-24.608537,-17.343432
201,06_0201.JPG,2022-10-09T10:50:36,32.36138965,109.6486865,839.04,1.833465,1.49542,-21.709371,-15.149004
202,06_0202.JPG,2022-10-09T10:50:39,32.36191105,109.6485261,839.14,-2.200158,2.555392,-21.17652,-15.487049
203,06_0203.JPG,2022-10-09T10:50:43,32.36243244,109.6483427,840.17,2.698631,2.44653,-23.239168,-16.999658
204,06_0204.JPG,2022-10-09T10:50:46,32.36295383,109.6481708,838.41,3.248671,1.145916,-18.157033,-14.730745
205,06_0205.JPG,2022-10-09T10:50:50,32.36347522,109.647999,839.82,0.882355,0.286479,-21.102036,-17.933579
206,06_0206.JPG,2022-10-09T10:50:53,32.36399661,109.6478156,838.84,-1.375099,1.346451,-16.83923,-17.188734
207,06_0207.JPG,2022-10-09T10:50:56,32.36451227,109.6476323,840.23,-0.00573,1.890761,-20.649399,-17.555427
208,06_0208.JPG,2022-10-09T10:51:00,32.36503367,109.6474489,839.77,-1.266237,-0.716197,-17.933579,-15.252137
209,06_0209.JPG,2022-10-09T10:51:03,32.36555506,109.647277,839.96,-0.355234,0.080214,-20.798368,-14.318215
210,06_0210.JPG,2022-10-09T10:51:06,32.36607645,109.6471166,839.41,-2.4408,-1.432394,-19.870176,-16.907985
211,06_0211.JPG,2022-10-09T10:51:10,32.36659211,109.6469333,839.43,0.40107,-2.320479,-19.325866,-16.352215
212,06_0212.JPG,2022-10-09T10:51:13,32.3671135,109.6467614,838.05,-3.019488,3.220023,-18.644047,-14.507291
213,06_0213.JPG,2022-10-09T10:51:17,32.36763489,109.6465895,840.99,-4.371668,0.332316,-26.865991,-15.309432
214,06_0214.JPG,2022-10-09T10:51:21,32.36815056,109.6464061,838.61,-5.912924,1.271966,-24.132982,-16.203246
215,06_0215.JPG,2022-10-09T10:51:25,32.36866622,109.6462113,838.67,-4.136755,3.323155,-24.16736,-14.455725
216,06_0216.JPG,2022-10-09T10:51:28,32.36919334,109.6460394,839.89,1.678766,1.925138,-23.817856,-16.644424
217,06_0217.JPG,2022-10-09T10:51:31,32.369709,109.6458676,840.06,-1.380828,1.564175,-20.569185,-14.79377
218,06_0218.JPG,2022-10-09T10:51:35,32.37023039,109.6456957,839.4,-1.77044,3.53515,-24.385084,-15.830824
219,06_0219.JPG,2022-10-09T10:51:39,32.37075179,109.6455238,839.05,-4.61231,3.781521,-24.373625,-16.552751
220,06_0220.JPG,2022-10-09T10:51:43,32.37127318,109.6453404,839.77,-3.741414,1.541256,-23.995472,-14.93701
221,06_0221.JPG,2022-10-09T10:51:46,32.37179457,109.64518,839.97,-2.492366,-1.323533,-20.150926,-15.464131
222,06_0222.JPG,2022-10-09T10:52:39,32.37155966,109.6434726,838.03,10.009573,0.916732,162.656988,161.121462
223,06_0223.JPG,2022-10-09T10:52:42,32.37103826,109.6436559,838.17,-1.678766,3.506502,163.934684,162.187163
224,06_0224.JPG,2022-10-09T10:52:44,32.37052833,109.6438507,838.92,-0.825059,4.262806,163.189839,162.880442
