num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
47,09_0047.JPG,2019-06-15T13:46:03,30.95073892,120.1091082,546.57,1.781899,-1.031324,-47.910731,-50.208292
48,09_0048.JPG,2019-06-15T13:46:08,30.95132333,120.1083061,546.34,1.380828,-0.790682,-47.326314,-50.116618
49,09_0049.JPG,2019-06-15T13:46:14,30.95190775,120.1075154,546.47,1.306344,-0.435448,-48.340449,-51.371396
50,09_0050.JPG,2019-06-15T13:46:19,30.95247498,120.1067018,546.39,1.552716,0.068755,-48.718601,-51.629227
51,09_0051.JPG,2019-06-15T13:46:25,30.95304794,120.1058882,546.51,1.965245,-0.194806,-46.70179,-49.973379
52,09_0052.JPG,2019-06-15T13:46:30,30.95363808,120.1050975,546.42,1.283425,0.097403,-47.286207,-50.786979
53,09_0053.JPG,2019-06-15T13:46:35,30.95419958,120.1042725,546.61,2.612688,-0.647442,-46.948162,-50.49477
54,09_0054.JPG,2019-06-15T13:46:40,30.954784,120.1034818,546.62,1.541256,-0.418259,-46.541362,-50.042134
55,09_0055.JPG,2019-06-15T13:46:45,30.95535696,120.1026796,546.48,1.426665,-0.504203,-45.905379,-49.388962
56,09_0056.JPG,2019-06-15T13:46:51,30.95593564,120.101866,546.47,2.30329,-0.297938,-45.240748,-48.827463
57,09_0057.JPG,2019-06-15T13:46:56,30.95651433,120.1010639,546.68,1.925138,-0.469825,-46.335097,-49.81868
58,09_0058.JPG,2019-06-15T13:47:01,30.95709875,120.1002732,546.35,0.280749,0.00573,-44.788111,-47.962297
59,09_0059.JPG,2019-06-15T13:47:06,30.95768889,120.0994825,546.56,0.114592,-0.246372,-48.351908,-51.503176
60,09_0060.JPG,2019-06-15T13:47:11,30.95825612,120.0986689,546.57,1.249048,-0.825059,-46.890866,-50.546337
61,09_0061.JPG,2019-06-15T13:47:17,30.95882908,120.0978553,546.48,2.389234,-0.532851,-45.326691,-48.667035
62,09_0062.JPG,2019-06-15T13:47:22,30.95940777,120.0970646,546.5,2.228806,-0.458366,-46.283531,-49.54939
63,09_0063.JPG,2019-06-15T13:47:27,30.959975,120.0962396,546.72,3.472124,-0.81933,-45.131886,-48.689953
64,09_0064.JPG,2019-06-15T13:47:32,30.96058233,120.0954604,546.39,-1.2204,-0.739116,-45.33815,-48.088348
65,09_0065.JPG,2019-06-15T13:47:37,30.96114956,120.0946582,546.41,1.443854,-0.257831,-47.50966,-50.173914
66,09_0066.JPG,2019-06-15T13:47:42,30.96172825,120.0938446,546.53,0.584417,-0.492744,-48.363367,-50.024945
67,09_0067.JPG,2019-06-15T13:47:47,30.96230693,120.0930539,546.56,0.773493,-0.452637,-47.028376,-49.451987
68,09_0068.JPG,2019-06-15T13:47:52,30.96289135,120.0922518,546.31,0.389611,-0.26929,-47.314855,-49.228534
69,09_0069.JPG,2019-06-15T13:47:57,30.96347577,120.0914611,546.52,-0.126051,0.464096,-48.483689,-50.786979
70,09_0070.JPG,2019-06-15T13:48:02,30.964043,120.0906361,546.51,2.389234,-0.126051,-49.01081,-51.881328
71,09_0071.JPG,2019-06-15T13:48:08,30.96461022,120.0898339,546.49,2.16578,0.040107,-48.386286,-50.821356
72,09_0072.JPG,2019-06-15T13:48:13,30.9652061,120.0890432,546.39,0.292208,-0.091673,-48.896218,-50.76979
73,09_0073.JPG,2019-06-15T13:48:18,30.96577333,120.0882411,546.66,1.375099,-0.395341,-48.982162,-50.855734
74,09_0074.JPG,2019-06-15T13:48:23,30.96635774,120.0874275,546.59,1.369369,-0.338045,-47.492472,-49.675441
75,09_0075.JPG,2019-06-15T13:48:28,30.96694789,120.0866483,546.43,1.535527,-0.246372,-50.597903,-52.219373
76,09_0076.JPG,2019-06-15T13:48:33,30.96750939,120.0858347,546.58,2.011082,-0.532851,-51.45734,-53.038703
77,09_0077.JPG,2019-06-15T13:48:38,30.96807089,120.0850096,546.6,2.807493,-0.756304,-49.492094,-51.239616
78,09_0078.JPG,2019-06-15T13:48:43,30.96867249,120.0842304,546.58,0.928192,-0.658901,-49.027999,-51.027621
79,09_0079.JPG,2019-06-15T13:48:48,30.96923972,120.0834168,546.26,1.186023,-0.206265,-50.236939,-51.892788
80,09_0080.JPG,2019-06-15T13:48:53,30.96982987,120.0826261,546.48,0.773493,-0.343775,-48.816004,-49.990568
81,09_0081.JPG,2019-06-15T13:48:58,30.97038564,120.0818011,546.57,3.002299,-0.332316,-50.701035,-52.121971
82,09_0082.JPG,2019-06-15T13:49:03,30.97098151,120.0810104,546.47,-0.882355,-0.383882,-49.749925,-50.586444
83,09_0083.JPG,2019-06-15T13:49:08,30.97153728,120.0801853,546.6,2.675713,-0.572958,-50.150996,-51.03908
84,09_0084.JPG,2019-06-15T13:49:13,30.97211597,120.0793832,546.71,1.552716,-1.048513,-49.222804,-49.325937
85,09_0085.JPG,2019-06-15T13:49:18,30.97270612,120.0785925,546.53,1.059972,-1.071431,-48.483689,-49.41188
86,09_0086.JPG,2019-06-15T13:49:23,30.97327335,120.0777674,546.63,3.082513,-1.094349,-49.348855,-50.156725
87,09_0087.JPG,2019-06-15T13:49:28,30.9738463,120.0769653,546.45,1.75898,-1.466772,-48.810275,-49.039458
88,09_0088.JPG,2019-06-15T13:49:33,30.97444218,120.0761861,546.48,0.939651,-1.438124,-48.844652,-49.091024
89,09_0089.JPG,2019-06-15T13:49:39,30.97503806,120.0753954,546.28,1.168834,-1.340721,-50.850004,-51.033351
90,09_0090.JPG,2019-06-15T13:49:44,30.97560528,120.0745932,546.42,1.249048,-1.277696,-52.39699,-51.921435
91,09_0091.JPG,2019-06-15T13:49:49,30.97617824,120.0737796,546.47,2.314749,-0.847978,-51.17659,-50.970325
92,09_0092.JPG,2019-06-15T13:49:53,30.9767512,120.072966,546.59,1.695955,-1.111538,-50.970325,-50.426016
93,09_0093.JPG,2019-06-15T13:49:58,30.97732989,120.0721754,546.55,0.693279,-1.398017,-49.812951,-49.297289
94,09_0094.JPG,2019-06-15T13:50:03,30.97792003,120.0713732,546.35,0.750575,-1.277696,-51.010433,-51.18232
95,09_0095.JPG,2019-06-15T13:50:08,30.97849872,120.0705711,546.35,1.2204,-0.911003,-51.657875,-51.45734
96,09_0096.JPG,2019-06-15T13:50:13,30.97906022,120.0697575,546.42,2.813223,-1.014135,-50.214021,-50.299965
97,09_0097.JPG,2019-06-15T13:50:18,30.97963891,120.0689439,546.34,2.331938,-0.498473,-49.635334,-50.013486
98,09_0098.JPG,2019-06-15T13:50:23,30.98021186,120.0681417,546.59,2.223076,-1.323533,-48.764438,-49.778573
99,09_0099.JPG,2019-06-15T13:50:28,30.98077909,120.0673396,546.74,2.503826,-1.231859,-46.300719,-48.592551
100,09_0100.JPG,2019-06-15T13:50:33,30.98136924,120.0665375,546.37,0.624524,-0.928192,-45.355339,-47.2461
101,09_0101.JPG,2019-06-15T13:50:38,30.98195366,120.0657468,546.46,2.320479,-1.208941,-48.403475,-49.887435
102,09_0102.JPG,2019-06-15T13:50:43,30.98252661,120.0649332,546.44,1.535527,-1.35218,-46.873677,-48.065429
103,09_0103.JPG,2019-06-15T13:50:48,30.98312249,120.064154,546.49,1.100079,-1.569904,-48.174291,-49.211345
104,09_0104.JPG,2019-06-15T13:50:53,30.98370118,120.0633518,546.49,1.799087,-1.518338,-48.05397,-49.205615
105,09_0105.JPG,2019-06-15T13:50:58,30.98429705,120.0625497,546.4,0.721927,-1.432394,-50.254128,-51.021892
106,09_0106.JPG,2019-06-15T13:51:03,30.9848872,120.061759,546.67,0.148969,-2.028271,-52.1277,-52.786602
107,09_0107.JPG,2019-06-15T13:51:08,30.98542578,120.0609339,546.61,3.546609,-2.045459,-51.388585,-51.86414
108,09_0108.JPG,2019-06-15T13:51:13,30.98598728,120.0601089,546.25,2.807493,-1.541256,-50.08797,-50.64374
109,09_0109.JPG,2019-06-15T13:51:18,30.98655451,120.0592838,546.27,2.589769,-1.260507,-47.280477,-47.137238
110,09_0110.JPG,2019-06-15T13:51:23,30.98716184,120.0585275,546.48,-0.206265,-1.014135,-49.509283,-48.523796
111,09_0111.JPG,2019-06-15T13:51:28,30.98774626,120.0577139,546.6,0.968299,-1.094349,-49.583768,-48.518066
112,09_0112.JPG,2019-06-15T13:51:34,30.98831349,120.0569118,546.47,3.030947,-1.323533,-51.216697,-50.282776
113,09_0113.JPG,2019-06-15T13:51:38,30.9888979,120.0561096,546.41,0.53858,-1.122997,-48.770168,-48.409204
114,09_0114.JPG,2019-06-15T13:51:44,30.9894594,120.055296,546.58,2.555392,-1.243318,-49.698359,-49.486365
115,09_0115.JPG,2019-06-15T13:51:49,30.99004955,120.0545053,546.55,0.429718,-1.191752,-47.52112,-47.887813
116,09_0116.JPG,2019-06-15T13:51:54,30.99061105,120.0536917,546.41,2.973651,-1.008406,-49.073835,-49.486365
117,09_0117.JPG,2019-06-15T13:51:59,30.99122984,120.052924,546.38,-1.403747,-1.208941,-50.426016,-50.569255
118,09_0118.JPG,2019-06-15T13:52:04,30.99177988,120.0520875,546.65,2.859059,-1.529797,-48.695683,-50.082241
119,09_0119.JPG,2019-06-15T13:52:09,30.99237576,120.0512968,546.54,0.567228,-1.409476,-49.291559,-50.185373
120,09_0120.JPG,2019-06-15T13:52:15,30.99294299,120.0504946,546.42,2.102755,-1.63293,-46.804922,-48.535255
121,09_0121.JPG,2019-06-15T13:52:20,30.99351594,120.049681,546.37,0.847978,-1.243318,-49.165508,-50.345801
122,09_0122.JPG,2019-06-15T13:52:25,30.99408317,120.0488674,546.42,3.231482,-1.455313,-46.547091,-47.79041
123,09_0123.JPG,2019-06-15T13:52:30,30.99470197,120.0480997,546.63,0.360963,-1.575634,-50.76979,-51.715171
124,09_0124.JPG,2019-06-15T13:52:35,30.99526347,120.0472861,546.48,0.360963,-1.552716,-49.348855,-50.259858
125,09_0125.JPG,2019-06-15T13:52:40,30.99584215,120.0464839,546.45,1.151645,-1.398017,-49.41761,-50.042134
126,09_0126.JPG,2019-06-15T13:52:45,30.99640938,120.0456703,546.56,2.652795,-1.524068,-50.357261,-50.964596
127,09_0127.JPG,2019-06-15T13:52:50,30.99698807,120.0448682,546.42,0.95111,-1.208941,-50.042134,-49.96192
128,09_0128.JPG,2019-06-15T13:52:54,30.99745789,120.0441921,546.64,2.561121,-1.398017,-49.165508,-49.81868
129,09_0129.JPG,2019-06-15T13:53:41,30.99550411,120.0423472,546.16,-0.796411,-1.478231,124.091199,126.216873
130,09_0130.JPG,2019-06-15T13:53:46,30.99497699,120.0431952,546.39,4.354479,-1.678766,126.709616,128.938422
131,09_0131.JPG,2019-06-15T13:53:51,30.9943983,120.0440088,546.62,2.515285,-1.867842,128.336817,130.886479
132,09_0132.JPG,2019-06-15T13:53:55,30.99378523,120.0447651,546.39,-0.911003,-1.105809,127.597701,130.130174
133,09_0133.JPG,2019-06-15T13:53:59,30.99324092,120.0456016,546.36,2.664254,-1.014135,127.569053,129.952558
134,09_0134.JPG,2019-06-15T13:54:04,30.99262213,120.0463693,546.28,-1.025594,-0.905273,128.004501,130.726051
135,09_0135.JPG,2019-06-15T13:54:08,30.99207782,120.0471944,546.62,3.168457,-1.014135,127.889909,129.975476
136,09_0136.JPG,2019-06-15T13:54:13,30.99148194,120.0479965,546.43,1.294885,-1.254778,127.889909,129.889532
137,09_0137.JPG,2019-06-15T13:54:17,30.99089753,120.0487872,546.57,2.549662,-0.899544,129.540028,131.14431
138,09_0138.JPG,2019-06-15T13:54:22,30.99031311,120.0495894,546.49,1.856383,-1.163104,127.196631,129.133228
139,09_0139.JPG,2019-06-15T13:54:26,30.98972296,120.05038,546.36,-0.200535,-0.974028,125.357436,128.193577
140,09_0140.JPG,2019-06-15T13:54:31,30.98919011,120.051228,546.36,4.016434,-1.122997,129.64889,131.161498
141,09_0141.JPG,2019-06-15T13:54:35,30.98864007,120.0520531,546.62,3.208564,-1.673037,130.960963,132.536597
142,09_0142.JPG,2019-06-15T13:54:39,30.98802128,120.0528094,546.39,0.240642,-1.249048,132.462113,133.802834
143,09_0143.JPG,2019-06-15T13:54:44,30.98745405,120.0536344,546.29,2.051189,-1.306344,130.634377,132.410546
144,09_0144.JPG,2019-06-15T13:54:48,30.98684672,120.0544137,546.4,-0.338045,-1.002676,131.8204,133.275713
145,09_0145.JPG,2019-06-15T13:54:53,30.98622792,120.0551585,546.43,-1.793358,-1.105809,127.832614,129.815048
146,09_0146.JPG,2019-06-15T13:54:57,30.98564923,120.0559721,546.46,0.601606,-1.546986,124.154225,126.159577
147,09_0147.JPG,2019-06-15T13:55:02,30.98508201,120.0567857,546.41,1.375099,-0.635983,121.793639,123.67867
148,09_0148.JPG,2019-06-15T13:55:06,30.98453197,120.0576108,546.54,1.449583,-1.501149,124.887611,126.807019
149,09_0149.JPG,2019-06-15T13:55:11,30.98398193,120.0584473,546.42,3.586716,-1.432394,127.099228,128.737887
150,09_0150.JPG,2019-06-15T13:55:15,30.98339751,120.059238,546.61,0.630254,-1.312073,127.677915,130.279143
151,09_0151.JPG,2019-06-15T13:55:20,30.98284174,120.060063,546.42,3.53515,-1.747521,129.631701,131.390682
152,09_0152.JPG,2019-06-15T13:55:24,30.98226878,120.0608766,546.43,2.182969,-1.289155,130.685943,132.565245
153,09_0153.JPG,2019-06-15T13:55:29,30.98166718,120.0616559,546.33,0.939651,-1.117268,130.531245,132.886101
154,09_0154.JPG,2019-06-15T13:55:33,30.98105984,120.0624351,546.44,-0.521392,-0.572958,128.577459,130.743239
155,09_0155.JPG,2019-06-15T13:55:37,30.98048115,120.0632372,546.26,1.598552,-0.429718,126.978907,129.213442
156,09_0156.JPG,2019-06-15T13:55:42,30.97989101,120.0640279,546.58,-0.309397,-0.842248,126.004878,128.319628
157,09_0157.JPG,2019-06-15T13:55:46,30.97932951,120.064853,546.63,2.257454,-0.968299,127.082039,128.548811
158,09_0158.JPG,2019-06-15T13:55:51,30.97875082,120.0656436,546.74,2.17151,-1.529797,127.781047,129.396788
159,09_0159.JPG,2019-06-15T13:55:55,30.97817213,120.0664458,546.52,0.635983,-1.386558,126.738264,128.371194
160,09_0160.JPG,2019-06-15T13:56:00,30.97760491,120.0672479,546.45,2.022541,-1.569904,128.033149,129.482732
161,09_0161.JPG,2019-06-15T13:56:04,30.97701476,120.0680615,546.55,1.249048,-1.512609,127.133605,129.030095
162,09_0162.JPG,2019-06-15T13:56:09,30.9764418,120.0688522,546.43,1.49542,-1.35218,126.93307,128.520163
163,09_0163.JPG,2019-06-15T13:56:13,30.97586884,120.0696658,546.32,1.867842,-1.08289,127.849802,128.858208
164,09_0164.JPG,2019-06-15T13:56:18,30.97529589,120.0704794,546.32,1.862113,-0.911003,127.437273,128.755076
165,09_0165.JPG,2019-06-15T13:56:22,30.9747172,120.0712701,546.33,0.68182,-0.338045,128.239414,129.081662
166,09_0166.JPG,2019-06-15T13:56:27,30.97414997,120.0720837,546.61,2.360586,-1.122997,128.783724,129.688997
167,09_0167.JPG,2019-06-15T13:56:31,30.97355409,120.0728858,546.39,0.641713,-0.830789,127.866991,129.287926
168,09_0168.JPG,2019-06-15T13:56:36,30.97296395,120.0736765,546.3,0.784952,-0.618794,128.749346,129.305115
169,09_0169.JPG,2019-06-15T13:56:40,30.97240818,120.0744901,546.44,2.028271,-0.624524,128.325357,128.514433
170,09_0170.JPG,2019-06-15T13:56:45,30.97181803,120.0752693,546.34,1.506879,-0.383882,129.259279,129.499921
171,09_0171.JPG,2019-06-15T13:56:49,30.97123362,120.0760829,546.27,0.68182,-0.143239,126.875774,127.528946
172,09_0172.JPG,2019-06-15T13:56:54,30.97069504,120.0769195,546.66,4.738361,-0.81933,130.296332,130.628648
173,09_0173.JPG,2019-06-15T13:56:58,30.97009916,120.0777216,546.52,1.776169,-0.555769,129.305115,130.680214
174,09_0174.JPG,2019-06-15T13:57:03,30.9695262,120.0785123,546.31,1.472502,-0.246372,128.543081,130.622918
175,09_0175.JPG,2019-06-15T13:57:07,30.96895324,120.0793144,546.42,1.970975,-0.171887,129.368141,131.402141
176,09_0176.JPG,2019-06-15T13:57:12,30.96835164,120.0801051,546.65,0.13178,-0.509932,129.580135,131.602676
177,09_0177.JPG,2019-06-15T13:57:16,30.96778441,120.0809187,546.5,3.2544,-0.572958,129.488462,131.55111
178,09_0178.JPG,2019-06-15T13:57:20,30.96721145,120.0817208,546.33,2.211617,-0.217724,128.9728,131.757375
179,09_0179.JPG,2019-06-15T13:57:25,30.96660985,120.0825115,546.42,0.68182,-0.395341,128.485786,131.104203
180,09_0180.JPG,2019-06-15T13:57:29,30.96603116,120.0833022,546.33,0.773493,-0.13178,126.944529,129.803588
181,09_0181.JPG,2019-06-15T13:57:34,30.9654582,120.0841158,546.53,1.787628,-0.41253,128.56027,130.983882
182,09_0182.JPG,2019-06-15T13:57:38,30.96487951,120.0849179,546.54,2.056918,-0.699009,126.325735,129.161876
183,09_0183.JPG,2019-06-15T13:57:43,30.96431229,120.0857315,546.51,1.678766,-0.509932,126.629402,129.37387
184,09_0184.JPG,2019-06-15T13:57:47,30.9637336,120.0865337,546.48,1.730333,-0.733386,128.417031,130.748969
185,09_0185.JPG,2019-06-15T13:57:51,30.96316064,120.0873473,546.48,1.724603,-0.590147,127.901369,130.748969
186,09_0186.JPG,2019-06-15T13:57:56,30.96255903,120.0881265,546.6,-0.338045,-0.704738,127.448732,130.319251
187,09_0187.JPG,2019-06-15T13:58:00,30.96197462,120.0889172,546.49,1.071431,-0.635983,126.159577,128.869667
188,09_0188.JPG,2019-06-15T13:58:05,30.96140166,120.0897193,546.38,1.168834,-0.527121,124.010985,127.540405
189,09_0189.JPG,2019-06-15T13:58:09,30.96084589,120.0905444,546.5,2.142862,-0.498473,126.165306,129.253549
190,09_0190.JPG,2019-06-15T13:58:13,30.96025001,120.0913351,546.53,0.928192,-0.383882,126.314276,129.276467
191,09_0191.JPG,2019-06-15T13:58:18,30.95968279,120.0921601,546.46,2.669983,-0.200535,127.076309,129.585865
192,09_0192.JPG,2019-06-15T13:58:22,30.9591041,120.0929508,546.57,0.343775,-0.584417,127.06485,129.843696
193,09_0193.JPG,2019-06-15T13:58:27,30.95851968,120.093753,546.59,1.042783,-0.744845,126.503352,129.562946
194,09_0194.JPG,2019-06-15T13:58:31,30.95792954,120.0945436,546.49,-0.00573,-0.624524,125.128253,128.42849
195,09_0195.JPG,2019-06-15T13:58:35,30.95739096,120.0953802,546.6,4.268536,-0.95684,127.316952,130.485408
196,09_0196.JPG,2019-06-15T13:58:39,30.95679508,120.0961594,546.52,0.555769,-0.95684,126.52054,130.261955
197,09_0197.JPG,2019-06-15T13:58:44,30.95621066,120.0969615,546.41,0.830789,-0.95684,125.552242,129.259279
198,09_0198.JPG,2019-06-15T13:58:48,30.95564343,120.0977751,546.35,2.360586,-1.037054,127.316952,130.221848
199,09_0199.JPG,2019-06-15T13:58:52,30.95506475,120.0985773,546.34,1.214671,-0.53858,126.193954,129.683267
200,09_0200.JPG,2019-06-15T13:58:57,30.95449179,120.0993794,546.43,1.415206,-0.372423,126.967447,130.519786
201,09_0201.JPG,2019-06-15T13:59:01,30.95390737,120.100193,546.67,1.942327,-0.687549,128.497245,131.579758
202,09_0202.JPG,2019-06-15T13:59:05,30.95331723,120.1009837,546.51,1.35791,-0.509932,127.569053,130.691673
203,09_0203.JPG,2019-06-15T13:59:09,30.95273281,120.1017744,546.41,1.071431,-0.41253,126.405949,129.488462
204,09_0204.JPG,2019-06-15T13:59:14,30.95215412,120.1025765,546.42,1.208941,-0.767763,126.188225,129.150417
205,09_0205.JPG,2019-06-15T13:59:18,30.95158689,120.1033901,546.61,1.822006,-1.025594,126.560647,129.677538
206,09_0206.JPG,2019-06-15T13:59:22,30.95101966,120.1042037,546.5,1.478231,-0.916732,126.377301,129.809318
207,09_0207.JPG,2019-06-15T13:59:26,30.95042379,120.1049829,546.37,1.059972,-0.515662,126.188225,129.855155
208,09_0208.JPG,2019-06-15T13:59:30,30.94985083,120.1057851,546.4,2.394964,-0.252101,126.646591,130.198929
209,09_0209.JPG,2019-06-15T13:59:35,30.94927787,120.1066101,546.27,1.919409,-0.67609,125.58089,129.093121
210,09_0210.JPG,2019-06-15T13:59:39,30.94871064,120.1074123,546.48,1.186023,-0.057296,126.268439,129.7864
211,09_0211.JPG,2019-06-15T13:59:43,30.94812623,120.1082259,546.65,2.549662,-0.750575,128.010231,131.0068
212,09_0212.JPG,2019-06-15T13:59:47,30.94753608,120.1090165,546.43,0.721927,-0.635983,127.196631,130.726051
213,09_0213.JPG,2019-06-15T13:59:51,30.94694593,120.1097958,546.33,0.286479,0.063025,125.98196,129.127498
214,09_0214.JPG,2019-06-15T13:59:56,30.94637871,120.1106094,546.55,2.423611,-0.911003,125.901746,129.121769
215,09_0215.JPG,2019-06-15T14:00:00,30.94579429,120.1114001,546.57,0.068755,-0.27502,125.494946,128.256602
216,09_0216.JPG,2019-06-15T14:00:04,30.9452156,120.1122137,546.51,1.294885,-0.784952,125.088146,128.789453
217,09_0217.JPG,2019-06-15T14:00:08,30.94465983,120.1130273,546.39,3.39764,-0.905273,126.222602,129.482732
218,09_0218.JPG,2019-06-15T14:00:12,30.94407542,120.1138409,546.22,1.386558,-0.498473,126.65805,129.671808
219,09_0219.JPG,2019-06-15T14:00:17,30.94350246,120.114643,546.39,0.94538,-0.068755,126.11947,129.270738
220,09_0220.JPG,2019-06-15T14:00:21,30.9429295,120.1154451,546.66,1.168834,-0.830789,127.437273,130.531245
221,09_0221.JPG,2019-06-15T14:00:25,30.94234508,120.1162358,546.49,1.443854,-0.8136,128.909774,131.642783
222,09_0222.JPG,2019-06-15T14:00:29,30.94176067,120.1170494,546.51,1.054242,-0.721927,128.033149,130.451031
223,09_0223.JPG,2019-06-15T14:00:33,30.94117052,120.1178401,546.45,0.303668,-0.847978,126.589295,129.391059
224,09_0224.JPG,2019-06-15T14:00:38,30.94060329,120.1186422,546.43,1.552716,-1.111538,127.20236,129.969746
