num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
45,04_0045.JPG,2018-10-24T12:30:51,32.19889882,119.9196884,543.47,-0.487014,3.265859,-10.341888,-12.140976
46,04_0046.JPG,2018-10-24T12:30:55,32.19988431,119.9194592,543.74,0.068755,0.435448,-8.743336,-9.694446
47,04_0047.JPG,2018-10-24T12:31:00,32.2008698,119.9192758,545.16,2.074107,-3.300237,-7.253646,-9.826226
48,04_0048.JPG,2018-10-24T12:31:04,32.20185529,119.9190696,544.06,-6.388479,-2.137133,-14.048925,-12.48475
49,04_0049.JPG,2018-10-24T12:31:09,32.20283504,119.9188519,542.84,-1.575634,-0.888085,-4.228429,-8.273511
50,04_0050.JPG,2018-10-24T12:31:14,32.20382626,119.918657,544.47,-2.383504,-1.970975,-6.365561,-10.31324
51,04_0051.JPG,2018-10-24T12:31:18,32.20480602,119.9184049,544.21,-0.779223,-2.887707,-9.677257,-10.204378
52,04_0052.JPG,2018-10-24T12:31:23,32.20579151,119.9182101,544.74,-0.744845,-2.687172,-6.319724,-9.562666
53,04_0053.JPG,2018-10-24T12:31:27,32.20678272,119.9180153,543.47,-0.630254,-2.257454,-4.933167,-10.387725
54,04_0054.JPG,2018-10-24T12:31:31,32.20776821,119.9178091,542.7,2.377775,-1.736062,-5.259753,-10.58253
55,04_0055.JPG,2018-10-24T12:31:36,32.20874797,119.9175913,543.68,-1.420935,-2.71009,-8.153189,-12.100869
56,04_0056.JPG,2018-10-24T12:31:41,32.20972773,119.9173392,541.93,4.973274,-0.160428,-8.227674,-9.940818
57,04_0057.JPG,2018-10-24T12:31:45,32.21071894,119.9171559,542.92,1.478231,2.257454,-10.639826,-10.290322
58,04_0058.JPG,2018-10-24T12:31:50,32.2116987,119.9169496,545.2,3.036676,-1.163104,-11.155488,-10.141353
59,04_0059.JPG,2018-10-24T12:31:54,32.21268419,119.9167434,543.25,0.739116,-0.504203,-10.903387,-9.23608
60,04_0060.JPG,2018-10-24T12:31:59,32.21367541,119.9165371,543.56,-0.882355,0.257831,-9.688716,-10.066868
61,04_0061.JPG,2018-10-24T12:32:03,32.21465516,119.9163194,543.48,2.629876,1.76471,-11.653962,-11.115381
62,04_0062.JPG,2018-10-24T12:32:07,32.21564638,119.9161131,544.02,1.145916,-0.762034,-9.247539,-9.018356
63,04_0063.JPG,2018-10-24T12:32:12,32.21663187,119.9159069,544.14,1.988164,-1.231859,-10.267404,-10.278863
64,04_0064.JPG,2018-10-24T12:32:16,32.21761736,119.9157006,542.57,0.658901,-0.063025,-7.631798,-10.668474
65,04_0065.JPG,2018-10-24T12:32:21,32.21859711,119.9154714,544.16,1.065701,-3.076783,-8.651663,-11.115381
66,04_0066.JPG,2018-10-24T12:32:25,32.2195826,119.9152651,543.85,0.189076,0.825059,-7.454181,-9.224621
67,04_0067.JPG,2018-10-24T12:32:30,32.22056809,119.9150589,544.08,0.126051,-0.097403,-7.45991,-9.448074
68,04_0068.JPG,2018-10-24T12:32:34,32.22155358,119.9148755,543.63,-0.979758,0.756304,-10.662745,-11.40186
69,04_0069.JPG,2018-10-24T12:32:39,32.22253906,119.9146578,542.71,-0.423989,3.500772,-11.235702,-10.45075
70,04_0070.JPG,2018-10-24T12:32:44,32.22352455,119.9144515,542.89,-1.300614,3.466395,-9.631421,-10.571071
71,04_0071.JPG,2018-10-24T12:32:48,32.22451004,119.9142453,543.23,-1.862113,3.363262,-8.537071,-10.611178
72,04_0072.JPG,2018-10-24T12:32:53,32.2254898,119.9139932,543.93,2.566851,2.326209,-10.324699,-10.571071
73,04_0073.JPG,2018-10-24T12:32:58,32.22647528,119.9138098,543.25,-2.274642,2.841871,-10.238756,-9.688716
74,04_0074.JPG,2018-10-24T12:33:02,32.2274665,119.9135921,544.1,0.928192,0.091673,-8.743336,-10.966412
75,04_0075.JPG,2018-10-24T12:33:07,32.22844626,119.9133973,544.44,-1.455313,-0.865166,-7.952654,-9.820497
76,04_0076.JPG,2018-10-24T12:33:11,32.22943175,119.9131796,545.57,3.185645,-4.07373,-12.433184,-10.634097
77,04_0077.JPG,2018-10-24T12:33:16,32.23041723,119.9129733,544.28,-1.266237,-8.072975,-15.567263,-13.212407
78,04_0078.JPG,2018-10-24T12:33:21,32.23139699,119.9127441,542.37,-1.243318,-2.57831,-11.762824,-9.940818
79,04_0079.JPG,2018-10-24T12:33:25,32.23238821,119.9125608,541.9,-1.380828,2.045459,-9.075651,-8.995437
80,04_0080.JPG,2018-10-24T12:33:30,32.23336797,119.9123316,544.1,-2.423611,-0.750575,-13.888497,-11.086733
81,04_0081.JPG,2018-10-24T12:33:34,32.23435345,119.9121024,543.59,2.469448,-1.392287,-9.579854,-9.975195
82,04_0082.JPG,2018-10-24T12:33:38,32.23534467,119.9119191,545.22,-2.022541,-5.964491,-13.567641,-10.651285
83,04_0083.JPG,2018-10-24T12:33:43,32.23632443,119.9116899,544.85,-2.108485,-4.663876,-7.282294,-8.915223
84,04_0084.JPG,2018-10-24T12:33:47,32.23731564,119.9115295,542.08,0.572958,-0.595876,-3.495043,-9.218891
85,04_0085.JPG,2018-10-24T12:33:52,32.2382954,119.9112659,542.03,2.813223,0.80787,-8.714688,-11.459156
86,04_0086.JPG,2018-10-24T12:33:56,32.23928089,119.9110825,543.66,-1.524068,0.120321,-6.904141,-8.273511
87,04_0087.JPG,2018-10-24T12:34:01,32.24026638,119.9108534,544.27,1.329262,-2.480907,-10.576801,-12.060762
88,04_0088.JPG,2018-10-24T12:34:05,32.24124613,119.9106356,544.57,0.372423,-3.483583,-7.637527,-9.173054
89,04_0089.JPG,2018-10-24T12:34:09,32.24215714,119.9104867,543,-1.443854,0.389611,-8.766254,-9.837685
90,04_0090.JPG,2018-10-24T12:34:54,32.24274728,119.9133744,544.84,1.180293,-2.503826,172.254032,172.27122
91,04_0091.JPG,2018-10-24T12:35:00,32.2417618,119.9135463,543.44,0.95111,0.418259,175.004229,169.750206
92,04_0092.JPG,2018-10-24T12:35:07,32.24077631,119.9137525,542.69,0.126051,0.532851,169.69864,170.64402
93,04_0093.JPG,2018-10-24T12:35:14,32.23979655,119.9139817,544.17,0.091673,0.292208,170.277327,170.798719
94,04_0094.JPG,2018-10-24T12:35:22,32.23881106,119.9141765,543.44,-3.139809,-0.103132,173.153575,173.548916
95,04_0095.JPG,2018-10-24T12:35:28,32.23781985,119.9143942,543.93,0.555769,0.905273,170.076792,169.841879
96,04_0096.JPG,2018-10-24T12:35:35,32.23683436,119.9146005,544.2,2.17151,-0.54431,170.38046,169.687181
97,04_0097.JPG,2018-10-24T12:35:42,32.23584887,119.9148068,543.73,1.008406,-2.182969,169.326217,167.446916
98,04_0098.JPG,2018-10-24T12:35:48,32.23486911,119.915013,544.39,-1.575634,-4.761279,172.746775,169.165789
99,04_0099.JPG,2018-10-24T12:35:55,32.23388363,119.9152078,543.34,-0.996947,-3.592445,172.597806,168.581372
100,04_0100.JPG,2018-10-24T12:36:02,32.23289814,119.915437,543.5,0.343775,-3.626823,172.024848,169.601237
101,04_0101.JPG,2018-10-24T12:36:08,32.23191265,119.9156318,546.73,-1.610011,-10.147083,177.101254,173.342651
102,04_0102.JPG,2018-10-24T12:36:14,32.23093289,119.9158725,543.14,-0.727656,-8.199026,165.813986,167.974037
103,04_0103.JPG,2018-10-24T12:36:20,32.22994168,119.9160558,542.75,-1.650118,-9.035544,169.841879,170.065333
104,04_0104.JPG,2018-10-24T12:36:26,32.22895619,119.9162621,539.39,-2.274642,1.546986,167.148978,169.469457
105,04_0105.JPG,2018-10-24T12:36:32,32.22797643,119.9165142,545.16,2.727279,-2.457989,168.243327,169.985119
106,04_0106.JPG,2018-10-24T12:36:39,32.22699094,119.9166975,543.7,2.910626,-1.546986,162.645529,168.74753
107,04_0107.JPG,2018-10-24T12:36:46,32.22599973,119.9169038,541.37,-1.478231,2.538203,167.38389,169.761665
108,04_0108.JPG,2018-10-24T12:36:53,32.22501997,119.9171215,543.68,-0.744845,2.664254,170.437755,170.970606
109,04_0109.JPG,2018-10-24T12:37:00,32.22403448,119.9173392,543.59,0.555769,2.022541,171.577941,170.300245
110,04_0110.JPG,2018-10-24T12:37:06,32.223049,119.9175226,543.03,-1.867842,0.865166,173.010336,171.377406
111,04_0111.JPG,2018-10-24T12:37:13,32.22206351,119.9177518,544.38,3.558068,1.35791,179.501948,170.231491
112,04_0112.JPG,2018-10-24T12:37:20,32.22108375,119.9179695,544.1,-1.277696,0.120321,175.697508,169.532482
113,04_0113.JPG,2018-10-24T12:37:25,32.22009253,119.9181643,543.13,0.315127,0.183346,168.20322,169.515293
114,04_0114.JPG,2018-10-24T12:37:31,32.21911278,119.918382,543.52,2.320479,0.338045,171.314381,168.810555
115,04_0115.JPG,2018-10-24T12:37:37,32.21812156,119.9185883,544.15,-3.105431,-0.555769,168.323541,169.595507
116,04_0116.JPG,2018-10-24T12:37:43,32.2171418,119.918806,542.3,2.669983,0.928192,172.672291,170.260138
117,04_0117.JPG,2018-10-24T12:37:49,32.21615058,119.9190123,545.78,-2.400693,-5.082136,170.735693,170.901851
118,04_0118.JPG,2018-10-24T12:37:55,32.2151651,119.9192071,542.44,2.417882,-1.008406,171.990471,170.741423
119,04_0119.JPG,2018-10-24T12:38:00,32.21418534,119.9194248,543.92,0.699009,-1.002676,167.103141,168.930876
120,04_0120.JPG,2018-10-24T12:38:06,32.21319412,119.9196311,543.5,-0.825059,-0.475555,167.171896,168.781907
121,04_0121.JPG,2018-10-24T12:38:12,32.21221436,119.9198488,544.04,1.037054,-1.75898,166.341107,170.558076
122,04_0122.JPG,2018-10-24T12:38:18,32.21122888,119.9200665,543.18,0.120321,-2.452259,165.647828,168.569913
123,04_0123.JPG,2018-10-24T12:38:24,32.21023766,119.9202384,543.37,-4.062271,-4.663876,165.877011,170.025226
124,04_0124.JPG,2018-10-24T12:38:30,32.2092579,119.9204676,542,0.762034,-0.171887,169.114223,167.836527
125,04_0125.JPG,2018-10-24T12:38:36,32.20827241,119.9206968,544.42,-0.143239,-3.340344,167.38389,169.205896
126,04_0126.JPG,2018-10-24T12:38:42,32.20728693,119.9208916,542.84,-2.910626,-0.263561,170.896122,171.228437
127,04_0127.JPG,2018-10-24T12:38:47,32.20630717,119.9211093,543.7,1.260507,-2.056918,166.936983,168.438133
128,04_0128.JPG,2018-10-24T12:38:54,32.20531595,119.9213041,545.52,-1.661578,-6.801009,166.369755,170.157006
129,04_0129.JPG,2018-10-24T12:38:59,32.20433619,119.9215104,543.14,-0.366693,-5.190998,167.206273,169.142871
130,04_0130.JPG,2018-10-24T12:39:06,32.20335071,119.9217281,542.74,-1.294885,1.014135,166.885417,168.105817
131,04_0131.JPG,2018-10-24T12:39:12,32.20236522,119.9219458,545.39,1.552716,-4.394586,170.798719,171.365947
132,04_0132.JPG,2018-10-24T12:39:19,32.20137973,119.9221521,543.65,-1.077161,-5.402992,172.13944,168.375107
133,04_0133.JPG,2018-10-24T12:39:25,32.20039424,119.9223698,543.03,-4.07373,-2.899166,160.777687,169.194437
134,04_0134.JPG,2018-10-24T12:39:32,32.19940876,119.9225761,542.64,-0.555769,-0.653172,168.867851,168.804826
135,04_0135.JPG,2018-10-24T12:39:39,32.19842327,119.9227938,543.6,-1.6272,-1.249048,172.614995,172.030578
136,04_0136.JPG,2018-10-24T12:39:45,32.19744351,119.9230115,543.38,0.962569,1.443854,170.976336,170.065333
137,04_0137.JPG,2018-10-24T12:39:52,32.19645229,119.9231949,543.95,-0.53858,-1.753251,170.936229,169.801772
138,04_0138.JPG,2018-10-24T12:39:59,32.19547254,119.9234126,542.68,-0.120321,-0.80787,172.374353,170.300245
139,04_0139.JPG,2018-10-24T12:40:05,32.19448705,119.9236418,543.44,1.415206,-0.26929,171.19406,169.452268
140,04_0140.JPG,2018-10-24T12:40:11,32.19350156,119.9238366,543.07,-1.042783,2.240265,171.222707,169.412161
141,04_0141.JPG,2018-10-24T12:40:18,32.19251607,119.9240543,543.51,1.615741,0.767763,174.282302,170.546617
142,04_0142.JPG,2018-10-24T12:40:25,32.19153059,119.9242606,543.05,-1.111538,1.455313,167.716206,167.687558
143,04_0143.JPG,2018-10-24T12:40:32,32.1905451,119.9244439,543.68,-4.411775,2.406423,170.678398,170.815907
144,04_0144.JPG,2018-10-24T12:40:39,32.18955961,119.9246616,543.65,-1.289155,1.237589,170.300245,168.363648
145,04_0145.JPG,2018-10-24T12:40:46,32.18857412,119.9248794,543.52,0.383882,2.085566,169.503834,169.165789
146,04_0146.JPG,2018-10-24T12:40:53,32.18758864,119.9250856,543.75,-1.701685,-0.171887,166.633316,169.383513
147,04_0147.JPG,2018-10-24T12:40:59,32.18660315,119.9253034,543.17,0,0.842248,168.529806,168.913688
148,04_0148.JPG,2018-10-24T12:41:06,32.18561766,119.9255096,543.96,-1.346451,0.303668,167.813609,169.314758
149,04_0149.JPG,2018-10-24T12:41:12,32.1846379,119.9257159,543.22,-1.804817,0.280749,166.931254,169.515293
150,04_0150.JPG,2018-10-24T12:41:19,32.18365242,119.9259336,543.47,0.796411,-0.521392,167.66464,170.586724
151,04_0151.JPG,2018-10-24T12:41:26,32.18266693,119.9261399,544.34,1.621471,-3.592445,166.312459,170.351812
152,04_0152.JPG,2018-10-24T12:41:32,32.18168144,119.9263461,542.63,1.180293,2.085566,168.375107,170.632561
153,04_0153.JPG,2018-10-24T12:41:39,32.18069596,119.9265753,545.42,3.856006,-5.082136,166.593209,170.174195
154,04_0154.JPG,2018-10-24T12:41:46,32.17970474,119.9267587,542.04,-2.939273,-0.836518,165.728042,168.082899
155,04_0155.JPG,2018-10-24T12:41:52,32.17872498,119.9269879,544.87,1.810547,-2.062648,170.317434,169.82469
156,04_0156.JPG,2018-10-24T12:41:59,32.17773949,119.9271941,542.11,-1.827735,2.125673,174.626077,170.51224
157,04_0157.JPG,2018-10-24T12:42:06,32.17675401,119.9274118,543.34,2.99084,2.509555,174.270843,168.948065
158,04_0158.JPG,2018-10-24T12:42:12,32.17576852,119.9276067,543.96,-1.283425,-0.704738,169.177248,170.941958
159,04_0159.JPG,2018-10-24T12:42:19,32.17478876,119.9278244,543.44,-0.613065,-0.979758,168.501158,168.449592
160,04_0160.JPG,2018-10-24T12:42:25,32.17379754,119.9280306,543.21,-1.163104,-0.870896,168.271975,170.300245
161,04_0161.JPG,2018-10-24T12:42:31,32.17281779,119.9282598,543.81,0.922462,-1.243318,169.664262,167.859445
162,04_0162.JPG,2018-10-24T12:42:37,32.17182657,119.9284546,544.24,-2.429341,-3.214293,166.478617,170.712775
163,04_0163.JPG,2018-10-24T12:42:43,32.17084681,119.9286724,543.12,0.95684,-2.85333,165.35562,169.796043
164,04_0164.JPG,2018-10-24T12:42:50,32.16986132,119.9288557,543.77,1.948057,-4.131026,168.386566,171.509186
165,04_0165.JPG,2018-10-24T12:42:56,32.16887584,119.9290963,542.69,4.406045,0.343775,165.831175,167.567237
166,04_0166.JPG,2018-10-24T12:43:02,32.16789035,119.9292797,542.71,-1.546986,1.455313,166.106194,170.804448
167,04_0167.JPG,2018-10-24T12:43:09,32.16690486,119.9294974,544.87,0.870896,-2.108485,168.352189,169.658533
168,04_0168.JPG,2018-10-24T12:43:15,32.16591937,119.9297037,543.62,-0.876625,-4.698254,171.663885,170.065333
169,04_0169.JPG,2018-10-24T12:43:22,32.16493389,119.9299099,542.92,-0.034377,-2.44653,170.008037,169.469457
170,04_0170.JPG,2018-10-24T12:43:28,32.16395413,119.9301391,545.01,1.346451,-4.715443,167.968307,167.905282
171,04_0171.JPG,2018-10-24T12:43:34,32.16296864,119.9303339,542.41,-3.374721,-3.672659,166.507265,170.924769
172,04_0172.JPG,2018-10-24T12:43:40,32.16198315,119.9305517,542.81,1.380828,-1.117268,163.820093,167.985496
173,04_0173.JPG,2018-10-24T12:43:46,32.16099767,119.9307694,543.29,4.388857,-7.213539,165.997332,168.220409
174,04_0174.JPG,2018-10-24T12:43:52,32.16001218,119.9309642,542.54,-0.183346,-2.383504,163.012222,167.005738
175,04_0175.JPG,2018-10-24T12:43:58,32.15902669,119.9311934,544.21,4.291454,-1.75898,171.337299,171.789936
176,04_0176.JPG,2018-10-24T12:44:03,32.1580412,119.9313882,544.13,2.664254,-6.428586,163.252865,168.60429
177,04_0177.JPG,2018-10-24T12:44:09,32.15705572,119.9315944,542.99,-4.623769,-5.603527,159.436966,169.606967
178,04_0178.JPG,2018-10-24T12:44:15,32.15607023,119.9318122,541.72,0.120321,-0.81933,163.58518,169.761665
179,04_0179.JPG,2018-10-24T12:44:58,32.15645411,119.9347457,544,-2.916355,-1.833465,-15.819365,-11.103922
180,04_0180.JPG,2018-10-24T12:45:03,32.15743387,119.9345165,541.6,2.011082,1.163104,-12.650908,-11.504993
181,04_0181.JPG,2018-10-24T12:45:08,32.15841363,119.9342644,543.89,3.208564,1.191752,-19.778503,-14.902632
182,04_0182.JPG,2018-10-24T12:45:13,32.15941057,119.934104,545.3,-5.494665,-5.666553,-8.582908,-7.620339
183,04_0183.JPG,2018-10-24T12:45:17,32.16039033,119.9338977,546.22,4.835764,-8.456857,-7.775037,-10.307511
184,04_0184.JPG,2018-10-24T12:45:22,32.16137582,119.9337144,542.62,0.143239,-6.325454,-11.281539,-11.103922
185,04_0185.JPG,2018-10-24T12:45:27,32.16236131,119.9334623,543.24,1.151645,-5.213916,-11.596666,-11.980547
186,04_0186.JPG,2018-10-24T12:45:31,32.16334679,119.9332675,542.7,-0.825059,-4.039352,-2.767386,-9.682987
187,04_0187.JPG,2018-10-24T12:45:36,32.16433228,119.9330727,543.44,-1.667307,-4.245617,-5.179538,-10.490857
188,04_0188.JPG,2018-10-24T12:45:41,32.16531777,119.9328435,543.43,-0.068755,-4.07946,-6.554637,-10.445021
189,04_0189.JPG,2018-10-24T12:45:46,32.16629753,119.9326258,542.79,0.166158,-3.52369,-8.307888,-11.625314
190,04_0190.JPG,2018-10-24T12:45:51,32.16728301,119.932408,542.03,-1.816276,-0.744845,-9.935088,-10.817443
191,04_0191.JPG,2018-10-24T12:45:55,32.1682685,119.9322018,542.62,0.739116,3.093972,-8.920953,-9.894981
192,04_0192.JPG,2018-10-24T12:46:00,32.16925399,119.932007,543.89,-1.168834,1.678766,-13.321269,-10.467939
193,04_0193.JPG,2018-10-24T12:46:05,32.17023948,119.9318007,545.24,0.939651,-3.558068,-8.571449,-9.488181
194,04_0194.JPG,2018-10-24T12:46:09,32.17122496,119.9315944,543.42,-0.469825,-3.66693,-12.736852,-9.350671
195,04_0195.JPG,2018-10-24T12:46:14,32.17221045,119.9313767,542.33,6.457234,-0.727656,-12.851443,-12.708204
196,04_0196.JPG,2018-10-24T12:46:19,32.17319594,119.9311819,543.52,-3.351803,-3.088243,-1.690225,-8.428209
197,04_0197.JPG,2018-10-24T12:46:23,32.1741757,119.9309527,544.84,1.695955,-6.325454,-6.285347,-11.762824
198,04_0198.JPG,2018-10-24T12:46:28,32.17516691,119.9307465,542.41,-2.435071,-1.610011,-3.317426,-8.771984
199,04_0199.JPG,2018-10-24T12:46:32,32.17614667,119.9305402,542.95,-0.41253,2.257454,-9.385049,-11.281539
200,04_0200.JPG,2018-10-24T12:46:37,32.17713216,119.9303225,543.74,0.922462,-1.541256,-7.041651,-8.852198
201,04_0201.JPG,2018-10-24T12:46:41,32.17812337,119.9301277,545.1,-1.208941,-6.23951,-7.391156,-8.737606
202,04_0202.JPG,2018-10-24T12:46:46,32.17910886,119.9299099,542.85,1.317803,-5.248293,-7.952654,-10.869009
203,04_0203.JPG,2018-10-24T12:46:50,32.18008862,119.9297037,541.49,0.498473,1.615741,-5.29986,-11.092463
204,04_0204.JPG,2018-10-24T12:46:55,32.18107411,119.9294745,543.8,1.718873,0.108862,-8.474046,-10.553883
205,04_0205.JPG,2018-10-24T12:46:59,32.18205959,119.9292797,543.23,-1.231859,1.065701,-5.225375,-8.365184
206,04_0206.JPG,2018-10-24T12:47:04,32.18304508,119.9290734,542.86,0.469825,1.604282,-10.387725,-11.590936
207,04_0207.JPG,2018-10-24T12:47:09,32.18403057,119.9288557,543.84,1.529797,1.49542,-9.602773,-10.427832
208,04_0208.JPG,2018-10-24T12:47:14,32.18501033,119.928638,543.96,0.635983,-0.767763,-13.155111,-10.58826
209,04_0209.JPG,2018-10-24T12:47:19,32.18599581,119.9284317,543.08,-1.134456,0.847978,-11.659691,-10.794525
210,04_0210.JPG,2018-10-24T12:47:24,32.18698703,119.9282369,544.08,1.186023,0.487014,-9.700175,-8.938142
211,04_0211.JPG,2018-10-24T12:47:29,32.18796679,119.9280077,543.35,1.334992,1.392287,-17.670018,-12.209731
212,04_0212.JPG,2018-10-24T12:47:34,32.18895801,119.9278129,544.01,1.615741,1.604282,-8.869387,-7.242187
213,04_0213.JPG,2018-10-24T12:47:38,32.18994349,119.927641,542.43,-7.849522,3.483583,-12.845714,-12.415995
214,04_0214.JPG,2018-10-24T12:47:43,32.19092325,119.927366,543.49,1.695955,2.16578,-11.459156,-10.250215
215,04_0215.JPG,2018-10-24T12:47:47,32.19190874,119.9271827,544.21,0.452637,-0.418259,-10.846091,-10.31897
216,04_0216.JPG,2018-10-24T12:47:52,32.19289423,119.9269764,543.48,2.624147,0.905273,-13.252514,-11.527911
217,04_0217.JPG,2018-10-24T12:47:56,32.19387971,119.9267587,543.01,-0.905273,4.136755,-8.193296,-9.700175
218,04_0218.JPG,2018-10-24T12:48:01,32.1948652,119.9265639,543.91,1.340721,3.191375,-11.075274,-10.416373
219,04_0219.JPG,2018-10-24T12:48:06,32.19585069,119.9263576,543.86,1.673037,2.876248,-10.685663,-11.069545
220,04_0220.JPG,2018-10-24T12:48:10,32.19683045,119.926117,542.41,2.423611,4.875871,-13.567641,-11.602395
221,04_0221.JPG,2018-10-24T12:48:15,32.19781593,119.9259222,545.81,-0.670361,-1.518338,-9.872063,-9.442344
222,04_0222.JPG,2018-10-24T12:48:20,32.19880715,119.9257159,544.19,-0.630254,-2.647065,-6.51453,-9.281916
223,04_0223.JPG,2018-10-24T12:48:24,32.19979264,119.9255096,543.43,0.54431,-3.775792,-8.181837,-10.04395
224,04_0224.JPG,2018-10-24T12:48:29,32.2007724,119.9252919,543.18,-1.524068,-3.156997,-11.27008,-11.1383
